# Supplementary File 5,Sheet 3: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00015478,1.12973532218445,WBGene00015478,WBGene00015478,History: Renamed on 2018-05-24
WBGene00018929,1.12685505315777,WBGene00018929,WBGene00018929,History: N.A.
WBGene00000051,1.12359536980602,WBGene00000051,WBGene00000051,History: N.A.
WBGene00021928,1.1170989290398,WBGene00021928,WBGene00021928,History: N.A.
WBGene00010362,1.1133451955095,WBGene00010362,WBGene00010362,History: Renamed on 2014-04-28
WBGene00004344,1.11213353957936,WBGene00004344,WBGene00004344,History: N.A.
WBGene00017135,1.1075162684743,WBGene00017135,WBGene00017135,History: N.A.
WBGene00000557,1.10527648274125,WBGene00000557,WBGene00000557,History: N.A.
WBGene00019189,1.09709840304849,WBGene00019189,WBGene00019189,History: N.A.
WBGene00010520,1.09631586965588,WBGene00010520,WBGene00010520,History: N.A.
WBGene00044502,1.09623774989908,WBGene00044502,WBGene00044502,History: N.A.
WBGene00015483,1.09200951439499,WBGene00015483,WBGene00015483,History: N.A.
WBGene00011752,1.08537147339872,WBGene00011752,WBGene00011752,"History: Split into T13F3.9(WBGene00044653). History of WBGene00011752: Split into ""WBGene00044653"" on 2005-10-24"
WBGene00018052,1.08447355551379,WBGene00018052,WBGene00018052,History: N.A.
WBGene00009639,1.08303554545631,WBGene00009639,WBGene00009639,History: N.A.
WBGene00022416,1.08115261839898,WBGene00022416,WBGene00022416,History: N.A.
WBGene00077757,1.072964588254,WBGene00077757,WBGene00077757,History: N.A.
WBGene00017364,1.07100602017391,WBGene00017364,WBGene00017364,History: N.A.
WBGene00017729,1.07000914634858,WBGene00017729,WBGene00017729,"History: Split into F22H10.11(WBGene00255607). History of WBGene00017729: Split into ""WBGene00255607"" on 2014-12-15"
WBGene00007283,1.06258980602013,WBGene00007283,WBGene00007283,History: N.A.
WBGene00016119,1.05859261574009,WBGene00016119,WBGene00016119,History: N.A.
WBGene00010756,1.05211390414324,WBGene00010756,WBGene00010756,History: N.A.
WBGene00009096,1.04513372532403,WBGene00009096,WBGene00009096,History: N.A.
WBGene00011925,1.03935750814381,WBGene00011925,WBGene00011925,History: N.A.
WBGene00000670,1.03490970490799,WBGene00000670,WBGene00000670,History: N.A.
WBGene00045416,1.02920682425823,WBGene00045416,WBGene00045416,History: N.A.
WBGene00022123,1.02870037233833,WBGene00022123,WBGene00022123,"History: Split into Y71F9AR.4(WBGene00044894). History of WBGene00022123: Split into ""WBGene00044894"" on 2006-06-01"
WBGene00017952,1.01912024168177,WBGene00017952,WBGene00017952,History: N.A.
WBGene00013590,1.01088217066381,WBGene00013590,WBGene00013590,History: N.A.
WBGene00017422,1.00437229387135,WBGene00017422,WBGene00017422,History: N.A.
WBGene00010790,1.00349525238522,WBGene00010790,WBGene00010790,History: Renamed on 2004-08-25; Renamed on 2021-12-09
WBGene00014057,1.00342167767962,WBGene00014057,WBGene00014057,History: N.A.
