# Table S2. Genes depleted for 22G-RNAs in parn-1,prg-1,and parn-1; prg-1 double mutant animals,Related to Figure 6
# # ""FALSE"" indicates  fold change ≤ 2,NA,NA,NA
# # ""TRUE"" indicates  fold change > 2,NA,NA,NA
# #  Genes with Reads Per Million greater than 10 in wild-type were listed,NA,NA,NA
WormBaseID,Gene_symbol_1,Gene_symbol_2,wild-type vs. parn-1,wild-type vs .prg-1,wild-type vs. prg-1; parn-1,wild-type,parn-1,prg-1,prg-1; parn-1,Input,Suggested Match,History
WBGene00003825,ntl-2,B0286.4,False,False,False,23.19767549,29.04518923,86.20166297,43.02945757,WBGene00003825,WBGene00003825,History: N.A.
WBGene00003827,ntl-4,C49H3.5,False,False,False,19.69105012,27.45512412,28.29182785,23.88823979,WBGene00003827,WBGene00003827,History: N.A.
WBGene00003829,nud-1,F53A2.4,False,False,False,28.32274332,35.22877574,33.89125211,36.59800839,WBGene00003829,WBGene00003829,History: N.A.
WBGene00003830,num-1,T03D8.1,False,False,False,25.6253392,16.53667708,17.6823924,13.09259296,WBGene00003830,WBGene00003830,History: N.A.
WBGene00003831,nuo-1,C09H10.3,False,False,False,13.21728022,14.75227068,18.86121856,14.06241466,WBGene00003831,WBGene00003831,History: N.A.
WBGene00003834,nxf-1,C15H11.3,False,False,False,27.7832625,29.04518923,69.25603692,43.79510628,WBGene00003834,WBGene00003834,History: N.A.
WBGene00003835,nxf-2,C15H11.6,False,False,False,15.10546311,18.92177473,36.3962577,27.71648334,WBGene00003835,WBGene00003835,History: N.A.
WBGene00003848,odr-1,R01E6.1,False,True,True,14.02650146,9.964407983,1.76823924,0.765648711,WBGene00003848,WBGene00003848,History: N.A.
WBGene00003851,odr-4,Y102E9.1,False,False,False,37.49391735,40.35231885,41.25891561,44.17793064,WBGene00003851,WBGene00003851,History: N.A.
WBGene00003858,ogt-1,K04G7.3,False,False,False,44.77690849,59.57443922,55.69953607,47.98065257,WBGene00003858,WBGene00003858,History: N.A.
WBGene00003864,oma-1,C09G9.6,False,False,False,12.13831857,16.11265972,23.57652321,23.42885056,WBGene00003864,WBGene00003864,History: N.A.
WBGene00003865,oma-2,ZC513.6,False,False,False,11.32909733,12.50851215,18.56651202,20.05999623,WBGene00003865,WBGene00003865,History: N.A.
WBGene00003868,ooc-3,B0334.11,False,False,False,42.07950437,48.33797915,90.4749078,40.11999247,WBGene00003868,WBGene00003868,History: N.A.
WBGene00003870,ooc-5,C18E9.11,False,False,False,15.64494393,27.1371111,13.70385411,11.17847118,WBGene00003870,WBGene00003870,History: N.A.
WBGene00003882,orc-2,F59E10.1,False,False,False,23.87202652,27.56112846,24.75534937,22.20381262,WBGene00003882,WBGene00003882,History: N.A.
WBGene00003884,osm-3,M02B7.3,False,False,False,288.4873713,342.076006,1670.249316,1033.47263,WBGene00003884,WBGene00003884,History: N.A.
WBGene00003898,oxi-1,Y39A1C.2,False,True,True,16.18442476,24.69901128,5.894130801,4.13450304,WBGene00003898,WBGene00003898,History: N.A.
WBGene00003901,paa-1,F48E8.5,False,False,False,24.81611796,30.63525433,75.7395808,50.22655545,WBGene00003901,WBGene00003901,History: N.A.
WBGene00003902,pab-1,Y106G6H.2,False,False,False,39.92158107,41.76571006,22.10299051,26.56801028,WBGene00003902,WBGene00003902,History: N.A.
WBGene00003903,pab-2,F18H3.3,True,True,True,99.53421226,7.262475133,3.831185021,4.440762525,WBGene00003903,WBGene00003903,History: N.A.
WBGene00003904,pabp-2,C17E4.5,False,False,False,29.67144539,49.39802255,93.34829657,76.66695761,WBGene00003904,WBGene00003904,History: Renamed on 2007-02-23
WBGene00003905,pad-1,Y18D10A.13,False,False,False,36.68469612,45.26385328,61.27089304,63.01288893,WBGene00003905,WBGene00003905,History: N.A.
WBGene00003914,pam-1,F49E8.3,False,False,False,58.53366954,78.33720744,168.4247876,105.5829573,WBGene00003914,WBGene00003914,History: Renamed on 2006-10-19
WBGene00003915,pan-1,M88.6,False,True,True,145.6598228,867.4229158,7.812557029,11.48473067,WBGene00003915,WBGene00003915,History: N.A.
WBGene00003916,par-1,H39E23.1,False,False,False,46.79996159,59.04441751,54.13430626,48.97873035,WBGene00003916,WBGene00003916,History: N.A.
WBGene00003917,par-2,F58B6.3,False,True,False,158.1015993,187.0623257,47.15304641,178.4829232,WBGene00003917,WBGene00003917,"History: Split into F58B6.11(WBGene00306125). History of WBGene00003917: Split into ""WBGene00306125"" on 2022-01-02"
WBGene00003918,par-3,F54E7.3,False,False,False,37.49391735,31.80130207,37.42773059,33.22915407,WBGene00003918,WBGene00003918,History: N.A.
WBGene00003919,par-4,Y59A8B.14,False,True,False,11.75297512,10.78618562,5.746777531,8.316315739,WBGene00003919,WBGene00003919,History: N.A.
WBGene00003920,par-5,M117.2,False,False,False,21.71410322,22.79093315,47.59510622,39.27777888,WBGene00003920,WBGene00003920,History: N.A.
WBGene00003921,par-6,T26E3.3,False,False,False,12.13831857,12.19049913,29.0285942,18.68182855,WBGene00003921,WBGene00003921,History: N.A.
WBGene00003922,pas-1,C15H11.7,False,False,False,16.72390558,11.44846875,22.10299051,20.82564494,WBGene00003922,WBGene00003922,History: N.A.
WBGene00003923,pas-2,D1054.2,False,False,False,13.75676104,28.40916318,30.94418671,25.26640747,WBGene00003923,WBGene00003923,History: N.A.
WBGene00003925,pas-4,C36B1.4,False,False,False,23.19767549,22.89693749,22.98711013,28.78839154,WBGene00003925,WBGene00003925,History: N.A.
WBGene00003926,pas-5,F25H2.9,False,False,False,10.7896165,12.50851215,25.34476245,16.23175268,WBGene00003926,WBGene00003926,History: Renamed on 2009-01-09
WBGene00003927,pas-6,CD4.6,False,False,False,10.51987609,9.964407983,24.16593629,16.84427165,WBGene00003927,WBGene00003927,History: N.A.
WBGene00003928,pas-7,ZK945.2,False,False,False,15.91468434,18.86877256,29.91271382,33.84167303,WBGene00003928,WBGene00003928,History: N.A.
WBGene00003930,pat-3,ZK1058.2,False,False,False,30.88603282,24.27499392,36.83831751,35.37382833,WBGene00003930,WBGene00003930,History: N.A.
WBGene00003941,pbo-1,,False,False,False,66.08640109,84.37945483,630.3772892,559.204297,WBGene00003941,WBGene00003941,History: N.A.
WBGene00003948,pbs-2,C47B2.4,False,False,False,15.64494393,14.62859895,37.13302405,28.36728475,WBGene00003948,WBGene00003948,History: N.A.
WBGene00003951,pbs-5,K05C4.1,False,False,False,15.64494393,20.14082465,37.13302405,35.37297046,WBGene00003951,WBGene00003951,History: N.A.
WBGene00003953,pbs-7,F39H11.5,False,False,False,12.94753981,16.11265972,22.83975686,21.97411801,WBGene00003953,WBGene00003953,History: N.A.
WBGene00003958,pcp-3,F23B2.11,True,True,True,14.56598228,3.816156249,2.357652321,2.679770489,WBGene00003958,WBGene00003958,History: N.A.
WBGene00003961,pct-1,C07G1.3,False,False,False,23.28758896,29.00985445,47.07936978,42.3148521,WBGene00003961,WBGene00003961,History: N.A.
WBGene00003962,pdi-1,C14B1.1,False,True,True,18.07260765,24.38099826,7.367663502,5.206411236,WBGene00003962,WBGene00003962,History: N.A.
WBGene00003964,pdi-3,H06O01.1,False,False,False,30.48066663,35.90013656,32.41771941,24.1179344,WBGene00003964,WBGene00003964,History: N.A.
WBGene00003976,pes-1,T28H11.4,True,True,True,97.10654854,24.59300694,0.29470654,1.071908196,WBGene00003976,WBGene00003976,History: N.A.
WBGene00003982,pes-9,R11H6.1,False,False,False,10.51987609,16.53667708,18.12445221,24.19449927,WBGene00003982,WBGene00003982,History: N.A.
WBGene00003989,pfn-1,Y18D10A.20,False,False,False,13.39710716,14.13391203,41.50450439,26.44040216,WBGene00003989,WBGene00003989,History: N.A.
WBGene00003992,pgl-1,ZK381.4,False,False,False,76.33653677,105.4743185,188.0227726,126.4392282,WBGene00003992,WBGene00003992,History: N.A.
WBGene00003993,pgl-2,B0523.3,False,True,False,22.92793507,25.75905468,9.430609282,14.70045525,WBGene00003993,WBGene00003993,History: N.A.
WBGene00003994,pgl-3,C18G1.4,False,False,False,51.52041881,61.69452602,97.8425713,88.35586127,WBGene00003994,WBGene00003994,History: Renamed on 2005-10-06
WBGene00004010,pha-1,Y48A6C.5,False,False,True,16.18442476,201.5142508,11.19884852,1.225037938,WBGene00004010,WBGene00004010,History: N.A.
WBGene00004014,phb-1,Y37E3.9,False,False,False,15.91468434,14.91127719,43.7639212,25.11327773,WBGene00004014,WBGene00004014,History: N.A.
WBGene00004015,phb-2,T24H7.1,False,False,False,26.70430085,30.74125867,65.71955844,52.60006646,WBGene00004015,WBGene00004015,History: N.A.
WBGene00004028,pif-1,Y18H1A.6,False,False,False,13.76393174,15.79635384,22.23274802,23.15321703,WBGene00004028,WBGene00004028,History: N.A.
WBGene00004031,pis-1,T13F2.3,False,False,False,46.12561056,58.95961404,99.90551708,83.83853387,WBGene00004031,WBGene00004031,History: N.A.
WBGene00004032,pkc-1,F57F5.5,False,False,False,11.59883774,9.646394962,12.08296814,8.958089921,WBGene00004032,WBGene00004032,History: Renamed on 2005-07-28
WBGene00004034,pkc-3,F09E5.1,False,False,False,18.61208847,15.47663368,17.6823924,14.853585,WBGene00004034,WBGene00004034,History: N.A.
WBGene00004039,plc-4,R05G6.8,False,False,False,37.76365777,32.56983354,19.45063164,20.63423277,WBGene00004039,WBGene00004039,History: N.A.
WBGene00004040,pld-1,C04G6.3,False,False,False,72.42530079,67.20675171,64.68808555,75.33983318,WBGene00004040,WBGene00004040,History: N.A.
WBGene00004042,plk-1,C14B9.4,False,False,False,76.60627718,112.788618,181.5392287,162.4706565,WBGene00004042,WBGene00004042,History: N.A.
WBGene00004043,plk-2,Y71F9B.7,False,False,False,40.46106189,64.66264755,124.0714534,114.0050931,WBGene00004043,WBGene00004043,History: N.A.
WBGene00004044,plk-3,F55G1.8,False,False,False,76.60627718,72.29496004,78.6866462,69.9802922,WBGene00004044,WBGene00004044,History: N.A.
WBGene00004045,pll-1,K10F12.3,False,True,False,229.5502927,263.2921954,3.028928328,130.4856816,WBGene00004045,WBGene00004045,History: N.A.
WBGene00004047,plx-1,Y55F3AL.1,False,False,False,38.97748962,43.16537978,67.52437668,53.92206015,WBGene00004047,WBGene00004047,History: N.A.
WBGene00004049,pme-1,Y71F9AL.18,False,False,False,20.94983871,12.29650347,15.4229756,15.89997157,WBGene00004049,WBGene00004049,History: Renamed on 2014-11-18
WBGene00004050,pme-2,E02H1.4,False,False,False,24.54637755,22.89693749,26.81829515,18.75839342,WBGene00004050,WBGene00004050,History: Renamed on 2014-11-18
WBGene00004051,pme-3,F20C5.1,False,False,False,45.58612973,51.094092,75.7395808,63.85510251,WBGene00004051,WBGene00004051,History: Renamed on 2014-11-18
WBGene00004053,pme-5,ZK1005.1,False,False,True,14.56598228,10.60043402,7.367663502,5.053281494,WBGene00004053,WBGene00004053,History: Renamed on 2014-11-18
WBGene00004056,pmk-2,F42G8.3,False,True,True,145.120342,166.2148055,0.73676635,0.816691959,WBGene00004056,WBGene00004056,History: N.A.
WBGene00004057,pmk-3,F42G8.4,False,True,False,178.9727638,609.5249564,8.251783122,682.8820855,WBGene00004057,WBGene00004057,History: N.A.
WBGene00004060,pmp-3,C54G10.3,False,False,False,39.92158107,39.64562325,50.68952489,53.01351676,WBGene00004060,WBGene00004060,History: N.A.
WBGene00004063,pmr-1,ZK256.1,False,False,False,20.50027136,14.84060763,28.30820043,21.62160087,WBGene00004063,WBGene00004063,History: N.A.
WBGene00004064,pms-2,H12C20.2,False,False,False,28.32274332,33.07335416,56.73100896,45.70922806,WBGene00004064,WBGene00004064,"History: Split into H12C20.7(WBGene00305173). History of WBGene00004064: Split into ""WBGene00305173"" on 2019-11-21"
WBGene00004068,pnk-1,C10G11.5,False,False,False,14.034435,20.02962401,26.54092429,22.70273535,WBGene00004068,WBGene00004068,History: N.A.
WBGene00004075,pod-1,Y76A2B.1,False,False,False,24.04543107,31.20565864,40.66950253,40.50281682,WBGene00004075,WBGene00004075,History: N.A.
WBGene00004076,pod-2,W09B6.1,False,False,False,28.32274332,22.82122011,51.86835105,28.17587257,WBGene00004076,WBGene00004076,History: N.A.
WBGene00004085,pph-4.1,Y75B8A.30,False,False,False,14.29624187,18.44687529,50.40625899,32.38694048,WBGene00004085,WBGene00004085,History: N.A.
WBGene00004086,pph-4.2,Y49E10.3,False,False,False,13.30719369,21.48354629,52.6051174,36.4959219,WBGene00004086,WBGene00004086,History: N.A.
WBGene00004087,ppk-1,F55A12.3,False,False,False,31.55962828,29.73421744,35.8849865,37.88801047,WBGene00004087,WBGene00004087,History: N.A.
WBGene00004088,ppk-2,Y48G9A.8,False,False,False,10.34004915,14.73460329,23.1612549,19.06465291,WBGene00004088,WBGene00004088,History: N.A.
WBGene00004089,ppk-3,VF11C1L.1,True,True,True,18.07260765,7.02657341,5.599424261,5.665800463,WBGene00004089,WBGene00004089,History: N.A.
WBGene00004090,ppp-1,C15F1.4,False,False,False,19.42130971,22.68492881,32.56507268,22.20381262,WBGene00004090,WBGene00004090,History: Renamed on 2018-07-02
WBGene00004093,ppw-1,C18E3.7,False,False,False,24.81611796,35.68812788,72.64516213,42.44246022,WBGene00004093,WBGene00004093,History: Renamed on 2011-10-14
WBGene00004094,ppw-2,Y110A7A.18,False,False,False,92.79070194,150.384824,229.3799237,182.581696,WBGene00004094,WBGene00004094,History: Renamed on 2011-10-14
WBGene00004095,pqe-1,F52C9.8,False,False,False,41.80976396,49.55702906,73.45560511,67.7216285,WBGene00004095,WBGene00004095,History: N.A.
WBGene00004101,hgrs-1,C07G1.5,False,False,False,30.27836132,30.0582761,49.70716976,42.6470711,WBGene00004101,WBGene00004101,History: Renamed on 2008-01-18
WBGene00004105,szy-20,C18E9.3,False,False,False,35.60573447,54.59223522,55.11012299,40.42625195,WBGene00004105,WBGene00004105,History: Renamed on 2008-10-08
WBGene00004110,pqn-20,C37A2.2,False,False,False,21.3094926,17.17270312,20.6294578,16.23175268,WBGene00004110,WBGene00004110,History: N.A.
WBGene00004111,pqn-21,C37A2.5,False,True,False,11.73370795,12.82652517,5.452070991,6.941881648,WBGene00004111,WBGene00004111,History: N.A.
WBGene00004116,pqn-27,E01G4.4,False,False,False,29.53657518,19.51163759,32.13283642,36.1438995,WBGene00004116,WBGene00004116,History: N.A.
WBGene00004117,sin-3,F02E9.4,False,False,False,53.67834211,46.07655323,31.53359979,28.78839154,WBGene00004117,WBGene00004117,History: Renamed on 2007-06-21
WBGene00004125,mdt-30,F44B9.7,False,False,False,13.21728022,15.47663368,31.53359979,27.63991847,WBGene00004125,WBGene00004125,History: Renamed on 2010-04-23
WBGene00004128,pqn-41,F53A3.4,False,False,True,54.98208744,54.20355264,95.33756571,25.0732933,WBGene00004128,WBGene00004128,History: N.A.
WBGene00004132,pqn-45,F56F3.1,False,False,False,34.16069654,37.81410382,67.09485562,62.50245646,WBGene00004132,WBGene00004132,History: Renamed on 2011-08-12; Renamed on 2011-08-12
WBGene00004136,pqn-51,K11D12.2,False,False,False,35.33599405,32.29598899,78.39193966,54.68007879,WBGene00004136,WBGene00004136,"History: Split into K11D12.14(WBGene00303069). History of WBGene00004136: Split into ""WBGene00303069"" on 2018-03-02"
WBGene00004140,pqn-55,R09E10.7,False,True,True,28.86222415,41.12968401,6.188837341,6.431449174,WBGene00004140,WBGene00004140,History: Renamed on 2013-07-10
WBGene00004143,pqn-59,R119.4,False,False,False,22.11871383,24.38099826,20.92416434,23.81695525,WBGene00004143,WBGene00004143,History: N.A.
WBGene00004147,larp-5,T12F5.5,False,False,False,27.24378167,30.84726301,17.24033259,16.08390327,WBGene00004147,WBGene00004147,History: Renamed on 2006-12-05; Renamed on 2008-04-18
WBGene00004148,pqn-65,T13H2.4,False,True,True,35.87547488,37.94955381,4.715304641,4.900151752,WBGene00004148,WBGene00004148,History: N.A.
WBGene00004161,pqn-80,Y111B2A.14,False,False,False,36.15494778,35.52560732,27.11743119,22.85995191,WBGene00004161,WBGene00004161,History: N.A.
WBGene00004164,pqn-83,Y39E4B.3,False,False,False,91.8466105,108.1950966,243.2311311,88.20273153,WBGene00004164,WBGene00004164,History: N.A.
WBGene00004166,pqn-85,Y43H11AL.3,False,False,False,73.63913264,76.85314668,59.751751,53.2891503,WBGene00004166,WBGene00004166,History: Renamed on 2021-02-16; Renamed on 2021-03-11
WBGene00004167,pqn-87,Y57A10A.18,False,False,False,42.7538554,56.81832637,113.1181936,97.28842957,WBGene00004167,WBGene00004167,History: N.A.
WBGene00004172,pqn-92,Y75B8A.27,False,True,True,10.7896165,11.44846875,0.29470654,0.459389227,WBGene00004172,WBGene00004172,"History: Split into Y75B8A.39(WBGene00023483). History of WBGene00004172: Split into ""WBGene00023483"" on 2004-08-11"
WBGene00004175,pqn-96,ZK1236.6,False,True,True,27.86641398,112.9572262,12.00850657,11.27090105,WBGene00004175,WBGene00004175,History: N.A.
WBGene00004178,prg-1,D2030.6,False,False,False,198.1243331,247.0607823,280.8553327,220.222445,WBGene00004178,WBGene00004178,History: N.A.
WBGene00004179,prg-2,C01G5.2,False,False,False,32.63858993,53.63819616,98.13727784,65.9989189,WBGene00004179,WBGene00004179,History: Renamed on 2007-11-05
WBGene00004180,pri-1,F58A4.4,False,False,False,19.96079053,30.63525433,49.51069873,49.05256076,WBGene00004180,WBGene00004180,History: N.A.
WBGene00004181,pri-2,W02D9.1,False,False,False,13.75676104,16.53667708,22.80046265,15.92549319,WBGene00004181,WBGene00004181,History: N.A.
WBGene00004182,prk-1,C06E8.3,True,True,True,19.42130971,9.434386282,4.715304641,5.895495076,WBGene00004182,WBGene00004182,History: N.A.
WBGene00004185,pro-1,R166.4,False,False,False,24.54637755,32.43732811,36.83831751,41.19190066,WBGene00004185,WBGene00004185,History: N.A.
WBGene00004186,prpf-4,F22D6.5,False,False,False,23.6022861,18.86877256,25.49211572,23.35228569,WBGene00004186,WBGene00004186,History: Renamed on 2007-02-23; Renamed on 2015-03-05
WBGene00004187,prp-8,C50C3.6,False,False,False,76.06679636,104.6262838,167.4159845,144.4779118,WBGene00004187,WBGene00004187,History: N.A.
WBGene00004188,prp-21,W07E6.4,False,False,False,30.48066663,34.13339756,71.02427616,54.66731798,WBGene00004188,WBGene00004188,History: N.A.
WBGene00004189,pars-1,T20H4.3,False,False,False,16.72390558,15.90065104,20.92416434,23.5819803,WBGene00004189,WBGene00004189,History: Renamed on 2010-01-29
WBGene00004190,pars-2,T27F6.5,False,False,False,11.19422712,14.20458159,11.93561487,13.01602809,WBGene00004190,WBGene00004190,History: Renamed on 2010-01-29
WBGene00004196,prx-11,C47B2.8,False,True,False,47.74405303,203.4223289,3.241771941,205.8829384,WBGene00004196,WBGene00004196,History: N.A.
WBGene00004198,prx-13,F32A5.6,False,True,False,101.4223951,248.1561605,2.06294578,58.64869128,WBGene00004198,WBGene00004198,History: N.A.
WBGene00004199,prx-14,R07H5.1,False,False,True,23.01784854,25.22903298,16.2088597,10.3362576,WBGene00004199,WBGene00004199,History: N.A.
WBGene00004201,prx-19,F54F2.8,False,False,False,18.07773684,22.96964483,26.69122205,18.31409011,WBGene00004201,WBGene00004201,History: N.A.
WBGene00004202,pry-1,C37A5.9,False,True,True,45.45125953,50.45806596,2.357652321,9.227387054,WBGene00004202,WBGene00004202,History: N.A.
WBGene00004203,psa-1,Y113G7B.23,False,False,False,52.80618144,72.16539918,53.84288487,43.75682384,WBGene00004203,WBGene00004203,History: Renamed on 2011-02-11
WBGene00004204,psa-4,F01G4.1,False,False,False,41.27028313,43.19676865,63.36190611,58.87838589,WBGene00004204,WBGene00004204,History: Renamed on 2011-02-11
WBGene00004206,pst-1,M03F8.2,False,False,False,13.25581456,15.47663368,16.50356624,12.25037938,WBGene00004206,WBGene00004206,History: Renamed on 2009-12-03
WBGene00004208,ptc-1,ZK675.1,False,False,False,32.0991091,38.26756683,60.74229243,52.52350159,WBGene00004208,WBGene00004208,History: N.A.
WBGene00004214,ptp-2,F59G1.5,False,False,False,39.11235983,51.73011804,67.48779768,58.41899666,WBGene00004214,WBGene00004214,History: N.A.
WBGene00004217,ptr-2,C32E8.8,False,False,False,32.63858993,37.94955381,74.85546118,54.82044772,WBGene00004217,WBGene00004217,History: Renamed on 2015-03-05
WBGene00004239,puf-3,Y45F10A.2,False,False,False,45.7509711,48.58532261,80.01282563,71.5881545,WBGene00004239,WBGene00004239,History: N.A.
WBGene00004240,puf-4,M4.2,False,True,False,169.9364599,262.0427291,3.831185021,217.9036232,WBGene00004240,WBGene00004240,History: N.A.
WBGene00004241,puf-5,F54C9.8,False,False,False,33.71755158,34.7694236,40.66950253,38.28243556,WBGene00004241,WBGene00004241,History: N.A.
