# Table S2.  Heritable Dysregulated Genes upon Hypoxia Treatment
# Downregulated Genes in WT
Generation,Gene name,Input,Suggested Match,History
P0-F2,WBGene00004233,WBGene00004233,WBGene00004233,History: N.A.
P0-F2,WBGene00003596,WBGene00003596,WBGene00003596,History: N.A.
P0-F2,WBGene00011326,WBGene00011326,WBGene00011326,"History: Split into ""WBGene00045409"" on 2007-05-02"
P0-F2,WBGene00008320,WBGene00008320,WBGene00008320,History: N.A.
P0-F2,WBGene00011522,WBGene00011522,WBGene00011522,History: N.A.
P0-F2,WBGene00020931,WBGene00020931,WBGene00020931,History: N.A.
P0-F2,WBGene00012107,WBGene00012107,WBGene00012107,History: N.A.
P0-F2,WBGene00013416,WBGene00013416,WBGene00013416,History: N.A.
P0-F2,WBGene00019547,WBGene00019547,WBGene00019547,History: N.A.
P0-F2,WBGene00011261,WBGene00011261,WBGene00011261,History: Renamed on 2011-01-18
P0-F2,WBGene00006788,WBGene00006788,WBGene00006788,History: N.A.
P0-F2,WBGene00044698,WBGene00044698,WBGene00044698,History: N.A.
P0-F2,WBGene00001172,WBGene00001172,WBGene00001172,History: N.A.
P0-F2,WBGene00004024,WBGene00004024,WBGene00004024,History: Renamed on 2011-10-04
P0-F2,WBGene00044079,WBGene00044079,WBGene00044079,History: N.A.
P0-F2,WBGene00002182,WBGene00002182,WBGene00002182,History: N.A.
P0-F2,WBGene00001570,WBGene00001570,WBGene00001570,History: N.A.
P0-F2,WBGene00009800,WBGene00009800,WBGene00009800,History: N.A.
P0-F2,WBGene00044418,WBGene00044418,WBGene00044418,History: N.A.
P0-F2,WBGene00001189,WBGene00001189,WBGene00001189,History: N.A.
P0-F2,WBGene00001432,WBGene00001432,WBGene00001432,History: N.A.
P0-F2,WBGene00001184,WBGene00001184,WBGene00001184,History: N.A.
P0-F2,WBGene00010475,WBGene00010475,WBGene00010475,History: N.A.
P0-F2,WBGene00000789,WBGene00000789,WBGene00000789,History: N.A.
P0-F2,WBGene00011167,WBGene00011167,WBGene00011167,History: N.A.
P0-F2,WBGene00020562,WBGene00020562,WBGene00020562,History: N.A.
P0-F2,WBGene00007091,WBGene00007091,WBGene00007091,History: N.A.
P0-F2,WBGene00016539,WBGene00016539,WBGene00016539,History: Renamed on 2010-04-30; Renamed on 2011-03-03; Renamed on 2011-03-24; Renamed on 2014-04-28
P0-F2,WBGene00015981,WBGene00015981,WBGene00015981,History: N.A.
P0-F2,WBGene00021505,WBGene00021505,WBGene00021505,History: N.A.
P0-F2,WBGene00010684,WBGene00010684,WBGene00010684,History: N.A.
P0-F2,WBGene00010796,WBGene00010796,WBGene00010796,History: N.A.
P0-F2,WBGene00017755,WBGene00017755,WBGene00017755,History: N.A.
P0-F2,WBGene00008127,WBGene00008127,WBGene00008127,History: N.A.
P0-F2,WBGene00077783,WBGene00077783,WBGene00077783,History: N.A.
P0-F2,WBGene00012444,WBGene00012444,WBGene00012444,History: N.A.
P0-F2,WBGene00006662,WBGene00006662,WBGene00006662,History: N.A.
P0-F2,WBGene00013899,WBGene00013899,WBGene00013899,History: N.A.
P0-F2,WBGene00017309,WBGene00017309,WBGene00017309,History: N.A.
P0-F2,WBGene00008311,WBGene00008311,WBGene00008311,History: N.A.
P0-F2,WBGene00020194,WBGene00020194,WBGene00020194,History: N.A.
P0-F2,WBGene00050927,WBGene00050927,WBGene00050927,History: N.A.
P0-F2,WBGene00013418,WBGene00013418,WBGene00013418,History: N.A.
P0-F2,WBGene00011868,WBGene00011868,WBGene00011868,History: N.A.
P0-F2,WBGene00006965,WBGene00006965,WBGene00006965,"History: Split into F54F7.14(WBGene00269392). History of WBGene00006965: Split into ""WBGene00269392"" on 2016-02-18"
P0-F2,WBGene00015220,WBGene00015220,WBGene00015220,History: N.A.
P0-F2,WBGene00019477,WBGene00019477,WBGene00019477,History: N.A.
P0-F2,WBGene00001452,WBGene00001452,WBGene00001452,History: N.A.
P0-F2,WBGene00020577,WBGene00020577,WBGene00020577,History: N.A.
P0-F2,WBGene00012899,WBGene00012899,WBGene00012899,History: N.A.
P0-F2,WBGene00003245,WBGene00003245,WBGene00003245,History: N.A.
P0-F2,WBGene00016080,WBGene00016080,WBGene00016080,History: N.A.
P0-F2,WBGene00019591,WBGene00019591,WBGene00019591,History: N.A.
P0-F2,WBGene00000425,WBGene00000425,WBGene00000425,History: N.A.
P0-F2,WBGene00001444,WBGene00001444,WBGene00001444,History: N.A.
P0-F2,WBGene00018582,WBGene00018582,WBGene00018582,History: N.A.
P0-F2,WBGene00017557,WBGene00017557,WBGene00017557,History: N.A.
P0-F2,WBGene00002299,WBGene00002299,WBGene00002299,History: N.A.
P0-F2,WBGene00017427,WBGene00017427,WBGene00017427,History: N.A.
P0-F2,WBGene00001377,WBGene00001377,WBGene00001377,History: N.A.
P0-F2,WBGene00000220,WBGene00000220,WBGene00000220,History: N.A.
P0-F2,WBGene00000992,WBGene00000992,WBGene00000992,History: N.A.
P0-F2,WBGene00019310,WBGene00019310,WBGene00019310,History: N.A.
P0-F2,WBGene00013849,WBGene00013849,WBGene00013849,History: N.A.
P0-F2,WBGene00003890,WBGene00003890,WBGene00003890,History: N.A.
P0-F2,WBGene00021463,WBGene00021463,WBGene00021463,History: N.A.
P0-F2,WBGene00000516,WBGene00000516,WBGene00000516,History: N.A.
P0-F2,WBGene00015155,WBGene00015155,WBGene00015155,History: N.A.
P0-F2,WBGene00009361,WBGene00009361,WBGene00009361,History: N.A.
P0-F2,WBGene00003675,WBGene00003675,WBGene00003675,History: N.A.
P0-F2,WBGene00006752,WBGene00006752,WBGene00006752,History: N.A.
P0-F2,WBGene00006321,WBGene00006321,WBGene00006321,History: N.A.
P0-F2,WBGene00018607,WBGene00018607,WBGene00018607,History: N.A.
P0-F2,WBGene00018200,WBGene00018200,WBGene00018200,History: N.A.
P0-F2,WBGene00006853,WBGene00006853,WBGene00006853,History: N.A.
P0-F2,WBGene00006742,WBGene00006742,WBGene00006742,History: N.A.
P0-F2,WBGene00006424,WBGene00006424,WBGene00006424,History: Renamed on 2006-10-16
P0-F2,WBGene00001559,WBGene00001559,WBGene00001559,History: N.A.
P0-F2,WBGene00001410,WBGene00001410,WBGene00001410,History: N.A.
P0-F2,WBGene00000237,WBGene00000237,WBGene00000237,History: N.A.
P0-F2,WBGene00006886,WBGene00006886,WBGene00006886,History: N.A.
P0-F2,WBGene00021927,WBGene00021927,WBGene00021927,History: N.A.
P0-F2,WBGene00016841,WBGene00016841,WBGene00016841,History: N.A.
P0-F2,WBGene00019426,WBGene00019426,WBGene00019426,History: N.A.
P0-F2,WBGene00012443,WBGene00012443,WBGene00012443,History: N.A.
P0-F2,WBGene00020801,WBGene00020801,WBGene00020801,History: N.A.
P0-F2,WBGene00007260,WBGene00007260,WBGene00007260,"History: Split into C02C6.14(WBGene00303034). History of WBGene00007260: Renamed on 2007-07-25; Split into ""WBGene00303034"" on 2018-03-02"
P0-F2,WBGene00007904,WBGene00007904,WBGene00007904,History: N.A.
P0-F2,WBGene00002827,WBGene00002827,WBGene00002827,History: N.A.
P0-F2,WBGene00019298,WBGene00019298,WBGene00019298,History: N.A.
P0-F2,WBGene00006811,WBGene00006811,WBGene00006811,History: N.A.
P0-F2,WBGene00016500,WBGene00016500,WBGene00016500,History: Renamed on 2014-09-12
P0-F3,WBGene00002048,WBGene00002048,WBGene00002048,History: N.A.
P0-F3,WBGene00001898,WBGene00001898,WBGene00001898,History: Renamed on 2010-11-12
P0-F3,WBGene00008915,WBGene00008915,WBGene00008915,History: N.A.
P0-F3,WBGene00021369,WBGene00021369,WBGene00021369,History: N.A.
P0-F3,WBGene00008401,WBGene00008401,WBGene00008401,History: N.A.
P0-F3,WBGene00019436,WBGene00019436,WBGene00019436,History: N.A.
P0-F3,WBGene00003778,WBGene00003778,WBGene00003778,History: N.A.
P0-F3,WBGene00016281,WBGene00016281,WBGene00016281,History: N.A.
P0-F3,WBGene00004316,WBGene00004316,WBGene00004316,History: N.A.
P0-F3,WBGene00018044,WBGene00018044,WBGene00018044,History: N.A.
P0-F3,WBGene00018696,WBGene00018696,WBGene00018696,History: N.A.
P0-F3,WBGene00007957,WBGene00007957,WBGene00007957,History: N.A.
P0-F3,WBGene00009476,WBGene00009476,WBGene00009476,History: N.A.
P0-F3,WBGene00018748,WBGene00018748,WBGene00018748,History: N.A.
P0-F3,WBGene00007811,WBGene00007811,WBGene00007811,History: N.A.
P0-F3,WBGene00017304,WBGene00017304,WBGene00017304,History: N.A.
P0-F3,WBGene00020007,WBGene00020007,WBGene00020007,History: N.A.
P0-F3,WBGene00007409,WBGene00007409,WBGene00007409,History: N.A.
P0-F3,WBGene00014089,WBGene00014089,WBGene00014089,History: N.A.
P0-F3,WBGene00000273,WBGene00000273,WBGene00000273,History: N.A.
P0-F3,WBGene00020648,WBGene00020648,WBGene00020648,"History: Split into T21D12.14(WBGene00045177). History of WBGene00020648: Split into ""WBGene00045177"" on 2006-12-04"
P0-F3,WBGene00043983,WBGene00043983,WBGene00043983,History: N.A.
P0-F3,WBGene00008760,WBGene00008760,WBGene00008760,History: N.A.
P0-F3,WBGene00000792,WBGene00000792,WBGene00000792,History: N.A.
P0-F3,WBGene00016866,WBGene00016866,WBGene00016866,History: N.A.
P0-F3,WBGene00011596,WBGene00011596,WBGene00011596,History: N.A.
P0-F3,WBGene00018384,WBGene00018384,WBGene00018384,History: N.A.
P0-F3,WBGene00011392,WBGene00011392,WBGene00011392,History: N.A.
P0-F3,WBGene00017184,WBGene00017184,WBGene00017184,History: N.A.
P0-F3,WBGene00020326,WBGene00020326,WBGene00020326,History: N.A.
P0-F3,WBGene00001976,WBGene00001976,WBGene00001976,History: N.A.
P0-F3,WBGene00023069,WBGene00023069,WBGene00023069,History: N.A.
P0-F3,WBGene00010453,WBGene00010453,WBGene00010453,History: N.A.
P0-F3,WBGene00044728,WBGene00044728,WBGene00044728,History: N.A.
P0-F3,WBGene00022314,WBGene00022314,WBGene00022314,History: N.A.
P0-F3,WBGene00004236,WBGene00004236,WBGene00004236,History: N.A.
P0-F3,WBGene00021048,WBGene00021048,WBGene00021048,History: N.A.
P0-F3,WBGene00015063,WBGene00015063,WBGene00015063,History: N.A.
P0-F3,WBGene00010935,WBGene00010935,WBGene00010935,History: N.A.
P0-F3,WBGene00009803,WBGene00009803,WBGene00009803,History: N.A.
P0-F3,WBGene00010585,WBGene00010585,WBGene00010585,History: N.A.
P0-F3,WBGene00004739,WBGene00004739,WBGene00004739,History: N.A.
P0-F3,WBGene00021469,WBGene00021469,WBGene00021469,History: N.A.
P0-F3,WBGene00015613,WBGene00015613,WBGene00015613,History: N.A.
P0-F3,WBGene00022781,WBGene00022781,WBGene00022781,History: N.A.
P0-F3,WBGene00018886,WBGene00018886,WBGene00018886,History: N.A.
P0-F3,WBGene00011821,WBGene00011821,WBGene00011821,History: N.A.
P0-F3,WBGene00003907,WBGene00003907,WBGene00003907,History: N.A.
P0-F3,WBGene00000170,WBGene00000170,WBGene00000170,History: N.A.
P0-F3,WBGene00001366,WBGene00001366,WBGene00001366,History: N.A.
P0-F3,WBGene00007919,WBGene00007919,WBGene00007919,History: N.A.
P0-F3,WBGene00018729,WBGene00018729,WBGene00018729,History: N.A.
P0-F3,WBGene00014836,WBGene00014836,WBGene00014836,History: N.A.
P0-F3,WBGene00017563,WBGene00017563,WBGene00017563,History: N.A.
P0-F3,WBGene00022353,WBGene00022353,WBGene00022353,History: N.A.
P0-F3,WBGene00008591,WBGene00008591,WBGene00008591,History: N.A.
P0-F3,WBGene00016716,WBGene00016716,WBGene00016716,History: Renamed on 2004-08-25
P0-F3,WBGene00001395,WBGene00001395,WBGene00001395,History: N.A.
P0-F3,WBGene00020833,WBGene00020833,WBGene00020833,History: N.A.
P0-F3,WBGene00003515,WBGene00003515,WBGene00003515,History: N.A.
P0-F3,WBGene00017901,WBGene00017901,WBGene00017901,History: N.A.
P0-F3,WBGene00019365,WBGene00019365,WBGene00019365,History: N.A.
P0-F3,WBGene00022951,WBGene00022951,WBGene00022951,History: N.A.
P0-F3,WBGene00001439,WBGene00001439,WBGene00001439,History: N.A.
P0-F3,WBGene00001075,WBGene00001075,WBGene00001075,History: N.A.
P0-F3,WBGene00011328,WBGene00011328,WBGene00011328,History: N.A.
P0-F3,WBGene00006602,WBGene00006602,WBGene00006602,History: N.A.
P0-F3,WBGene00012366,WBGene00012366,WBGene00012366,"History: Split into W09G3.16(WBGene00303084). History of WBGene00012366: Split into ""WBGene00303084"" on 2018-03-02"
P0-F3,WBGene00011798,WBGene00011798,WBGene00011798,History: N.A.
P0-F3,WBGene00018547,WBGene00018547,WBGene00018547,History: N.A.
P0-F3,WBGene00007899,WBGene00007899,WBGene00007899,History: N.A.
P0-F3,WBGene00011824,WBGene00011824,WBGene00011824,History: Renamed on 2020-01-28
P0-F3,WBGene00022538,WBGene00022538,WBGene00022538,History: N.A.
P0-F3,WBGene00011977,WBGene00011977,WBGene00011977,History: N.A.
P0-F3,WBGene00020297,WBGene00020297,WBGene00020297,History: Renamed on 2005-03-17
P0-F3,WBGene00015551,WBGene00015551,WBGene00015551,History: N.A.
P0-F3,WBGene00003628,WBGene00003628,WBGene00003628,History: N.A.
P0-F3,WBGene00015776,WBGene00015776,WBGene00015776,History: N.A.
P0-F3,WBGene00012398,WBGene00012398,WBGene00012398,History: N.A.
P0-F3,WBGene00000453,WBGene00000453,WBGene00000453,History: N.A.
P0-F3,WBGene00017582,WBGene00017582,WBGene00017582,History: N.A.
P0-F3,WBGene00008389,WBGene00008389,WBGene00008389,History: N.A.
P0-F3,WBGene00021587,WBGene00021587,WBGene00021587,History: N.A.
P0-F3,WBGene00017306,WBGene00017306,WBGene00017306,"History: Split into F09F9.5(WBGene00045395). History of WBGene00017306: Split into ""WBGene00045395"" on 2007-04-24"
P0-F3,WBGene00008462,WBGene00008462,WBGene00008462,"History: Split into E02H4.7(WBGene00077757). History of WBGene00008462: Split into ""WBGene00077757"" on 2008-05-23"
P0-F3,WBGene00003473,WBGene00003473,WBGene00003473,History: N.A.
P0-F3,WBGene00021439,WBGene00021439,WBGene00021439,History: N.A.
P0-F3,WBGene00001852,WBGene00001852,WBGene00001852,History: N.A.
P0-F3,WBGene00021525,WBGene00021525,WBGene00021525,History: N.A.
P0-F3,WBGene00010795,WBGene00010795,WBGene00010795,History: N.A.
P0-F3,WBGene00001824,WBGene00001824,WBGene00001824,History: N.A.
P0-F3,WBGene00016657,WBGene00016657,WBGene00016657,History: N.A.
P0-F3,WBGene00016061,WBGene00016061,WBGene00016061,History: N.A.
P0-F3,WBGene00012113,WBGene00012113,WBGene00012113,History: N.A.
P0-F3,WBGene00007296,WBGene00007296,WBGene00007296,History: N.A.
P0-F3,WBGene00006575,WBGene00006575,WBGene00006575,History: Renamed on 2005-11-09
P0-F3,WBGene00007139,WBGene00007139,WBGene00007139,History: N.A.
P0-F3,WBGene00000478,WBGene00000478,WBGene00000478,History: N.A.
P0-F3,WBGene00017834,WBGene00017834,WBGene00017834,History: N.A.
P0-F3,WBGene00011383,WBGene00011383,WBGene00011383,History: N.A.
P0-F3,WBGene00011733,WBGene00011733,WBGene00011733,History: N.A.
P0-F3,WBGene00016071,WBGene00016071,WBGene00016071,"History: Split into C24H12.19(WBGene00235338). History of WBGene00016071: Split into ""WBGene00235338"" on 2013-09-12"
P0-F3,WBGene00021158,WBGene00021158,WBGene00021158,History: N.A.
P0-F3,WBGene00006650,WBGene00006650,WBGene00006650,History: N.A.
P0-F3,WBGene00015232,WBGene00015232,WBGene00015232,History: N.A.
P0-F3,WBGene00020699,WBGene00020699,WBGene00020699,History: N.A.
P0-F3,WBGene00022129,WBGene00022129,WBGene00022129,History: N.A.
P0-F3,WBGene00012239,WBGene00012239,WBGene00012239,History: N.A.
P0-F3,WBGene00001391,WBGene00001391,WBGene00001391,History: N.A.
P0-F3,WBGene00021691,WBGene00021691,WBGene00021691,History: N.A.
P0-F3,WBGene00008177,WBGene00008177,WBGene00008177,History: N.A.
P0-F3,WBGene00000449,WBGene00000449,WBGene00000449,History: N.A.
P0-F3,WBGene00013962,WBGene00013962,WBGene00013962,History: N.A.
P0-F3,WBGene00008563,WBGene00008563,WBGene00008563,History: N.A.
P0-F3,WBGene00011397,WBGene00011397,WBGene00011397,History: N.A.
P0-F3,WBGene00021468,WBGene00021468,WBGene00021468,History: N.A.
P0-F3,WBGene00021371,WBGene00021371,WBGene00021371,History: N.A.
P0-F3,WBGene00044761,WBGene00044761,WBGene00044761,History: N.A.
P0-F3,WBGene00022130,WBGene00022130,WBGene00022130,History: N.A.
P0-F3,WBGene00004993,WBGene00004993,WBGene00004993,History: N.A.
P0-F3,WBGene00021834,WBGene00021834,WBGene00021834,History: N.A.
P0-F3,WBGene00011677,WBGene00011677,WBGene00011677,History: N.A.
P0-F3,WBGene00003968,WBGene00003968,WBGene00003968,History: N.A.
P0-F3,WBGene00006331,WBGene00006331,WBGene00006331,History: Renamed on 2010-10-07
P0-F3,WBGene00014164,WBGene00014164,WBGene00014164,History: N.A.
P0-F3,WBGene00006649,WBGene00006649,WBGene00006649,History: N.A.
P0-F3,WBGene00021253,WBGene00021253,WBGene00021253,History: N.A.
P0-F3,WBGene00020930,WBGene00020930,WBGene00020930,History: N.A.
P0-F3,WBGene00019492,WBGene00019492,WBGene00019492,History: N.A.
P0-F3,WBGene00023036,WBGene00023036,WBGene00023036,History: N.A.
P0-F3,WBGene00000448,WBGene00000448,WBGene00000448,History: Renamed on 2013-02-08; Renamed on 2017-10-13
P0-F3,WBGene00016332,WBGene00016332,WBGene00016332,History: N.A.
P0-F3,WBGene00003623,WBGene00003623,WBGene00003623,History: N.A.
P0-F3,WBGene00021876,WBGene00021876,WBGene00021876,History: N.A.
P0-F3,WBGene00017326,WBGene00017326,WBGene00017326,History: N.A.
P0-F3,WBGene00001623,WBGene00001623,WBGene00001623,History: N.A.
P0-F3,WBGene00019779,WBGene00019779,WBGene00019779,History: N.A.
P0-F3,WBGene00017133,WBGene00017133,WBGene00017133,History: N.A.
P0-F3,WBGene00017536,WBGene00017536,WBGene00017536,History: N.A.
P0-F3,WBGene00008905,WBGene00008905,WBGene00008905,History: N.A.
P0-F3,WBGene00006063,WBGene00006063,WBGene00006063,History: N.A.
P0-F3,WBGene00012825,WBGene00012825,WBGene00012825,History: N.A.
P0-F3,WBGene00017659,WBGene00017659,WBGene00017659,History: N.A.
P0-F3,WBGene00018803,WBGene00018803,WBGene00018803,History: N.A.
P0-F3,WBGene00004825,WBGene00004825,WBGene00004825,History: N.A.
P0-F3,WBGene00017378,WBGene00017378,WBGene00017378,History: N.A.
P0-F3,WBGene00002232,WBGene00002232,WBGene00002232,History: N.A.
P0-F3,WBGene00014505,WBGene00014505,WBGene00014505,History: N.A.
P0-F3,WBGene00006980,WBGene00006980,WBGene00006980,History: N.A.
P0-F3,WBGene00018731,WBGene00018731,WBGene00018731,History: N.A.
P0-F3,WBGene00012144,WBGene00012144,WBGene00012144,History: N.A.
P0-F3,WBGene00012070,WBGene00012070,WBGene00012070,History: N.A.
P0-F3,WBGene00013898,WBGene00013898,WBGene00013898,History: N.A.
P0-F3,WBGene00007055,WBGene00007055,WBGene00007055,History: N.A.
P0-F3,WBGene00009805,WBGene00009805,WBGene00009805,History: N.A.
P0-F3,WBGene00002265,WBGene00002265,WBGene00002265,History: N.A.
P0-F3,WBGene00001441,WBGene00001441,WBGene00001441,History: N.A.
P0-F3,WBGene00020379,WBGene00020379,WBGene00020379,History: N.A.
P0-F3,WBGene00006705,WBGene00006705,WBGene00006705,History: N.A.
P0-F3,WBGene00006416,WBGene00006416,WBGene00006416,History: Renamed on 2008-09-10
P0-F3,WBGene00003388,WBGene00003388,WBGene00003388,History: N.A.
P0-F3,WBGene00011495,WBGene00011495,WBGene00011495,History: N.A.
P0-F3,WBGene00001076,WBGene00001076,WBGene00001076,History: N.A.
P0-F3,WBGene00013900,WBGene00013900,WBGene00013900,History: N.A.
P0-F3,WBGene00219316,WBGene00219316,WBGene00219316,History: N.A.
P0-F3,WBGene00020368,WBGene00020368,WBGene00020368,History: N.A.
P0-F3,WBGene00021576,WBGene00021576,WBGene00021576,History: N.A.
P0-F3,WBGene00009503,WBGene00009503,WBGene00009503,History: N.A.
P0-F3,WBGene00013111,WBGene00013111,WBGene00013111,History: N.A.
P0-F3,WBGene00017303,WBGene00017303,WBGene00017303,History: N.A.
P0-F3,WBGene00007725,WBGene00007725,WBGene00007725,History: N.A.
P0-F3,WBGene00009692,WBGene00009692,WBGene00009692,History: N.A.
P0-F3,WBGene00017698,WBGene00017698,WBGene00017698,History: N.A.
P0-F3,WBGene00011232,WBGene00011232,WBGene00011232,History: N.A.
P0-F3,WBGene00015350,WBGene00015350,WBGene00015350,History: N.A.
P0-F3,WBGene00044772,WBGene00044772,WBGene00044772,History: N.A.
P0-F3,WBGene00013934,WBGene00013934,WBGene00013934,History: N.A.
P0-F3,WBGene00011213,WBGene00011213,WBGene00011213,History: N.A.
P0-F3,WBGene00020137,WBGene00020137,WBGene00020137,History: N.A.
P0-F3,WBGene00007973,WBGene00007973,WBGene00007973,History: N.A.
