# Supplementary File 3,Sheet 6: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for two generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen2),Input,Suggested Match,History
WBGene00195034,-1.874777341,-1.91386206650473,WBGene00195034,WBGene00195034,History: N.A.
WBGene00194667,-1.872705101,-1.92823380114313,WBGene00194667,WBGene00194667,History: N.A.
WBGene00012124,-1.872203708,-1.44967620850568,WBGene00012124,WBGene00012124,History: N.A.
WBGene00020930,-1.87052201,-1.98385895364069,WBGene00020930,WBGene00020930,History: N.A.
WBGene00008226,-1.863843195,-1.46189831511184,WBGene00008226,WBGene00008226,History: N.A.
WBGene00018767,-1.863755963,-2.15983456097194,WBGene00018767,WBGene00018767,"History: Split into F53G2.13(WBGene00304220). History of WBGene00018767: Split into ""WBGene00304220"" on 2018-11-14"
WBGene00013574,-1.863717576,-1.63013348113018,WBGene00013574,WBGene00013574,History: N.A.
WBGene00022274,-1.861520617,-1.7486206967541,WBGene00022274,WBGene00022274,History: N.A.
WBGene00044606,-1.852148831,-1.64900612685427,WBGene00044606,WBGene00044606,History: N.A.
WBGene00077761,-1.849824361,-1.22867821144169,WBGene00077761,WBGene00077761,"History: Split into F17C11.26(WBGene00303011). History of WBGene00077761: Split into ""WBGene00303011"" on 2018-03-06"
WBGene00021345,-1.849132512,-1.64670909964545,WBGene00021345,WBGene00021345,"History: Split into Y37B11A.8(WBGene00255596). History of WBGene00021345: Split into ""WBGene00255596"" on 2014-09-18"
WBGene00018608,-1.848066858,-1.86730705811713,WBGene00018608,WBGene00018608,History: N.A.
WBGene00012194,-1.847593631,-2.2114023035808,WBGene00012194,WBGene00012194,History: N.A.
WBGene00020254,-1.842577346,-1.71383257235519,WBGene00020254,WBGene00020254,History: N.A.
WBGene00016558,-1.835382733,-1.82337075291408,WBGene00016558,WBGene00016558,History: N.A.
WBGene00044639,-1.834854311,-1.97763606565787,WBGene00044639,WBGene00044639,History: N.A.
WBGene00044499,-1.831509762,-2.38764557678329,WBGene00044499,WBGene00044499,History: N.A.
WBGene00219749,-1.829766451,-1.12684036961731,WBGene00219749,WBGene00219749,History: N.A.
WBGene00014021,-1.828478201,-1.58129789794178,WBGene00014021,WBGene00014021,History: N.A.
WBGene00021246,-1.8277489,-1.85434096057087,WBGene00021246,WBGene00021246,History: N.A.
WBGene00010619,-1.823720646,-1.60812800457086,WBGene00010619,WBGene00010619,History: N.A.
WBGene00002181,-1.822368693,-1.46491140798178,WBGene00002181,WBGene00002181,History: N.A.
WBGene00021019,-1.822172216,-1.48804277746979,WBGene00021019,WBGene00021019,"History: Split into W04B5.8(WBGene00306003). History of WBGene00021019: Split into ""WBGene00306003"" on 2020-01-20"
WBGene00004352,-1.819601261,-2.17358306858795,WBGene00004352,WBGene00004352,History: N.A.
WBGene00235163,-1.818429383,-1.40493016851415,WBGene00235163,WBGene00235163,History: N.A.
WBGene00013195,-1.81821813,-1.4967805717068,WBGene00013195,WBGene00013195,History: N.A.
WBGene00021531,-1.815905507,-1.86985736104879,WBGene00021531,WBGene00021531,History: N.A.
WBGene00012158,-1.81221435,-2.48696446323312,WBGene00012158,WBGene00012158,History: N.A.
WBGene00269378,-1.81085799,-1.39902546559555,WBGene00269378,WBGene00269378,History: N.A.
WBGene00086555,-1.806745898,-2.18277686706824,WBGene00086555,WBGene00086555,History: N.A.
WBGene00020373,-1.805862654,-2.33383683106256,WBGene00020373,WBGene00020373,History: N.A.
WBGene00018578,-1.804767583,-2.01848020270573,WBGene00018578,WBGene00018578,History: N.A.
WBGene00021402,-1.801139899,-1.81917769697159,WBGene00021402,WBGene00021402,History: N.A.
WBGene00007920,-1.799961876,-1.07213364789287,WBGene00007920,WBGene00007920,History: N.A.
WBGene00009572,-1.799329071,-1.41854398854043,WBGene00009572,WBGene00009572,History: N.A.
WBGene00009043,-1.795755334,-1.68720907887912,WBGene00009043,WBGene00009043,History: N.A.
WBGene00003638,-1.795710066,-1.83402126876429,WBGene00003638,WBGene00003638,History: N.A.
WBGene00013632,-1.791531012,-1.51634004306875,WBGene00013632,WBGene00013632,History: N.A.
WBGene00018647,-1.784649877,-1.29164484994731,WBGene00018647,WBGene00018647,History: N.A.
WBGene00010177,-1.778492271,-1.15365415440328,WBGene00010177,WBGene00010177,"History: Split into T06E8.8(WBGene00303063). History of WBGene00010177: Split into ""WBGene00303063"" on 2018-03-02"
WBGene00219707,-1.778262138,-1.55522769349713,WBGene00219707,WBGene00219707,History: N.A.
WBGene00019197,-1.771536551,-2.13073138484539,WBGene00019197,WBGene00019197,History: N.A.
WBGene00021675,-1.76899629,-2.08392528708368,WBGene00021675,WBGene00021675,History: N.A.
WBGene00044200,-1.765896491,-1.56021933587551,WBGene00044200,WBGene00044200,History: N.A.
WBGene00045203,-1.762557481,-1.38330813252567,WBGene00045203,WBGene00045203,History: N.A.
WBGene00012103,-1.759151454,-1.08440604106959,WBGene00012103,WBGene00012103,History: N.A.
WBGene00014672,-1.75187122,-1.41621812143172,WBGene00014672,WBGene00014672,History: N.A.
WBGene00021000,-1.751115204,-1.54407615655164,WBGene00021000,WBGene00021000,History: N.A.
WBGene00016177,-1.750393443,-1.86807705066451,WBGene00016177,WBGene00016177,History: N.A.
WBGene00195142,-1.750353884,-1.83234864453006,WBGene00195142,WBGene00195142,History: N.A.
WBGene00016639,-1.746115255,-1.4075732563088,WBGene00016639,WBGene00016639,History: N.A.
WBGene00011398,-1.742869373,-1.69107514108033,WBGene00011398,WBGene00011398,History: N.A.
WBGene00021269,-1.738919962,-1.87251585148373,WBGene00021269,WBGene00021269,History: N.A.
WBGene00019569,-1.734491581,-2.04113061034958,WBGene00019569,WBGene00019569,History: N.A.
WBGene00008446,-1.732180293,-1.77096025499526,WBGene00008446,WBGene00008446,History: N.A.
WBGene00013269,-1.729900817,-1.89505290259902,WBGene00013269,WBGene00013269,History: N.A.
WBGene00044517,-1.728184053,-1.55944265271728,WBGene00044517,WBGene00044517,History: N.A.
WBGene00008932,-1.727159101,-1.46426875263188,WBGene00008932,WBGene00008932,History: N.A.
WBGene00018663,-1.725099473,-1.70852449147884,WBGene00018663,WBGene00018663,History: N.A.
WBGene00008486,-1.724804143,-1.68462099835874,WBGene00008486,WBGene00008486,History: N.A.
WBGene00015124,-1.723604029,-1.63480570425794,WBGene00015124,WBGene00015124,History: N.A.
WBGene00014027,-1.723477427,-1.77400651019932,WBGene00014027,WBGene00014027,History: N.A.
WBGene00011303,-1.722388079,-1.81461412746473,WBGene00011303,WBGene00011303,History: N.A.
WBGene00219315,-1.722146456,-1.98345959329415,WBGene00219315,WBGene00219315,History: N.A.
WBGene00022205,-1.720249109,-1.75844837853015,WBGene00022205,WBGene00022205,History: N.A.
WBGene00044218,-1.70010547,-1.47239364590472,WBGene00044218,WBGene00044218,History: N.A.
WBGene00045297,-1.699832745,-1.218740102218,WBGene00045297,WBGene00045297,History: N.A.
WBGene00045212,-1.698715009,-1.55272810551499,WBGene00045212,WBGene00045212,History: N.A.
WBGene00000734,-1.694664709,-2.21307666996235,WBGene00000734,WBGene00000734,History: N.A.
WBGene00011236,-1.69463505,-1.61153963650156,WBGene00011236,WBGene00011236,History: N.A.
WBGene00013248,-1.693925242,-1.34718910309652,WBGene00013248,WBGene00013248,History: N.A.
WBGene00017082,-1.693695653,-1.91367187739561,WBGene00017082,WBGene00017082,History: N.A.
WBGene00013799,-1.686936146,-1.48250351367231,WBGene00013799,WBGene00013799,History: N.A.
WBGene00014213,-1.686051791,-1.1833280738652,WBGene00014213,WBGene00014213,History: N.A.
WBGene00021487,-1.683645688,-1.50692168334028,WBGene00021487,WBGene00021487,History: N.A.
WBGene00013226,-1.682798673,-1.36732592920205,WBGene00013226,WBGene00013226,"History: Split into Y56A3A.41(WBGene00269438). History of WBGene00013226: Split into ""WBGene00269438"" on 2016-04-19"
WBGene00196365,-1.682715795,-1.73832471713889,WBGene00196365,WBGene00196365,History: N.A.
WBGene00017751,-1.679739483,-1.37296418159027,WBGene00017751,WBGene00017751,History: N.A.
WBGene00010984,-1.675356751,-1.94332198753453,WBGene00010984,WBGene00010984,History: N.A.
WBGene00022334,-1.672800472,-1.07367046416171,WBGene00022334,WBGene00022334,History: N.A.
WBGene00002220,-1.671720307,-1.36560813434325,WBGene00002220,WBGene00002220,History: Renamed on 2015-03-25
WBGene00011498,-1.670502072,-1.5639611177394,WBGene00011498,WBGene00011498,History: N.A.
WBGene00018228,-1.665600967,-2.24534906755277,WBGene00018228,WBGene00018228,History: N.A.
WBGene00194998,-1.664915872,-1.34392953237897,WBGene00194998,WBGene00194998,History: N.A.
WBGene00008121,-1.652544039,-1.92286380672245,WBGene00008121,WBGene00008121,History: N.A.
WBGene00020345,-1.651396849,-1.27389762895985,WBGene00020345,WBGene00020345,History: N.A.
WBGene00006985,-1.646183052,-1.51766231635676,WBGene00006985,WBGene00006985,History: N.A.
WBGene00018768,-1.645048668,-2.13848760136298,WBGene00018768,WBGene00018768,History: N.A.
WBGene00000912,-1.644527739,-1.46926110988287,WBGene00000912,WBGene00000912,History: N.A.
WBGene00017687,-1.643797597,-1.49934733438767,WBGene00017687,WBGene00017687,History: N.A.
WBGene00010623,-1.643262405,-1.72714011437449,WBGene00010623,WBGene00010623,History: N.A.
WBGene00022690,-1.63935758,-1.56466828037418,WBGene00022690,WBGene00022690,History: N.A.
WBGene00220011,-1.63600906,-1.23218950548554,WBGene00220011,WBGene00220011,History: N.A.
WBGene00003750,-1.628031612,-1.71295961366576,WBGene00003750,WBGene00003750,History: N.A.
WBGene00015351,-1.626576641,-1.93723246046487,WBGene00015351,WBGene00015351,History: N.A.
WBGene00020401,-1.620114122,-1.94819950675976,WBGene00020401,WBGene00020401,History: N.A.
WBGene00219699,-1.619514381,-1.53893924147872,WBGene00219699,WBGene00219699,History: N.A.
WBGene00021375,-1.618163807,-1.37270842229945,WBGene00021375,WBGene00021375,History: N.A.
WBGene00023497,-1.615742539,-1.4782353975464,WBGene00023497,WBGene00023497,History: N.A.
WBGene00013244,-1.60906781,-1.79043887224764,WBGene00013244,WBGene00013244,History: N.A.
WBGene00249813,-1.60674081,-1.54306960129651,WBGene00249813,WBGene00249813,History: N.A.
WBGene00020496,-1.601882059,-1.34783714270452,WBGene00020496,WBGene00020496,History: N.A.
WBGene00000768,-1.599839107,-2.2154495517013,WBGene00000768,WBGene00000768,History: N.A.
WBGene00012624,-1.598948475,-1.27491555835678,WBGene00012624,WBGene00012624,History: N.A.
WBGene00007331,-1.596430476,-1.5819103601377,WBGene00007331,WBGene00007331,History: N.A.
WBGene00021372,-1.595754741,-1.71963472490031,WBGene00021372,WBGene00021372,History: N.A.
WBGene00219609,-1.592924405,-1.97959651415084,WBGene00219609,WBGene00219609,History: N.A.
WBGene00045238,-1.589494782,-1.27952779863876,WBGene00045238,WBGene00045238,History: N.A.
WBGene00019871,-1.588076624,-1.52140729906889,WBGene00019871,WBGene00019871,History: N.A.
WBGene00003252,-1.585840331,-1.82059371782802,WBGene00003252,WBGene00003252,History: N.A.
WBGene00021635,-1.585695403,-1.70069171838692,WBGene00021635,WBGene00021635,History: N.A.
WBGene00019713,-1.580657839,-1.21982281308593,WBGene00019713,WBGene00019713,History: N.A.
WBGene00011771,-1.577826847,-1.54595235162839,WBGene00011771,WBGene00011771,History: N.A.
WBGene00016112,-1.572310668,-1.79789356404703,WBGene00016112,WBGene00016112,History: N.A.
WBGene00013984,-1.56851408,-1.48671552446155,WBGene00013984,WBGene00013984,History: N.A.
WBGene00008086,-1.568512451,-1.35272154101326,WBGene00008086,WBGene00008086,History: N.A.
WBGene00020793,-1.568023124,-1.61886212453816,WBGene00020793,WBGene00020793,History: N.A.
WBGene00022110,-1.566054954,-1.46879329084183,WBGene00022110,WBGene00022110,History: N.A.
WBGene00016346,-1.565517195,-1.41181358738166,WBGene00016346,WBGene00016346,History: N.A.
WBGene00007680,-1.564993324,-1.61359393990273,WBGene00007680,WBGene00007680,History: N.A.
WBGene00003664,-1.561926203,-1.852812679082,WBGene00003664,WBGene00003664,History: N.A.
WBGene00019381,-1.557977119,-1.69726741968347,WBGene00019381,WBGene00019381,History: N.A.
WBGene00012151,-1.554412677,-1.76041977914006,WBGene00012151,WBGene00012151,History: N.A.
WBGene00009292,-1.554190759,-2.11623299399773,WBGene00009292,WBGene00009292,History: N.A.
WBGene00219755,-1.55333432,-1.63456387459679,WBGene00219755,WBGene00219755,History: N.A.
WBGene00195028,-1.552461596,-1.58289223651631,WBGene00195028,WBGene00195028,History: N.A.
WBGene00194981,-1.548764842,-1.36386659252758,WBGene00194981,WBGene00194981,History: N.A.
WBGene00015231,-1.544313246,-1.60808882510388,WBGene00015231,WBGene00015231,History: N.A.
WBGene00011131,-1.536704065,-1.43184101126466,WBGene00011131,WBGene00011131,History: N.A.
WBGene00016678,-1.535997001,-1.50830130368377,WBGene00016678,WBGene00016678,History: N.A.
WBGene00012922,-1.531136934,-1.50282584982387,WBGene00012922,WBGene00012922,History: N.A.
WBGene00010003,-1.529620355,-1.25955923052416,WBGene00010003,WBGene00010003,History: N.A.
WBGene00003786,-1.525989623,-1.61839042142408,WBGene00003786,WBGene00003786,History: N.A.
WBGene00003075,-1.52504545,-1.24419392867448,WBGene00003075,WBGene00003075,History: N.A.
WBGene00197474,-1.524850057,-1.533549089015,WBGene00197474,WBGene00197474,History: N.A.
WBGene00008863,-1.52080612,-1.18762622911164,WBGene00008863,WBGene00008863,History: N.A.
WBGene00021687,-1.518413347,-1.51863916785857,WBGene00021687,WBGene00021687,History: N.A.
WBGene00015569,-1.517414527,-1.53996151787278,WBGene00015569,WBGene00015569,History: N.A.
WBGene00009018,-1.515329243,-1.15335161639932,WBGene00009018,WBGene00009018,History: N.A.
WBGene00016487,-1.514967283,-1.78040767194695,WBGene00016487,WBGene00016487,History: N.A.
WBGene00002264,-1.510132674,-1.09176651570603,WBGene00002264,WBGene00002264,History: N.A.
WBGene00014186,-1.50949979,-1.96894129932152,WBGene00014186,WBGene00014186,History: N.A.
WBGene00014112,-1.507773746,-1.86320532888835,WBGene00014112,WBGene00014112,"History: Split into ZK856.19(WBGene00303100). History of WBGene00014112: Split into ""WBGene00303100"" on 2018-03-02"
WBGene00015158,-1.505121261,-1.01860588594734,WBGene00015158,WBGene00015158,History: N.A.
WBGene00010868,-1.501996958,-1.31605718990303,WBGene00010868,WBGene00010868,History: N.A.
WBGene00195071,-1.498933913,-1.21651604525861,WBGene00195071,WBGene00195071,History: N.A.
WBGene00012792,-1.497704135,-1.95540086870345,WBGene00012792,WBGene00012792,History: N.A.
WBGene00022270,-1.496085582,-1.46105425286786,WBGene00022270,WBGene00022270,History: N.A.
WBGene00023314,-1.492624059,-1.39211996403221,WBGene00023314,WBGene00023314,History: N.A.
WBGene00220130,-1.491240086,-1.15238570830551,WBGene00220130,WBGene00220130,History: N.A.
WBGene00019282,-1.488300407,-1.89224827699308,WBGene00019282,WBGene00019282,History: N.A.
WBGene00001520,-1.48689467,-1.27405413934237,WBGene00001520,WBGene00001520,History: Renamed on 2008-02-26
WBGene00018803,-1.486259086,-1.20750402177421,WBGene00018803,WBGene00018803,History: N.A.
WBGene00020669,-1.47478807,-1.53264133194726,WBGene00020669,WBGene00020669,History: N.A.
WBGene00019511,-1.472498487,-1.24641290625205,WBGene00019511,WBGene00019511,History: N.A.
WBGene00014663,-1.470706921,-1.67882239585883,WBGene00014663,WBGene00014663,History: N.A.
WBGene00000735,-1.470004645,-1.90103185323165,WBGene00000735,WBGene00000735,History: N.A.
WBGene00014082,-1.468353431,-1.6004505382681,WBGene00014082,WBGene00014082,History: N.A.
WBGene00023399,-1.467305064,-1.07555828085366,WBGene00023399,WBGene00023399,History: N.A.
WBGene00010783,-1.467119962,-1.59993551517997,WBGene00010783,WBGene00010783,History: N.A.
WBGene00045077,-1.465111202,-1.34361580101491,WBGene00045077,WBGene00045077,History: N.A.
WBGene00003970,-1.464886234,-1.44077181057888,WBGene00003970,WBGene00003970,History: N.A.
WBGene00022726,-1.460281874,-1.36790883823618,WBGene00022726,WBGene00022726,History: N.A.
WBGene00022177,-1.457911463,-1.29478395411432,WBGene00022177,WBGene00022177,History: N.A.
WBGene00219241,-1.456276172,-1.62744697719364,WBGene00219241,WBGene00219241,History: N.A.
WBGene00016520,-1.449228761,-1.56779643220553,WBGene00016520,WBGene00016520,History: N.A.
WBGene00014801,-1.447117147,-1.58219273025897,WBGene00014801,WBGene00014801,History: N.A.
WBGene00020212,-1.444597691,-1.31137361607987,WBGene00020212,WBGene00020212,History: N.A.
WBGene00020817,-1.44176594,-1.84255262227043,WBGene00020817,WBGene00020817,History: N.A.
WBGene00015504,-1.440529287,-1.39064310861643,WBGene00015504,WBGene00015504,History: N.A.
WBGene00010811,-1.434202843,-1.30405904644766,WBGene00010811,WBGene00010811,History: N.A.
WBGene00012569,-1.431558707,-1.37594701033125,WBGene00012569,WBGene00012569,History: N.A.
WBGene00021417,-1.428209618,-1.1289279885484,WBGene00021417,WBGene00021417,History: N.A.
WBGene00020457,-1.423714928,-1.13215306034374,WBGene00020457,WBGene00020457,History: N.A.
WBGene00018390,-1.414262125,-1.50024210979836,WBGene00018390,WBGene00018390,History: N.A.
WBGene00004245,-1.414013232,-1.35232680492956,WBGene00004245,WBGene00004245,History: N.A.
WBGene00220238,-1.413817792,-1.12034528899211,WBGene00220238,WBGene00220238,History: N.A.
WBGene00012908,-1.402541106,-1.54976060811447,WBGene00012908,WBGene00012908,"History: Split into Y46G5A.47(WBGene00303089). History of WBGene00012908: Split into ""WBGene00303089"" on 2018-03-02"
WBGene00013535,-1.40042469,-1.33489673357079,WBGene00013535,WBGene00013535,History: N.A.
WBGene00022544,-1.395576131,-1.44441199090998,WBGene00022544,WBGene00022544,History: N.A.
WBGene00219751,-1.394624488,-1.64588310411722,WBGene00219751,WBGene00219751,History: N.A.
WBGene00219756,-1.393025472,-1.70037316808644,WBGene00219756,WBGene00219756,History: N.A.
WBGene00004056,-1.388691372,-1.63469478734276,WBGene00004056,WBGene00004056,History: N.A.
WBGene00006575,-1.387069335,-1.60558607155489,WBGene00006575,WBGene00006575,History: Renamed on 2005-11-09
WBGene00045150,-1.386641834,-1.22142375232017,WBGene00045150,WBGene00045150,History: N.A.
WBGene00017507,-1.379590444,-1.16266199746867,WBGene00017507,WBGene00017507,History: N.A.
WBGene00017627,-1.378289456,-1.06823550106528,WBGene00017627,WBGene00017627,History: N.A.
WBGene00021428,-1.376762751,-1.85342785276042,WBGene00021428,WBGene00021428,History: N.A.
WBGene00021415,-1.373306844,-1.34801125201941,WBGene00021415,WBGene00021415,History: N.A.
WBGene00269431,-1.371582551,-1.72352846985884,WBGene00269431,WBGene00269431,History: N.A.
WBGene00023138,-1.370422586,-1.4615481210989,WBGene00023138,WBGene00023138,History: N.A.
WBGene00269384,-1.369300753,-1.26908706637366,WBGene00269384,WBGene00269384,History: N.A.
WBGene00021968,-1.369203146,-1.65290026630659,WBGene00021968,WBGene00021968,History: N.A.
WBGene00016823,-1.367252526,-1.95071855371684,WBGene00016823,WBGene00016823,History: N.A.
WBGene00006769,-1.365928828,-1.78321040299255,WBGene00006769,WBGene00006769,History: N.A.
WBGene00011267,-1.363069611,-1.04944147593492,WBGene00011267,WBGene00011267,History: N.A.
WBGene00013603,-1.361681811,-1.1314994832006,WBGene00013603,WBGene00013603,History: N.A.
WBGene00010362,-1.360766894,-1.44168048936651,WBGene00010362,WBGene00010362,History: Renamed on 2014-04-28
WBGene00021464,-1.358202613,-1.09522767678135,WBGene00021464,WBGene00021464,History: N.A.
WBGene00023036,-1.35593056,-1.16396619674821,WBGene00023036,WBGene00023036,History: N.A.
WBGene00022198,-1.355897694,-1.24363189610947,WBGene00022198,WBGene00022198,History: N.A.
WBGene00195027,-1.355207668,-1.40313664020175,WBGene00195027,WBGene00195027,History: N.A.
WBGene00018856,-1.354350881,-1.42826648347811,WBGene00018856,WBGene00018856,History: N.A.
WBGene00044261,-1.351485965,-1.82194380322515,WBGene00044261,WBGene00044261,History: N.A.
WBGene00022026,-1.34814481,-1.66744523133138,WBGene00022026,WBGene00022026,History: N.A.
WBGene00014292,-1.347835014,-1.1585452777059,WBGene00014292,WBGene00014292,History: N.A.
WBGene00013236,-1.347474657,-1.51992648901501,WBGene00013236,WBGene00013236,History: N.A.
WBGene00010407,-1.346039765,-1.53169090870126,WBGene00010407,WBGene00010407,History: N.A.
WBGene00014166,-1.340105529,-1.02486602814457,WBGene00014166,WBGene00014166,History: N.A.
WBGene00010364,-1.339072906,-1.10297411183989,WBGene00010364,WBGene00010364,History: N.A.
WBGene00016931,-1.337513529,-1.70018894863013,WBGene00016931,WBGene00016931,History: N.A.
WBGene00021664,-1.335948724,-1.5803012465481,WBGene00021664,WBGene00021664,History: N.A.
WBGene00021369,-1.335417769,-1.30627370391008,WBGene00021369,WBGene00021369,History: N.A.
WBGene00019598,-1.332446982,-1.14008168974602,WBGene00019598,WBGene00019598,History: N.A.
WBGene00000112,-1.328690424,-1.28793641272282,WBGene00000112,WBGene00000112,History: Renamed on 2017-05-16
WBGene00010734,-1.326084968,-1.34280217776697,WBGene00010734,WBGene00010734,History: N.A.
WBGene00017344,-1.324923947,-1.47609882661698,WBGene00017344,WBGene00017344,History: N.A.
WBGene00014344,-1.322650222,-1.24431313422693,WBGene00014344,WBGene00014344,History: N.A.
WBGene00004057,-1.319778824,-1.21905445038317,WBGene00004057,WBGene00004057,History: N.A.
WBGene00077552,-1.315157194,-1.78701329384571,WBGene00077552,WBGene00077552,History: N.A.
WBGene00012890,-1.310101955,-1.15562756486607,WBGene00012890,WBGene00012890,History: N.A.
WBGene00018773,-1.307835568,-1.54721042827586,WBGene00018773,WBGene00018773,History: N.A.
WBGene00021702,-1.306915524,-1.80907408477939,WBGene00021702,WBGene00021702,History: N.A.
WBGene00016076,-1.306336402,-1.65897952408242,WBGene00016076,WBGene00016076,History: N.A.
WBGene00023008,-1.301966366,-1.36299159610573,WBGene00023008,WBGene00023008,History: N.A.
WBGene00000462,-1.300850427,-1.74300227578109,WBGene00000462,WBGene00000462,History: N.A.
WBGene00194680,-1.298357077,-1.19628962384775,WBGene00194680,WBGene00194680,History: N.A.
WBGene00014337,-1.295612563,-1.30942291063682,WBGene00014337,WBGene00014337,History: N.A.
WBGene00013917,-1.294547471,-1.00165921479386,WBGene00013917,WBGene00013917,History: N.A.
WBGene00018337,-1.290921547,-1.13505027314652,WBGene00018337,WBGene00018337,History: N.A.
WBGene00194675,-1.289531575,-1.42682308891284,WBGene00194675,WBGene00194675,History: N.A.
WBGene00022511,-1.287429976,-1.37340585775266,WBGene00022511,WBGene00022511,History: N.A.
WBGene00007099,-1.282320892,-1.3641777932019,WBGene00007099,WBGene00007099,History: N.A.
WBGene00017533,-1.280115294,-1.12461724327949,WBGene00017533,WBGene00017533,History: N.A.
WBGene00015200,-1.278603446,-1.69012003937734,WBGene00015200,WBGene00015200,History: N.A.
WBGene00198544,-1.277759728,-1.32335704101292,WBGene00198544,WBGene00198544,History: N.A.
WBGene00001736,-1.277052738,-1.26465298024365,WBGene00001736,WBGene00001736,History: N.A.
WBGene00021607,-1.274590067,-1.17768120897346,WBGene00021607,WBGene00021607,History: N.A.
WBGene00019200,-1.273080993,-1.4611840159223,WBGene00019200,WBGene00019200,History: N.A.
WBGene00001909,-1.271916832,-1.11220772443941,WBGene00001909,WBGene00001909,History: N.A.
WBGene00018862,-1.271762462,-1.35501729832653,WBGene00018862,WBGene00018862,History: N.A.
WBGene00013348,-1.27143594,-1.2371772929104,WBGene00013348,WBGene00013348,History: N.A.
WBGene00014330,-1.264689002,-1.29215278146404,WBGene00014330,WBGene00014330,History: N.A.
WBGene00019955,-1.262711005,-1.89002518691573,WBGene00019955,WBGene00019955,History: N.A.
WBGene00023140,-1.261138434,-1.40005979168277,WBGene00023140,WBGene00023140,History: N.A.
WBGene00004089,-1.252497197,-1.04465753642332,WBGene00004089,WBGene00004089,History: N.A.
WBGene00010305,-1.250736487,-1.03699979550074,WBGene00010305,WBGene00010305,History: N.A.
WBGene00007702,-1.24850509,-1.88014295506802,WBGene00007702,WBGene00007702,History: N.A.
WBGene00020313,-1.248382256,-1.35956346766736,WBGene00020313,WBGene00020313,History: N.A.
WBGene00018199,-1.246693059,-1.30383172815842,WBGene00018199,WBGene00018199,History: N.A.
WBGene00016485,-1.24630671,-1.2800473447645,WBGene00016485,WBGene00016485,History: N.A.
WBGene00020527,-1.246135111,-1.27241524923455,WBGene00020527,WBGene00020527,History: N.A.
WBGene00004423,-1.238114934,-1.60075915252083,WBGene00004423,WBGene00004423,History: N.A.
WBGene00008996,-1.233550223,-1.2396168366028,WBGene00008996,WBGene00008996,History: N.A.
WBGene00022988,-1.230806255,-1.42406670770472,WBGene00022988,WBGene00022988,History: N.A.
WBGene00022936,-1.230393202,-1.28373188505703,WBGene00022936,WBGene00022936,History: N.A.
WBGene00201932,-1.230393202,-1.28373188505703,WBGene00201932,WBGene00201932,History: N.A.
WBGene00014536,-1.227639939,-1.21641328285279,WBGene00014536,WBGene00014536,History: N.A.
WBGene00018204,-1.221370249,-1.75337072029875,WBGene00018204,WBGene00018204,History: N.A.
WBGene00194812,-1.220181216,-1.17169417679371,WBGene00194812,WBGene00194812,History: N.A.
WBGene00022937,-1.216476882,-1.33846579776047,WBGene00022937,WBGene00022937,History: N.A.
WBGene00003414,-1.215633675,-1.40938909008537,WBGene00003414,WBGene00003414,History: N.A.
WBGene00219728,-1.214390435,-1.71066678168822,WBGene00219728,WBGene00219728,History: N.A.
WBGene00021387,-1.213507553,-1.04415083395551,WBGene00021387,WBGene00021387,History: N.A.
WBGene00014643,-1.211932087,-1.07430740100716,WBGene00014643,WBGene00014643,History: N.A.
WBGene00017767,-1.210759546,-1.16600457680554,WBGene00017767,WBGene00017767,History: N.A.
WBGene00007124,-1.209362993,-1.4448530674854,WBGene00007124,WBGene00007124,History: N.A.
WBGene00008447,-1.205756398,-2.00851735134402,WBGene00008447,WBGene00008447,History: N.A.
WBGene00044281,-1.202202463,-1.12197701128429,WBGene00044281,WBGene00044281,History: N.A.
WBGene00014345,-1.20107665,-1.19545669714781,WBGene00014345,WBGene00014345,History: N.A.
WBGene00021027,-1.199766913,-1.35844321533533,WBGene00021027,WBGene00021027,History: N.A.
WBGene00014561,-1.196317604,-1.36293842336267,WBGene00014561,WBGene00014561,History: N.A.
WBGene00010477,-1.195901784,-1.06045021725069,WBGene00010477,WBGene00010477,History: N.A.
WBGene00200112,-1.190687063,-1.24352978746211,WBGene00200112,WBGene00200112,History: N.A.
WBGene00019327,-1.190375947,-1.0362362115837,WBGene00019327,WBGene00019327,History: N.A.
WBGene00007924,-1.188506052,-1.04960486761873,WBGene00007924,WBGene00007924,History: N.A.
WBGene00004198,-1.188388424,-1.25636006218249,WBGene00004198,WBGene00004198,History: N.A.
WBGene00013999,-1.188187339,-1.10351879184528,WBGene00013999,WBGene00013999,History: N.A.
WBGene00004849,-1.185187094,-1.28229710863981,WBGene00004849,WBGene00004849,History: N.A.
WBGene00009544,-1.182288232,-2.01686713824254,WBGene00009544,WBGene00009544,History: N.A.
WBGene00195568,-1.180123484,-1.41172060633787,WBGene00195568,WBGene00195568,History: N.A.
WBGene00000460,-1.178132017,-1.41343933822929,WBGene00000460,WBGene00000460,History: N.A.
WBGene00021015,-1.178123978,-1.15730978425179,WBGene00021015,WBGene00021015,History: N.A.
WBGene00014598,-1.176156343,-1.27693446818021,WBGene00014598,WBGene00014598,History: N.A.
WBGene00014188,-1.175943552,-1.52884909719308,WBGene00014188,WBGene00014188,History: N.A.
WBGene00000393,-1.172349432,-1.52770893998164,WBGene00000393,WBGene00000393,History: N.A.
