# Supplementary File 3,Sheet 4: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00018761,-3.11712004528618,WBGene00018761,WBGene00018761,History: N.A.
WBGene00009865,-3.10361798957243,WBGene00009865,WBGene00009865,History: N.A.
WBGene00006928,-3.10310567216675,WBGene00006928,WBGene00006928,History: N.A.
WBGene00013158,-3.09604954788968,WBGene00013158,WBGene00013158,History: N.A.
WBGene00235300,-3.09569134255337,WBGene00235300,WBGene00235300,History: N.A.
WBGene00195024,-3.09055222135999,WBGene00195024,WBGene00195024,History: N.A.
WBGene00194667,-3.08274822588791,WBGene00194667,WBGene00194667,History: N.A.
WBGene00010365,-3.07877897839518,WBGene00010365,WBGene00010365,"History: Split into H04D03.7(WBGene00305993). History of WBGene00010365: Split into ""WBGene00305993"" on 2020-01-20"
WBGene00045366,-3.07385592523634,WBGene00045366,WBGene00045366,History: N.A.
WBGene00008922,-3.06209472076618,WBGene00008922,WBGene00008922,History: N.A.
WBGene00045056,-3.05603134868125,WBGene00045056,WBGene00045056,History: N.A.
WBGene00014906,-3.05445196043921,WBGene00014906,WBGene00014906,History: N.A.
WBGene00014206,-3.05294620382494,WBGene00014206,WBGene00014206,History: N.A.
WBGene00195023,-3.04705959548022,WBGene00195023,WBGene00195023,History: N.A.
WBGene00021768,-3.04702044443388,WBGene00021768,WBGene00021768,History: N.A.
WBGene00018608,-3.03891391593343,WBGene00018608,WBGene00018608,History: N.A.
WBGene00269431,-3.03834809989993,WBGene00269431,WBGene00269431,History: N.A.
WBGene00012615,-3.03709518954913,WBGene00012615,WBGene00012615,History: N.A.
WBGene00016544,-3.03625055653421,WBGene00016544,WBGene00016544,History: N.A.
WBGene00014920,-3.0359264026078,WBGene00014920,WBGene00014920,History: N.A.
WBGene00004377,-3.03529362147326,WBGene00004377,WBGene00004377,History: N.A.
WBGene00015096,-3.02913454161214,WBGene00015096,WBGene00015096,History: N.A.
WBGene00206511,-3.02745053431829,WBGene00206511,WBGene00206511,History: N.A.
WBGene00206532,-3.02289406268327,WBGene00206532,WBGene00206532,History: N.A.
WBGene00195022,-3.02095605960616,WBGene00195022,WBGene00195022,History: N.A.
WBGene00021678,-3.01552987036801,WBGene00021678,WBGene00021678,History: N.A.
WBGene00019030,-3.01549770478586,WBGene00019030,WBGene00019030,History: Renamed on 2006-06-29; Renamed on 2013-07-04
WBGene00009730,-3.0137612580464,WBGene00009730,WBGene00009730,History: N.A.
WBGene00004933,-3.01356524451349,WBGene00004933,WBGene00004933,History: N.A.
WBGene00000402,-3.00146247867984,WBGene00000402,WBGene00000402,"History: Split into C45G7.13(WBGene00235340). History of WBGene00000402: Split into ""WBGene00235340"" on 2013-09-12"
WBGene00015887,-2.99859789523896,WBGene00015887,WBGene00015887,History: N.A.
WBGene00015492,-2.99728572975611,WBGene00015492,WBGene00015492,History: N.A.
