# Supplementary File 5,Sheet 13: mRNAs significantly up-regulated 2 fold or greater in mut-16 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00000649,5.19876508033251,WBGene00000649,WBGene00000649,History: N.A.
WBGene00016414,5.19817251570278,WBGene00016414,WBGene00016414,History: N.A.
WBGene00014247,5.19742838045847,WBGene00014247,WBGene00014247,History: N.A.
WBGene00015627,5.19594465570214,WBGene00015627,WBGene00015627,History: N.A.
WBGene00009956,5.19177459074672,WBGene00009956,WBGene00009956,History: N.A.
WBGene00014183,5.1836057888743,WBGene00014183,WBGene00014183,History: N.A.
WBGene00010241,5.18243274453925,WBGene00010241,WBGene00010241,History: N.A.
WBGene00010046,5.18150040197505,WBGene00010046,WBGene00010046,History: N.A.
WBGene00002206,5.1780539038679,WBGene00002206,WBGene00002206,History: N.A.
WBGene00013087,5.1769675390896,WBGene00013087,WBGene00013087,History: N.A.
WBGene00007335,5.17196965144443,WBGene00007335,WBGene00007335,History: N.A.
WBGene00009708,5.1718138464857,WBGene00009708,WBGene00009708,History: N.A.
WBGene00001729,5.16971057605027,WBGene00001729,WBGene00001729,History: N.A.
WBGene00007457,5.16751063274506,WBGene00007457,WBGene00007457,History: N.A.
WBGene00014007,5.16585220196292,WBGene00014007,WBGene00014007,History: N.A.
WBGene00020072,5.16481196431851,WBGene00020072,WBGene00020072,History: N.A.
WBGene00013771,5.15591740431194,WBGene00013771,WBGene00013771,History: N.A.
WBGene00019257,5.15278967987511,WBGene00019257,WBGene00019257,History: N.A.
WBGene00015992,5.1524208008983,WBGene00015992,WBGene00015992,History: N.A.
WBGene00009750,5.15241981195719,WBGene00009750,WBGene00009750,History: N.A.
WBGene00194787,5.14453028335319,WBGene00194787,WBGene00194787,History: N.A.
WBGene00007795,5.14405996577233,WBGene00007795,WBGene00007795,History: N.A.
WBGene00003458,5.14306255224566,WBGene00003458,WBGene00003458,History: N.A.
WBGene00016963,5.13905248494002,WBGene00016963,WBGene00016963,History: N.A.
WBGene00010900,5.13813169519525,WBGene00010900,WBGene00010900,History: N.A.
WBGene00019501,5.13012970448131,WBGene00019501,WBGene00019501,History: N.A.
WBGene00020084,5.126657017041,WBGene00020084,WBGene00020084,"History: Split into R105.4(WBGene00235119), R105.5(WBGene00235120). History of WBGene00020084: Split into ""WBGene00235119"" on 2013-02-28; Split into ""WBGene00235120"" on 2013-02-28"
WBGene00010651,5.12553705623464,WBGene00010651,WBGene00010651,History: N.A.
WBGene00014977,5.11847268917465,WBGene00014977,WBGene00014977,History: N.A.
WBGene00020707,5.11070579022602,WBGene00020707,WBGene00020707,History: N.A.
WBGene00003464,5.10873056375462,WBGene00003464,WBGene00003464,History: N.A.
WBGene00001424,5.10781355361713,WBGene00001424,WBGene00001424,History: N.A.
WBGene00020223,5.10713171732034,WBGene00020223,WBGene00020223,History: N.A.
WBGene00195155,5.10657419184357,WBGene00195155,WBGene00195155,History: N.A.
WBGene00012809,5.10623244209016,WBGene00012809,WBGene00012809,History: N.A.
