# Supplementary File 5,Sheet 5: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00016056,2.84429787418594,WBGene00016056,WBGene00016056,History: N.A.
WBGene00010492,2.81442877988778,WBGene00010492,WBGene00010492,History: N.A.
WBGene00012792,2.81043102751105,WBGene00012792,WBGene00012792,History: N.A.
WBGene00018878,2.79503845150896,WBGene00018878,WBGene00018878,History: Renamed on 2019-05-20
WBGene00044585,2.78620371299139,WBGene00044585,WBGene00044585,History: N.A.
WBGene00015912,2.78519796967141,WBGene00015912,WBGene00015912,History: N.A.
WBGene00013799,2.7760973384059,WBGene00013799,WBGene00013799,History: N.A.
WBGene00009651,2.77531054375275,WBGene00009651,WBGene00009651,History: N.A.
WBGene00021853,2.7695245772694,WBGene00021853,WBGene00021853,History: N.A.
WBGene00045246,2.7533380375688,WBGene00045246,WBGene00045246,History: N.A.
WBGene00018643,2.75291896868351,WBGene00018643,WBGene00018643,History: N.A.
WBGene00020777,2.75166845484375,WBGene00020777,WBGene00020777,History: N.A.
WBGene00018808,2.74661469186976,WBGene00018808,WBGene00018808,History: N.A.
WBGene00003219,2.73059512998124,WBGene00003219,WBGene00003219,History: N.A.
WBGene00219278,2.72545589440954,WBGene00219278,WBGene00219278,History: N.A.
WBGene00016823,2.70556275841119,WBGene00016823,WBGene00016823,History: N.A.
WBGene00007290,2.70489241970726,WBGene00007290,WBGene00007290,History: N.A.
WBGene00012499,2.70216068912755,WBGene00012499,WBGene00012499,History: N.A.
WBGene00008534,2.69779884137893,WBGene00008534,WBGene00008534,History: N.A.
WBGene00015903,2.68908362749025,WBGene00015903,WBGene00015903,History: N.A.
WBGene00011810,2.68646942326353,WBGene00011810,WBGene00011810,History: N.A.
WBGene00017712,2.67858998388797,WBGene00017712,WBGene00017712,History: N.A.
WBGene00045382,2.66802464102562,WBGene00045382,WBGene00045382,History: N.A.
WBGene00012608,2.66778954764599,WBGene00012608,WBGene00012608,History: N.A.
WBGene00011753,2.66382361314357,WBGene00011753,WBGene00011753,History: N.A.
WBGene00018037,2.65800964385466,WBGene00018037,WBGene00018037,History: N.A.
WBGene00012247,2.65369675199941,WBGene00012247,WBGene00012247,History: N.A.
WBGene00011063,2.64827621206793,WBGene00011063,WBGene00011063,History: N.A.
WBGene00206389,2.64818101902421,WBGene00206389,WBGene00206389,History: N.A.
WBGene00044436,2.6464960243174,WBGene00044436,WBGene00044436,History: N.A.
WBGene00016303,2.64593777128936,WBGene00016303,WBGene00016303,History: N.A.
WBGene00018203,2.64213414923656,WBGene00018203,WBGene00018203,History: N.A.
WBGene00022292,2.64095567031152,WBGene00022292,WBGene00022292,History: N.A.
WBGene00003976,2.63039421503505,WBGene00003976,WBGene00003976,History: N.A.
WBGene00011487,2.61524961049625,WBGene00011487,WBGene00011487,History: N.A.
WBGene00001164,2.61515606338805,WBGene00001164,WBGene00001164,History: N.A.
WBGene00018578,2.61387218010282,WBGene00018578,WBGene00018578,History: N.A.
WBGene00019208,2.61131526795453,WBGene00019208,WBGene00019208,History: N.A.
WBGene00011642,2.61082437411179,WBGene00011642,WBGene00011642,History: N.A.
WBGene00020120,2.60922937324811,WBGene00020120,WBGene00020120,History: N.A.
WBGene00012498,2.60700644854117,WBGene00012498,WBGene00012498,History: N.A.
WBGene00011112,2.60355538185849,WBGene00011112,WBGene00011112,History: N.A.
WBGene00008464,2.60289541197152,WBGene00008464,WBGene00008464,History: N.A.
WBGene00012074,2.60069002575102,WBGene00012074,WBGene00012074,History: N.A.
WBGene00011388,2.58959907020034,WBGene00011388,WBGene00011388,History: N.A.
WBGene00022645,2.58602980318333,WBGene00022645,WBGene00022645,History: N.A.
WBGene00019654,2.57664004085888,WBGene00019654,WBGene00019654,History: N.A.
WBGene00008822,2.57360199830335,WBGene00008822,WBGene00008822,History: N.A.
WBGene00019082,2.56271368207675,WBGene00019082,WBGene00019082,History: N.A.
WBGene00016824,2.56158375958563,WBGene00016824,WBGene00016824,History: N.A.
WBGene00017631,2.5596478800461,WBGene00017631,WBGene00017631,History: N.A.
WBGene00021153,2.55899161201825,WBGene00021153,WBGene00021153,History: N.A.
WBGene00010555,2.55798824651787,WBGene00010555,WBGene00010555,History: N.A.
WBGene00019799,2.54554199257579,WBGene00019799,WBGene00019799,History: N.A.
WBGene00017843,2.54495075592287,WBGene00017843,WBGene00017843,History: N.A.
