# Supplementary File 3,Sheet 8: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for seven generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen7),Input,Suggested Match,History
WBGene00007672,-3.54713546,-4.62514372024591,WBGene00007672,WBGene00007672,History: N.A.
WBGene00006927,-3.540154888,-2.57451766344066,WBGene00006927,WBGene00006927,History: N.A.
WBGene00010242,-3.533451579,-3.38287137621266,WBGene00010242,WBGene00010242,History: N.A.
WBGene00020451,-3.532918719,-2.42468930914933,WBGene00020451,WBGene00020451,History: N.A.
WBGene00009889,-3.530103594,-4.16675646009177,WBGene00009889,WBGene00009889,History: N.A.
WBGene00009310,-3.527123432,-4.25140314200333,WBGene00009310,WBGene00009310,History: N.A.
WBGene00015111,-3.521764266,-2.4950790986537,WBGene00015111,WBGene00015111,History: N.A.
WBGene00011365,-3.516910891,-3.88504189383222,WBGene00011365,WBGene00011365,History: N.A.
WBGene00022274,-3.498919226,-3.21204020905049,WBGene00022274,WBGene00022274,History: N.A.
WBGene00014041,-3.496228545,-3.96761712563767,WBGene00014041,WBGene00014041,History: N.A.
WBGene00009142,-3.493169988,-2.41666184773263,WBGene00009142,WBGene00009142,History: N.A.
WBGene00012103,-3.489476568,-1.64509422777349,WBGene00012103,WBGene00012103,History: N.A.
WBGene00044436,-3.486261233,-3.89196121218478,WBGene00044436,WBGene00044436,History: N.A.
WBGene00022485,-3.463303405,-3.20453105192342,WBGene00022485,WBGene00022485,History: N.A.
WBGene00013429,-3.459144246,-3.79460570474548,WBGene00013429,WBGene00013429,History: N.A.
WBGene00195028,-3.447113134,-1.25525373496479,WBGene00195028,WBGene00195028,History: N.A.
WBGene00011829,-3.442210792,-3.3477634060335,WBGene00011829,WBGene00011829,History: N.A.
WBGene00015887,-3.439585227,-3.1182832572701,WBGene00015887,WBGene00015887,History: N.A.
WBGene00013500,-3.430286158,-3.68252853055167,WBGene00013500,WBGene00013500,History: N.A.
WBGene00010587,-3.428602253,-3.80580567929471,WBGene00010587,WBGene00010587,History: N.A.
WBGene00019170,-3.424336829,-5.24454162368238,WBGene00019170,WBGene00019170,History: N.A.
WBGene00001638,-3.421484077,-2.48730066510257,WBGene00001638,WBGene00001638,History: N.A.
WBGene00013230,-3.4192278,-3.16621798907393,WBGene00013230,WBGene00013230,History: N.A.
WBGene00013195,-3.416426238,-3.3967860819017,WBGene00013195,WBGene00013195,History: N.A.
WBGene00006928,-3.416409866,-2.64331162211592,WBGene00006928,WBGene00006928,History: N.A.
WBGene00006929,-3.409013607,-2.78561488570732,WBGene00006929,WBGene00006929,History: N.A.
WBGene00018204,-3.408071436,-2.86818336880075,WBGene00018204,WBGene00018204,History: N.A.
WBGene00249813,-3.397273679,-1.13147325593463,WBGene00249813,WBGene00249813,History: N.A.
WBGene00022225,-3.394147516,-2.95087643159366,WBGene00022225,WBGene00022225,History: N.A.
WBGene00020753,-3.393151723,-4.05603720423755,WBGene00020753,WBGene00020753,History: N.A.
WBGene00016319,-3.393030399,-2.54046956953725,WBGene00016319,WBGene00016319,History: Renamed on 2005-03-17
WBGene00020730,-3.384349128,-3.8357497786206,WBGene00020730,WBGene00020730,History: N.A.
WBGene00010371,-3.371598347,-2.17514349184189,WBGene00010371,WBGene00010371,History: N.A.
WBGene00000518,-3.347169399,-3.06858529225778,WBGene00000518,WBGene00000518,History: N.A.
WBGene00018228,-3.343171492,-4.24633816667675,WBGene00018228,WBGene00018228,History: N.A.
WBGene00011200,-3.342341937,-4.47637440484472,WBGene00011200,WBGene00011200,History: N.A.
WBGene00023451,-3.331647554,-2.94924577686219,WBGene00023451,WBGene00023451,History: N.A.
WBGene00021469,-3.310051018,-3.2077370254383,WBGene00021469,WBGene00021469,History: N.A.
WBGene00007165,-3.307772541,-1.54071185004564,WBGene00007165,WBGene00007165,History: N.A.
WBGene00017533,-3.30322627,-2.96935096677566,WBGene00017533,WBGene00017533,History: N.A.
WBGene00013234,-3.299670713,-3.26204639741028,WBGene00013234,WBGene00013234,History: N.A.
WBGene00009081,-3.297813798,-3.83287780346249,WBGene00009081,WBGene00009081,History: N.A.
WBGene00022334,-3.294288412,-1.33331841206765,WBGene00022334,WBGene00022334,History: N.A.
WBGene00235340,-3.291809137,-3.17307002256127,WBGene00235340,WBGene00235340,History: N.A.
WBGene00013826,-3.290263563,-1.29953529544721,WBGene00013826,WBGene00013826,History: N.A.
WBGene00013816,-3.286592266,-2.37894797778674,WBGene00013816,WBGene00013816,History: N.A.
WBGene00012124,-3.286526798,-2.37989088702045,WBGene00012124,WBGene00012124,History: N.A.
WBGene00194667,-3.285779757,-1.15033004164994,WBGene00194667,WBGene00194667,History: N.A.
WBGene00021886,-3.285729797,-1.52322416025261,WBGene00021886,WBGene00021886,History: N.A.
WBGene00235300,-3.278615096,-4.28023799978727,WBGene00235300,WBGene00235300,History: N.A.
WBGene00006962,-3.266125245,-2.18756445945473,WBGene00006962,WBGene00006962,History: N.A.
WBGene00219687,-3.25301277,-2.16687063935863,WBGene00219687,WBGene00219687,History: N.A.
WBGene00008353,-3.250839605,-2.30378701365425,WBGene00008353,WBGene00008353,History: N.A.
WBGene00017453,-3.250117353,-5.64687751130041,WBGene00017453,WBGene00017453,History: N.A.
WBGene00044200,-3.240395126,-2.25907678199986,WBGene00044200,WBGene00044200,History: N.A.
WBGene00044045,-3.22426866,-2.19470508791408,WBGene00044045,WBGene00044045,History: N.A.
WBGene00236806,-3.221444902,-2.74926444614042,WBGene00236806,WBGene00236806,History: N.A.
WBGene00008447,-3.199866532,-1.980210231405,WBGene00008447,WBGene00008447,History: N.A.
WBGene00012786,-3.183416983,-2.34138582967073,WBGene00012786,WBGene00012786,History: N.A.
WBGene00020952,-3.179437222,-3.11152845314618,WBGene00020952,WBGene00020952,History: N.A.
WBGene00195027,-3.1567566,-1.01971017942294,WBGene00195027,WBGene00195027,History: N.A.
WBGene00018304,-3.15353616,-2.88506128750575,WBGene00018304,WBGene00018304,History: N.A.
WBGene00011850,-3.151371441,-3.78068149713896,WBGene00011850,WBGene00011850,History: N.A.
WBGene00018671,-3.140895091,-2.42296223347783,WBGene00018671,WBGene00018671,History: N.A.
WBGene00017729,-3.135776898,-3.55878832689852,WBGene00017729,WBGene00017729,"History: Split into F22H10.11(WBGene00255607). History of WBGene00017729: Split into ""WBGene00255607"" on 2014-12-15"
WBGene00194725,-3.135468656,-3.54180446597929,WBGene00194725,WBGene00194725,History: N.A.
WBGene00001523,-3.135003035,-2.7810229857855,WBGene00001523,WBGene00001523,History: N.A.
WBGene00019517,-3.132694787,-3.68054509318067,WBGene00019517,WBGene00019517,History: N.A.
WBGene00022951,-3.120112419,-2.84773116085389,WBGene00022951,WBGene00022951,History: N.A.
WBGene00019611,-3.116577184,-2.00814650331767,WBGene00019611,WBGene00019611,History: N.A.
WBGene00020912,-3.114587239,-2.79927915063876,WBGene00020912,WBGene00020912,History: N.A.
WBGene00008930,-3.099376801,-2.92206595587336,WBGene00008930,WBGene00008930,History: N.A.
WBGene00021415,-3.099149339,-2.95328048307139,WBGene00021415,WBGene00021415,History: N.A.
WBGene00013062,-3.097194793,-2.41458636952283,WBGene00013062,WBGene00013062,History: N.A.
WBGene00008945,-3.08193728,-3.00279822872692,WBGene00008945,WBGene00008945,History: N.A.
WBGene00013698,-3.077116448,-2.36904933784488,WBGene00013698,WBGene00013698,History: N.A.
WBGene00009380,-3.073172822,-2.5310307989131,WBGene00009380,WBGene00009380,History: N.A.
WBGene00000775,-3.067259226,-1.72349126387664,WBGene00000775,WBGene00000775,History: Renamed on 2006-01-04
WBGene00000463,-3.06020044,-3.70663914246513,WBGene00000463,WBGene00000463,History: Renamed on 2013-07-26
WBGene00219315,-3.057581064,-3.0257480296382,WBGene00219315,WBGene00219315,History: N.A.
WBGene00017571,-3.048600091,-1.48368718803807,WBGene00017571,WBGene00017571,History: Renamed on 2016-08-08
WBGene00195071,-3.047719659,-2.11095710995816,WBGene00195071,WBGene00195071,History: N.A.
WBGene00008782,-3.040232012,-2.25305661765058,WBGene00008782,WBGene00008782,History: N.A.
WBGene00016264,-3.038505394,-3.83397150030097,WBGene00016264,WBGene00016264,History: N.A.
WBGene00015096,-3.028537828,-4.32655737417746,WBGene00015096,WBGene00015096,History: N.A.
WBGene00050946,-3.020466933,-1.09897110687862,WBGene00050946,WBGene00050946,History: N.A.
WBGene00008819,-3.013284099,-2.84386469953444,WBGene00008819,WBGene00008819,History: N.A.
WBGene00009846,-3.012921376,-2.54033964698941,WBGene00009846,WBGene00009846,History: N.A.
WBGene00219443,-3.007066514,-1.6003453741505,WBGene00219443,WBGene00219443,History: N.A.
WBGene00013153,-3.000824021,-2.70348132007471,WBGene00013153,WBGene00013153,History: N.A.
WBGene00219749,-2.98437499,-1.45707196784107,WBGene00219749,WBGene00219749,History: N.A.
WBGene00016487,-2.977032773,-2.72748161271639,WBGene00016487,WBGene00016487,History: N.A.
WBGene00017751,-2.968889132,-2.05392002583589,WBGene00017751,WBGene00017751,History: N.A.
WBGene00012981,-2.966320456,-4.12010503048382,WBGene00012981,WBGene00012981,History: N.A.
WBGene00014663,-2.966154832,-3.40120323240485,WBGene00014663,WBGene00014663,History: N.A.
WBGene00021244,-2.964477994,-3.7133077395493,WBGene00021244,WBGene00021244,History: N.A.
WBGene00196365,-2.9595858,-2.89685978399924,WBGene00196365,WBGene00196365,History: N.A.
WBGene00220089,-2.950372679,-4.47942027020732,WBGene00220089,WBGene00220089,History: N.A.
WBGene00020930,-2.941171702,-3.11357809106406,WBGene00020930,WBGene00020930,History: N.A.
WBGene00018929,-2.939064864,-2.27223135028869,WBGene00018929,WBGene00018929,History: N.A.
WBGene00022712,-2.935164798,-3.10219896927975,WBGene00022712,WBGene00022712,History: N.A.
WBGene00077728,-2.935135046,-4.22920894871443,WBGene00077728,WBGene00077728,History: N.A.
WBGene00043988,-2.931981058,-2.26578182506895,WBGene00043988,WBGene00043988,History: N.A.
WBGene00009730,-2.92827602,-2.83071010650547,WBGene00009730,WBGene00009730,History: N.A.
WBGene00018807,-2.927461805,-2.43043472397393,WBGene00018807,WBGene00018807,History: N.A.
WBGene00002181,-2.91334883,-1.78064785555564,WBGene00002181,WBGene00002181,History: N.A.
WBGene00195070,-2.911392611,-2.70777318112043,WBGene00195070,WBGene00195070,History: N.A.
WBGene00020212,-2.910765178,-2.3448184734412,WBGene00020212,WBGene00020212,History: N.A.
WBGene00007075,-2.909867692,-2.31494845977424,WBGene00007075,WBGene00007075,History: N.A.
WBGene00010043,-2.903254123,-3.1091467190398,WBGene00010043,WBGene00010043,History: N.A.
WBGene00017082,-2.897484109,-2.61083309347398,WBGene00017082,WBGene00017082,History: N.A.
WBGene00021271,-2.89706512,-3.13859336283847,WBGene00021271,WBGene00021271,History: N.A.
WBGene00044038,-2.89048077,-2.88137946152493,WBGene00044038,WBGene00044038,History: N.A.
WBGene00020313,-2.888848621,-2.85578215904548,WBGene00020313,WBGene00020313,History: N.A.
WBGene00011129,-2.886292539,-1.91023644275633,WBGene00011129,WBGene00011129,History: N.A.
WBGene00045468,-2.885702367,-2.70195603752134,WBGene00045468,WBGene00045468,History: N.A.
WBGene00020793,-2.87222118,-2.37628398273898,WBGene00020793,WBGene00020793,History: N.A.
WBGene00018803,-2.869954202,-2.05812651385449,WBGene00018803,WBGene00018803,History: N.A.
WBGene00022519,-2.869934168,-3.28764851636239,WBGene00022519,WBGene00022519,History: N.A.
WBGene00000402,-2.866999114,-3.04194711034998,WBGene00000402,WBGene00000402,"History: Split into C45G7.13(WBGene00235340). History of WBGene00000402: Split into ""WBGene00235340"" on 2013-09-12"
WBGene00012792,-2.859244164,-2.82733838400222,WBGene00012792,WBGene00012792,History: N.A.
WBGene00009453,-2.848577612,-2.58136335798374,WBGene00009453,WBGene00009453,History: N.A.
WBGene00014207,-2.848035933,-2.59119755700992,WBGene00014207,WBGene00014207,History: N.A.
WBGene00019569,-2.847911858,-3.48761148690548,WBGene00019569,WBGene00019569,History: N.A.
WBGene00003654,-2.845767186,-2.88643091236843,WBGene00003654,WBGene00003654,History: N.A.
WBGene00020373,-2.845323826,-3.57601995350139,WBGene00020373,WBGene00020373,History: N.A.
WBGene00014907,-2.836177115,-1.73415522701579,WBGene00014907,WBGene00014907,History: N.A.
WBGene00021668,-2.833372789,-1.29820160354874,WBGene00021668,WBGene00021668,History: N.A.
WBGene00195142,-2.83245691,-2.97671208287109,WBGene00195142,WBGene00195142,History: N.A.
WBGene00011803,-2.83064817,-1.4830528666843,WBGene00011803,WBGene00011803,History: N.A.
WBGene00015601,-2.828827059,-2.88565869167024,WBGene00015601,WBGene00015601,History: N.A.
WBGene00021531,-2.82583359,-2.81257489625545,WBGene00021531,WBGene00021531,History: N.A.
WBGene00012970,-2.816984314,-3.64854659407913,WBGene00012970,WBGene00012970,History: N.A.
WBGene00013666,-2.809344986,-2.53643824798933,WBGene00013666,WBGene00013666,History: N.A.
WBGene00077761,-2.796032986,-1.84381211978795,WBGene00077761,WBGene00077761,"History: Split into F17C11.26(WBGene00303011). History of WBGene00077761: Split into ""WBGene00303011"" on 2018-03-06"
WBGene00011497,-2.794250823,-2.2843901006025,WBGene00011497,WBGene00011497,History: N.A.
WBGene00012967,-2.790700876,-3.25026209716284,WBGene00012967,WBGene00012967,History: N.A.
WBGene00018223,-2.788279797,-1.5023467815835,WBGene00018223,WBGene00018223,History: N.A.
WBGene00022349,-2.781211798,-2.0396486099673,WBGene00022349,WBGene00022349,History: N.A.
WBGene00013244,-2.77504179,-3.16099345000073,WBGene00013244,WBGene00013244,History: N.A.
WBGene00010066,-2.767520439,-2.24447287529208,WBGene00010066,WBGene00010066,History: N.A.
WBGene00006750,-2.767215673,-1.0472371399125,WBGene00006750,WBGene00006750,History: N.A.
WBGene00194884,-2.764614134,-4.18063005872119,WBGene00194884,WBGene00194884,History: N.A.
WBGene00021193,-2.763439695,-1.84718485441381,WBGene00021193,WBGene00021193,"History: Split into Y16E11A.4(WBGene00305158). History of WBGene00021193: Split into ""WBGene00305158"" on 2019-11-21"
WBGene00021264,-2.747973523,-2.57329154925129,WBGene00021264,WBGene00021264,History: N.A.
WBGene00219758,-2.746030221,-1.98846928485501,WBGene00219758,WBGene00219758,History: N.A.
WBGene00010779,-2.745458388,-1.84038260411984,WBGene00010779,WBGene00010779,History: N.A.
WBGene00008226,-2.736297747,-2.21461444075662,WBGene00008226,WBGene00008226,History: N.A.
WBGene00014904,-2.729243797,-2.15505335406295,WBGene00014904,WBGene00014904,History: N.A.
WBGene00008932,-2.72675046,-2.54968243397318,WBGene00008932,WBGene00008932,History: N.A.
WBGene00017630,-2.725726716,-2.68724188525035,WBGene00017630,WBGene00017630,History: N.A.
WBGene00012909,-2.716927212,-3.74252497391403,WBGene00012909,WBGene00012909,History: N.A.
WBGene00045297,-2.712012518,-1.88790062222319,WBGene00045297,WBGene00045297,History: N.A.
WBGene00022039,-2.70443618,-3.14881222984551,WBGene00022039,WBGene00022039,History: N.A.
WBGene00235158,-2.687616903,-1.42583850198157,WBGene00235158,WBGene00235158,History: N.A.
WBGene00016558,-2.687479435,-2.52931356455401,WBGene00016558,WBGene00016558,History: N.A.
WBGene00020778,-2.681733216,-3.57772927186196,WBGene00020778,WBGene00020778,History: N.A.
WBGene00013321,-2.679895876,-2.33114765246004,WBGene00013321,WBGene00013321,History: N.A.
WBGene00006925,-2.679044622,-2.29444449232469,WBGene00006925,WBGene00006925,History: N.A.
WBGene00016029,-2.676812059,-1.97541793425972,WBGene00016029,WBGene00016029,History: N.A.
WBGene00008622,-2.676387721,-1.81003574769371,WBGene00008622,WBGene00008622,History: N.A.
WBGene00007309,-2.669326516,-1.48875696092465,WBGene00007309,WBGene00007309,History: N.A.
WBGene00000636,-2.66737358,-3.22590686170134,WBGene00000636,WBGene00000636,History: N.A.
WBGene00012238,-2.665486278,-2.44662129059987,WBGene00012238,WBGene00012238,History: N.A.
WBGene00077646,-2.664831036,-2.15458888785878,WBGene00077646,WBGene00077646,History: N.A.
WBGene00022726,-2.658621326,-2.37118812028723,WBGene00022726,WBGene00022726,History: N.A.
WBGene00007899,-2.656675481,-3.22018412540892,WBGene00007899,WBGene00007899,History: N.A.
WBGene00001244,-2.651190266,-2.33977831636751,WBGene00001244,WBGene00001244,History: N.A.
WBGene00021987,-2.637398061,-2.14341944423976,WBGene00021987,WBGene00021987,"History: Split into Y59E1A.4(WBGene00304826). History of WBGene00021987: Split into ""WBGene00304826"" on 2019-07-25"
WBGene00017725,-2.635489103,-1.58880890720248,WBGene00017725,WBGene00017725,History: N.A.
WBGene00044606,-2.635020105,-2.24520398426944,WBGene00044606,WBGene00044606,History: N.A.
WBGene00013352,-2.63344425,-2.80235107943823,WBGene00013352,WBGene00013352,History: N.A.
WBGene00003075,-2.629350761,-2.21421088010792,WBGene00003075,WBGene00003075,History: N.A.
WBGene00044639,-2.627524277,-2.57285146436478,WBGene00044639,WBGene00044639,History: N.A.
WBGene00019159,-2.62488537,-2.22256724307787,WBGene00019159,WBGene00019159,History: N.A.
WBGene00012898,-2.624046634,-1.72605888362286,WBGene00012898,WBGene00012898,"History: Split into Y46G5A.42(WBGene00077635), Y46G5A.43(WBGene00077636). History of WBGene00012898: Renamed on 2005-03-17; Split into ""WBGene00077636"" on 2008-02-22"
WBGene00002977,-2.615800884,-2.5962227344345,WBGene00002977,WBGene00002977,History: N.A.
WBGene00021607,-2.614863858,-1.31525667746608,WBGene00021607,WBGene00021607,History: N.A.
WBGene00045053,-2.610350721,-3.67694157671152,WBGene00045053,WBGene00045053,History: N.A.
WBGene00021487,-2.606028968,-2.66392669404898,WBGene00021487,WBGene00021487,History: N.A.
WBGene00045077,-2.605467184,-2.18981032965431,WBGene00045077,WBGene00045077,History: N.A.
WBGene00044637,-2.59970964,-2.13500152638579,WBGene00044637,WBGene00044637,History: N.A.
WBGene00015320,-2.598522717,-2.38592746634602,WBGene00015320,WBGene00015320,History: N.A.
WBGene00020669,-2.594018256,-2.6868160004979,WBGene00020669,WBGene00020669,History: N.A.
WBGene00009630,-2.593063651,-2.11622898022558,WBGene00009630,WBGene00009630,History: N.A.
WBGene00009572,-2.592887591,-1.84728556784993,WBGene00009572,WBGene00009572,History: N.A.
WBGene00008051,-2.586518664,-2.60468209828258,WBGene00008051,WBGene00008051,History: N.A.
WBGene00012953,-2.586100623,-1.13081767857824,WBGene00012953,WBGene00012953,History: N.A.
WBGene00011777,-2.58202491,-3.11201096180571,WBGene00011777,WBGene00011777,History: N.A.
WBGene00269378,-2.581163907,-1.55160378384124,WBGene00269378,WBGene00269378,History: N.A.
WBGene00045052,-2.579834402,-3.23333068053955,WBGene00045052,WBGene00045052,History: N.A.
WBGene00022030,-2.577083742,-2.94214714381901,WBGene00022030,WBGene00022030,History: N.A.
WBGene00020457,-2.567856543,-1.9514575889889,WBGene00020457,WBGene00020457,History: N.A.
WBGene00013574,-2.566784274,-2.30192725726182,WBGene00013574,WBGene00013574,History: N.A.
WBGene00003523,-2.564425668,-1.79863479535526,WBGene00003523,WBGene00003523,History: N.A.
WBGene00044261,-2.560360178,-3.58728389208672,WBGene00044261,WBGene00044261,History: N.A.
WBGene00021417,-2.539066036,-1.99361355139352,WBGene00021417,WBGene00021417,History: N.A.
WBGene00219725,-2.529730715,-3.06935382653257,WBGene00219725,WBGene00219725,History: N.A.
WBGene00015647,-2.529279652,-3.30634242181464,WBGene00015647,WBGene00015647,History: N.A.
WBGene00018634,-2.524868055,-1.96408664977606,WBGene00018634,WBGene00018634,History: N.A.
WBGene00007419,-2.5207933,-3.48157512192164,WBGene00007419,WBGene00007419,History: N.A.
WBGene00014870,-2.514415469,-1.89242009479495,WBGene00014870,WBGene00014870,History: N.A.
WBGene00016076,-2.509331991,-2.57988434728196,WBGene00016076,WBGene00016076,History: N.A.
WBGene00021614,-2.50801737,-2.77007110347825,WBGene00021614,WBGene00021614,History: N.A.
WBGene00018933,-2.501384826,-2.08436662486448,WBGene00018933,WBGene00018933,History: N.A.
WBGene00018770,-2.497570064,-3.01093484988586,WBGene00018770,,History: Killed on 2018-11-14. Remark: no evidence and overlaps gene on opposite strand
WBGene00007331,-2.494986429,-2.81477871132588,WBGene00007331,WBGene00007331,History: N.A.
WBGene00014206,-2.493000247,-2.53244054860445,WBGene00014206,WBGene00014206,History: N.A.
WBGene00015124,-2.477784664,-2.4383673420325,WBGene00015124,WBGene00015124,History: N.A.
WBGene00012461,-2.467542116,-4.4133319301996,WBGene00012461,WBGene00012461,History: N.A.
WBGene00012745,-2.463407327,-1.80849622866371,WBGene00012745,WBGene00012745,History: N.A.
WBGene00004321,-2.458168392,-2.06176127712784,WBGene00004321,WBGene00004321,History: Renamed on 2015-09-03
WBGene00011757,-2.457027871,-2.57292244324307,WBGene00011757,WBGene00011757,History: N.A.
WBGene00009043,-2.456406973,-2.5151498066087,WBGene00009043,WBGene00009043,History: N.A.
WBGene00017942,-2.451417096,-1.43114622835507,WBGene00017942,WBGene00017942,History: N.A.
WBGene00021971,-2.444817867,-2.00803473675098,WBGene00021971,WBGene00021971,History: N.A.
WBGene00013535,-2.443422003,-2.27118828183289,WBGene00013535,WBGene00013535,History: N.A.
WBGene00018851,-2.441956523,-2.09105043341726,WBGene00018851,WBGene00018851,History: N.A.
WBGene00044218,-2.439703441,-1.82873758478595,WBGene00044218,WBGene00044218,History: N.A.
WBGene00219295,-2.432595567,-1.21074391428511,WBGene00219295,WBGene00219295,History: N.A.
WBGene00021968,-2.425697051,-3.1095348897163,WBGene00021968,WBGene00021968,History: N.A.
WBGene00008086,-2.421537313,-1.92317568244182,WBGene00008086,WBGene00008086,History: N.A.
WBGene00019266,-2.418514686,-2.48492733358188,WBGene00019266,WBGene00019266,History: N.A.
WBGene00005147,-2.417172404,-2.41930743540603,WBGene00005147,WBGene00005147,History: N.A.
WBGene00012755,-2.416462774,-3.49092537428445,WBGene00012755,WBGene00012755,History: N.A.
WBGene00007717,-2.415226951,-2.32584453745815,WBGene00007717,WBGene00007717,History: N.A.
WBGene00194678,-2.414078767,-2.01101088243731,WBGene00194678,WBGene00194678,History: N.A.
WBGene00013776,-2.405377965,-2.82516574245589,WBGene00013776,WBGene00013776,History: N.A.
WBGene00012151,-2.394326156,-1.65866798232509,WBGene00012151,WBGene00012151,History: N.A.
WBGene00020797,-2.390539893,-2.5536884838549,WBGene00020797,WBGene00020797,History: N.A.
WBGene00219553,-2.382910228,-1.57618066486274,WBGene00219553,WBGene00219553,History: N.A.
WBGene00010868,-2.382007333,-2.6754417378171,WBGene00010868,WBGene00010868,History: N.A.
WBGene00164974,-2.379830526,-1.60904287741393,WBGene00164974,WBGene00164974,History: N.A.
WBGene00022177,-2.374892115,-2.41402805365773,WBGene00022177,WBGene00022177,History: N.A.
WBGene00044220,-2.373254768,-1.5753274413302,WBGene00044220,WBGene00044220,History: N.A.
WBGene00194675,-2.371791753,-2.61386097491876,WBGene00194675,WBGene00194675,History: N.A.
WBGene00019959,-2.369865106,-1.58785608267804,WBGene00019959,WBGene00019959,History: N.A.
WBGene00007126,-2.364704626,-1.97081230242586,WBGene00007126,WBGene00007126,History: N.A.
WBGene00235370,-2.355664553,-1.73940539382885,WBGene00235370,WBGene00235370,History: N.A.
WBGene00017069,-2.355204475,-1.9866061907603,WBGene00017069,WBGene00017069,History: N.A.
WBGene00219766,-2.354994469,-2.79174876975345,WBGene00219766,WBGene00219766,History: N.A.
WBGene00018850,-2.35127237,-1.78267661930585,WBGene00018850,WBGene00018850,History: N.A.
WBGene00013799,-2.350128378,-2.51309407435547,WBGene00013799,WBGene00013799,History: N.A.
WBGene00012831,-2.349273938,-2.18727691422682,WBGene00012831,WBGene00012831,History: N.A.
WBGene00008929,-2.342219429,-2.09850022142975,WBGene00008929,WBGene00008929,History: N.A.
WBGene00013158,-2.338458177,-4.31389433471993,WBGene00013158,WBGene00013158,History: N.A.
WBGene00007372,-2.334338379,-1.7056085154555,WBGene00007372,WBGene00007372,History: N.A.
WBGene00017507,-2.328565923,-1.72715642948761,WBGene00017507,WBGene00017507,History: N.A.
WBGene00013226,-2.325924672,-1.59985048186946,WBGene00013226,WBGene00013226,"History: Split into Y56A3A.41(WBGene00269438). History of WBGene00013226: Split into ""WBGene00269438"" on 2016-04-19"
WBGene00045238,-2.319233224,-2.14836233944103,WBGene00045238,WBGene00045238,History: N.A.
WBGene00012993,-2.312045018,-2.25124793120576,WBGene00012993,WBGene00012993,History: N.A.
WBGene00016661,-2.304281011,-1.09918296430592,WBGene00016661,WBGene00016661,History: N.A.
WBGene00022067,-2.293593737,-1.30879949305661,WBGene00022067,WBGene00022067,History: N.A.
WBGene00050929,-2.286206836,-1.49995467615237,WBGene00050929,WBGene00050929,History: N.A.
WBGene00017310,-2.286001456,-1.16725601613433,WBGene00017310,WBGene00017310,History: N.A.
WBGene00022131,-2.284474065,-3.26921554262774,WBGene00022131,WBGene00022131,History: N.A.
WBGene00021402,-2.280567017,-2.42221261792009,WBGene00021402,WBGene00021402,History: N.A.
WBGene00021654,-2.277956844,-2.75950251328217,WBGene00021654,WBGene00021654,History: N.A.
WBGene00009644,-2.267463636,-3.07643884028952,WBGene00009644,WBGene00009644,History: N.A.
WBGene00023314,-2.265309004,-2.01779097584279,WBGene00023314,WBGene00023314,History: N.A.
WBGene00013615,-2.254035366,-1.38795585207744,WBGene00013615,WBGene00013615,History: N.A.
WBGene00014021,-2.250535967,-1.50973852439808,WBGene00014021,WBGene00014021,History: N.A.
WBGene00018804,-2.245131751,-2.79394401547386,WBGene00018804,WBGene00018804,History: N.A.
WBGene00197474,-2.242030035,-2.37629800520492,WBGene00197474,WBGene00197474,History: N.A.
WBGene00019511,-2.241407352,-1.20190181401068,WBGene00019511,WBGene00019511,History: N.A.
WBGene00020401,-2.238746904,-2.72525527959965,WBGene00020401,WBGene00020401,History: N.A.
WBGene00007771,-2.237964588,-2.15672550582053,WBGene00007771,WBGene00007771,History: N.A.
WBGene00013100,-2.237327689,-2.37843348695837,WBGene00013100,WBGene00013100,History: N.A.
WBGene00004056,-2.233695564,-2.53942533040892,WBGene00004056,WBGene00004056,History: N.A.
WBGene00021372,-2.223565193,-2.37062306992954,WBGene00021372,WBGene00021372,History: N.A.
WBGene00077558,-2.218387365,-2.81344343203757,WBGene00077558,WBGene00077558,History: N.A.
WBGene00021188,-2.216988107,-1.60535259231976,WBGene00021188,WBGene00021188,History: N.A.
WBGene00018647,-2.215324701,-1.12221817316308,WBGene00018647,WBGene00018647,History: N.A.
WBGene00012827,-2.212274213,-1.94994966210791,WBGene00012827,WBGene00012827,History: N.A.
WBGene00010690,-2.211884741,-1.98335625475969,WBGene00010690,WBGene00010690,History: N.A.
WBGene00021055,-2.208670076,-1.41615971861187,WBGene00021055,WBGene00021055,History: N.A.
WBGene00044517,-2.207666956,-2.2818171081616,WBGene00044517,WBGene00044517,History: N.A.
WBGene00020256,-2.199064824,-2.67175683802396,WBGene00020256,WBGene00020256,History: N.A.
WBGene00010934,-2.197220602,-1.75095076677,WBGene00010934,WBGene00010934,History: Split into fbxa-194(WBGene00044655). History of WBGene00010934: N.A.
WBGene00016072,-2.193823696,-2.5215306722228,WBGene00016072,WBGene00016072,History: N.A.
WBGene00015231,-2.192375012,-2.08143177283684,WBGene00015231,WBGene00015231,History: N.A.
WBGene00017930,-2.189502141,-1.14528709977332,WBGene00017930,WBGene00017930,History: N.A.
WBGene00015518,-2.184057598,-2.96966342524751,WBGene00015518,WBGene00015518,History: N.A.
WBGene00009741,-2.182346294,-1.85176211439283,WBGene00009741,WBGene00009741,History: N.A.
WBGene00010712,-2.170068166,-1.31178805337567,WBGene00010712,WBGene00010712,History: N.A.
