# Supplementary File 5,Sheet 10: mRNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for 10 generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen10),Input,Suggested Match,History
WBGene00044035,-1.30681539470416,-1.57327385763255,WBGene00044035,WBGene00044035,History: N.A.
WBGene00016359,-1.30038816876423,-1.19707344575315,WBGene00016359,WBGene00016359,History: N.A.
WBGene00015729,-1.29516997377891,-1.4437830202616,WBGene00015729,WBGene00015729,History: N.A.
WBGene00043994,-1.28662860579884,-1.18802624155304,WBGene00043994,WBGene00043994,History: N.A.
WBGene00009723,-1.28222819721628,-1.50897602412158,WBGene00009723,WBGene00009723,History: N.A.
WBGene00017193,-1.27805133056404,-1.45303292328443,WBGene00017193,WBGene00017193,History: N.A.
WBGene00001791,-1.27274604733905,-1.10062312010203,WBGene00001791,WBGene00001791,History: N.A.
WBGene00011812,-1.25847974431051,-1.70851905241669,WBGene00011812,WBGene00011812,History: N.A.
WBGene00012880,-1.25765271962292,-1.03937277634369,WBGene00012880,WBGene00012880,History: N.A.
WBGene00008233,-1.25754745454755,-1.82728317384351,WBGene00008233,WBGene00008233,History: N.A.
WBGene00004264,-1.2526508355191,-1.98132482120967,WBGene00004264,WBGene00004264,History: N.A.
WBGene00015592,-1.25224166061302,-1.30972989751189,WBGene00015592,WBGene00015592,History: N.A.
WBGene00001242,-1.25094762625693,-1.02151141087055,WBGene00001242,WBGene00001242,History: N.A.
WBGene00012433,-1.24841931073984,-1.18834774379676,WBGene00012433,WBGene00012433,History: N.A.
WBGene00002030,-1.23469779959466,-1.24270520831658,WBGene00002030,WBGene00002030,History: Renamed on 2006-09-21
WBGene00004359,-1.22090187361697,-1.40847106920479,WBGene00004359,WBGene00004359,History: N.A.
WBGene00000950,-1.21038366431452,-1.44996274438722,WBGene00000950,WBGene00000950,History: N.A.
WBGene00007515,-1.20845641985205,-2.15209065388539,WBGene00007515,WBGene00007515,History: N.A.
WBGene00019655,-1.20590643018082,-1.49453505529022,WBGene00019655,WBGene00019655,History: N.A.
WBGene00005018,-1.19832320800065,-1.71377238848368,WBGene00005018,WBGene00005018,History: Renamed on 2005-08-23
WBGene00019495,-1.19304057362632,-1.81759004448079,WBGene00019495,WBGene00019495,History: N.A.
WBGene00000739,-1.18925902167276,-1.35322465158984,WBGene00000739,WBGene00000739,History: N.A.
WBGene00006956,-1.18370378319589,-2.56549420401738,WBGene00006956,WBGene00006956,History: N.A.
WBGene00000720,-1.16882286552449,-1.95880430645583,WBGene00000720,WBGene00000720,History: N.A.
WBGene00010931,-1.16828232767826,-1.63845734595188,WBGene00010931,WBGene00010931,History: N.A.
WBGene00010573,-1.16768057748834,-1.60166527225436,WBGene00010573,WBGene00010573,History: N.A.
WBGene00013008,-1.16227501225623,-1.90661618379951,WBGene00013008,WBGene00013008,History: N.A.
WBGene00015504,-1.15791737741787,-1.84955451544843,WBGene00015504,WBGene00015504,History: N.A.
WBGene00011383,-1.15485960895607,-1.33533571181009,WBGene00011383,WBGene00011383,History: N.A.
WBGene00016088,-1.15118537164488,-1.62785106759247,WBGene00016088,WBGene00016088,History: N.A.
WBGene00077593,-1.14917088290302,-1.23480339525403,WBGene00077593,WBGene00077593,History: N.A.
WBGene00011763,-1.14382378616633,-1.48288570232672,WBGene00011763,WBGene00011763,History: N.A.
WBGene00004232,-1.13101890939925,-1.86291470177057,WBGene00004232,WBGene00004232,History: N.A.
WBGene00020566,-1.12108342075374,-1.25159092989529,WBGene00020566,WBGene00020566,History: N.A.
WBGene00012185,-1.11884660810078,-1.44362673318303,WBGene00012185,WBGene00012185,History: N.A.
WBGene00007304,-1.09798971727541,-1.04355424742709,WBGene00007304,WBGene00007304,History: N.A.
WBGene00010957,-1.09486114175195,-1.41305057074058,WBGene00010957,WBGene00010957,History: N.A.
WBGene00011235,-1.08609462598498,-1.32429772489025,WBGene00011235,WBGene00011235,History: N.A.
WBGene00003747,-1.08125077060668,-1.02333885673802,WBGene00003747,WBGene00003747,History: N.A.
WBGene00016914,-1.07595603605507,-1.2547173235129,WBGene00016914,WBGene00016914,History: N.A.
WBGene00009929,-1.07144178084932,-1.32666124884577,WBGene00009929,WBGene00009929,History: N.A.
WBGene00000740,-1.071295350467,-2.53572342817424,WBGene00000740,WBGene00000740,History: N.A.
WBGene00009349,-1.05956292999041,-1.38853312023892,WBGene00009349,WBGene00009349,History: N.A.
WBGene00000681,-1.05934745096907,-1.57589884728632,WBGene00000681,WBGene00000681,History: N.A.
WBGene00007347,-1.05085765729532,-1.01911190805599,WBGene00007347,WBGene00007347,History: N.A.
WBGene00001432,-1.04116535274657,-1.0326987847278,WBGene00001432,WBGene00001432,History: N.A.
WBGene00008605,-1.02828199371929,-1.88763644622409,WBGene00008605,WBGene00008605,History: N.A.
WBGene00001475,-1.0135006590942,-1.54540770442838,WBGene00001475,WBGene00001475,History: N.A.
WBGene00019300,-1.00613834018123,-1.13239892359358,WBGene00019300,WBGene00019300,History: N.A.
WBGene00018561,-1.00400738474353,-1.05978594931593,WBGene00018561,WBGene00018561,History: N.A.
