# Supplementary File 5,Sheet 7: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for two generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen2),Input,Suggested Match,History
WBGene00019964,4.3653587108708,4.73411686459209,WBGene00019964,WBGene00019964,History: N.A.
WBGene00020282,4.36407511849307,2.31867370586411,WBGene00020282,WBGene00020282,History: N.A.
WBGene00020598,4.36029181804672,2.83592188406777,WBGene00020598,WBGene00020598,History: N.A.
WBGene00007337,4.35591492741747,2.79139542469363,WBGene00007337,WBGene00007337,History: N.A.
WBGene00020070,4.35030579976253,3.1807342634862,WBGene00020070,WBGene00020070,History: N.A.
WBGene00000676,4.34990547741245,2.89160898586867,WBGene00000676,WBGene00000676,History: N.A.
WBGene00003435,4.34671767625832,2.94648663274584,WBGene00003435,WBGene00003435,History: N.A.
WBGene00010705,4.34231924765036,1.57059893585925,WBGene00010705,WBGene00010705,History: N.A.
WBGene00003442,4.33818881434852,3.07967770111222,WBGene00003442,WBGene00003442,History: N.A.
WBGene00011533,4.33767791675295,3.32758670639765,WBGene00011533,WBGene00011533,History: N.A.
WBGene00003434,4.33687082482014,2.93351913219099,WBGene00003434,WBGene00003434,History: N.A.
WBGene00013526,4.33301052498208,2.86592381513667,WBGene00013526,WBGene00013526,History: N.A.
WBGene00016462,4.3327224868592,2.88531658462832,WBGene00016462,WBGene00016462,History: N.A.
WBGene00019062,4.33071062579251,3.55352257965114,WBGene00019062,WBGene00019062,History: N.A.
WBGene00006048,4.32539034563563,2.86182147521649,WBGene00006048,WBGene00006048,History: N.A.
WBGene00004904,4.3251943278065,3.00646747052416,WBGene00004904,WBGene00004904,History: N.A.
WBGene00013651,4.30827118691627,1.77555968829428,WBGene00013651,WBGene00013651,History: N.A.
WBGene00015026,4.30542256470086,2.39458295466827,WBGene00015026,WBGene00015026,History: N.A.
WBGene00002206,4.29966977162232,3.52372650516669,WBGene00002206,WBGene00002206,History: N.A.
WBGene00194647,4.29860205035027,3.32625442033174,WBGene00194647,WBGene00194647,History: N.A.
WBGene00008754,4.29124732884784,2.6643226176915,WBGene00008754,WBGene00008754,History: N.A.
WBGene00009269,4.28875321031791,2.36009962529792,WBGene00009269,WBGene00009269,History: N.A.
WBGene00003432,4.28845992438697,2.87761555904347,WBGene00003432,WBGene00003432,History: N.A.
WBGene00003456,4.28711770535602,3.55482545382962,WBGene00003456,WBGene00003456,History: N.A.
WBGene00001603,4.28418551757773,2.64991654320071,WBGene00001603,WBGene00001603,History: N.A.
WBGene00012294,4.28283725567557,3.02768523340267,WBGene00012294,WBGene00012294,History: N.A.
WBGene00007274,4.28206848098825,2.6271405757953,WBGene00007274,WBGene00007274,History: N.A.
WBGene00003438,4.28193424304939,2.89007993342532,WBGene00003438,WBGene00003438,History: N.A.
WBGene00015192,4.27617846945498,3.19002657500059,WBGene00015192,WBGene00015192,History: N.A.
WBGene00018120,4.27564561170513,2.71420302502451,WBGene00018120,WBGene00018120,History: N.A.
WBGene00022754,4.27492496563972,2.92544148299587,WBGene00022754,WBGene00022754,History: N.A.
WBGene00020860,4.26837572505872,2.7717322270642,WBGene00020860,WBGene00020860,History: N.A.
WBGene00016675,4.26795340115197,2.98730299994744,WBGene00016675,WBGene00016675,History: N.A.
WBGene00000653,4.26665462898171,3.79395333676649,WBGene00000653,WBGene00000653,History: N.A.
WBGene00012637,4.26557574607636,2.74034101274314,WBGene00012637,WBGene00012637,History: N.A.
WBGene00021006,4.2640291534897,2.44651807313369,WBGene00021006,WBGene00021006,History: N.A.
WBGene00077685,4.26056990136865,3.03885265891673,WBGene00077685,WBGene00077685,History: N.A.
WBGene00018004,4.25698218558343,3.75912851196682,WBGene00018004,WBGene00018004,History: N.A.
WBGene00017059,4.25659418067706,2.76684588063188,WBGene00017059,WBGene00017059,History: N.A.
WBGene00010682,4.25390298178383,2.06518700364559,WBGene00010682,WBGene00010682,"History: Split into K08F8.15(WBGene00303068). History of WBGene00010682: Split into ""WBGene00303068"" on 2018-03-02"
WBGene00015762,4.25156158250453,4.61717918146716,WBGene00015762,WBGene00015762,History: N.A.
WBGene00003457,4.2512344091907,3.19078805049578,WBGene00003457,WBGene00003457,History: N.A.
WBGene00000617,4.25015215425586,2.06614479389942,WBGene00000617,WBGene00000617,History: N.A.
WBGene00018082,4.24902761912147,2.03057939520272,WBGene00018082,WBGene00018082,History: N.A.
WBGene00017325,4.24797333335288,2.68522852660588,WBGene00017325,WBGene00017325,History: N.A.
WBGene00017978,4.24746381908349,3.01770474753915,WBGene00017978,WBGene00017978,History: N.A.
WBGene00019531,4.24338496972698,2.55285503444631,WBGene00019531,WBGene00019531,History: N.A.
WBGene00019165,4.2418082135369,2.76163151715516,WBGene00019165,WBGene00019165,History: N.A.
WBGene00014100,4.23825809095725,2.87105099725663,WBGene00014100,WBGene00014100,History: N.A.
WBGene00011669,4.23675640045229,2.89250633957142,WBGene00011669,WBGene00011669,History: N.A.
WBGene00016541,4.23613203979378,3.01460584351801,WBGene00016541,WBGene00016541,History: N.A.
WBGene00018480,4.2344505402669,3.10584296462666,WBGene00018480,WBGene00018480,History: N.A.
WBGene00008821,4.22976542997891,2.26351312347079,WBGene00008821,WBGene00008821,History: N.A.
WBGene00000626,4.22947110425888,4.0755344283273,WBGene00000626,WBGene00000626,History: N.A.
WBGene00012249,4.22909908464102,2.41497915019452,WBGene00012249,WBGene00012249,History: N.A.
WBGene00013449,4.22587198168253,2.36860898795891,WBGene00013449,WBGene00013449,History: N.A.
WBGene00006051,4.22570088180839,2.67622846969797,WBGene00006051,WBGene00006051,History: N.A.
WBGene00022751,4.21346209988452,2.9432694613373,WBGene00022751,WBGene00022751,History: N.A.
WBGene00007306,4.21249410091115,2.76898914955697,WBGene00007306,WBGene00007306,History: N.A.
WBGene00007987,4.20703411997988,2.81228175772945,WBGene00007987,WBGene00007987,History: N.A.
WBGene00016752,4.20192169692339,3.05157229238417,WBGene00016752,WBGene00016752,History: N.A.
WBGene00255375,4.20093923092991,3.13788042287246,WBGene00255375,WBGene00255375,History: N.A.
WBGene00008230,4.20043457061667,2.85018581581854,WBGene00008230,WBGene00008230,History: Renamed on 2014-03-03
WBGene00017172,4.18706394034098,3.72231758031143,WBGene00017172,WBGene00017172,History: N.A.
WBGene00003429,4.18465337451118,3.09410055694379,WBGene00003429,WBGene00003429,History: N.A.
WBGene00044896,4.18207843642229,4.55254597901133,WBGene00044896,WBGene00044896,History: N.A.
WBGene00015627,4.18035916857874,3.38353895311115,WBGene00015627,WBGene00015627,History: N.A.
WBGene00009550,4.17937824104594,3.3109211824906,WBGene00009550,WBGene00009550,History: N.A.
WBGene00077576,4.17705936842066,3.16893156851021,WBGene00077576,WBGene00077576,History: N.A.
WBGene00015820,4.17562628177214,2.4625637947718,WBGene00015820,WBGene00015820,History: N.A.
WBGene00012912,4.17453451024352,2.90147442869647,WBGene00012912,WBGene00012912,History: N.A.
WBGene00013858,4.1739916252046,2.94053780854853,WBGene00013858,WBGene00013858,History: N.A.
WBGene00022705,4.16612971244024,2.91094279635142,WBGene00022705,WBGene00022705,History: N.A.
