# Supplementary File 5,Sheet 9: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for seven generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen7),Input,Suggested Match,History
WBGene00017621,1.11391024011359,1.29398572681108,WBGene00017621,WBGene00017621,History: N.A.
WBGene00022649,1.11171869282092,1.68514310626149,WBGene00022649,WBGene00022649,History: N.A.
WBGene00007138,1.10881510137419,1.66132037393361,WBGene00007138,WBGene00007138,History: N.A.
WBGene00044177,1.1039768591437,1.85602615247042,WBGene00044177,WBGene00044177,History: N.A.
WBGene00012926,1.09704086795112,1.70515307419896,WBGene00012926,WBGene00012926,History: N.A.
WBGene00016474,1.09618086108913,1.44094481733846,WBGene00016474,WBGene00016474,History: N.A.
WBGene00017060,1.09160368366875,1.24415877039239,WBGene00017060,WBGene00017060,History: N.A.
WBGene00009884,1.08739809811261,1.20698033694171,WBGene00009884,WBGene00009884,History: N.A.
WBGene00000653,1.07968401171777,1.50981101139139,WBGene00000653,WBGene00000653,History: N.A.
WBGene00010289,1.07857915943794,1.08567189138374,WBGene00010289,WBGene00010289,History: N.A.
WBGene00014814,1.07369523990138,1.5244025448987,WBGene00014814,WBGene00014814,History: N.A.
WBGene00016800,1.07218791057615,1.46381823033525,WBGene00016800,WBGene00016800,History: N.A.
WBGene00013713,1.05735030427411,1.25676742631476,WBGene00013713,WBGene00013713,History: N.A.
WBGene00011929,1.0522606636053,1.46042338672049,WBGene00011929,WBGene00011929,History: N.A.
WBGene00007751,1.05197313630902,1.01263588743621,WBGene00007751,WBGene00007751,History: N.A.
WBGene00014643,1.04799217490919,1.25236321326533,WBGene00014643,WBGene00014643,History: N.A.
WBGene00013535,1.03829698667402,2.53727364404517,WBGene00013535,WBGene00013535,History: N.A.
WBGene00044316,1.0306713783604,2.16575605607839,WBGene00044316,WBGene00044316,History: N.A.
WBGene00014179,1.01754074128827,1.16365456056564,WBGene00014179,WBGene00014179,History: N.A.
WBGene00006436,1.01659494546231,1.52203295122866,WBGene00006436,WBGene00006436,History: Renamed on 2005-12-13
WBGene00014672,1.015958351759,1.2507502687108,WBGene00014672,WBGene00014672,History: N.A.
WBGene00011706,1.0024550836355,1.12988462726107,WBGene00011706,WBGene00011706,History: N.A.
WBGene00019410,1.00034651543779,1.50898459883098,WBGene00019410,WBGene00019410,History: N.A.
