# Supplementary File 3,Sheet 10: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for 10 generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen10),Input,Suggested Match,History
WBGene00013615,-3.80664699036285,-2.33332872428092,WBGene00013615,WBGene00013615,History: N.A.
WBGene00017729,-3.80218268215084,-4.13372110972074,WBGene00017729,WBGene00017729,"History: Split into F22H10.11(WBGene00255607). History of WBGene00017729: Split into ""WBGene00255607"" on 2014-12-15"
WBGene00195142,-3.79939199966209,-4.07710093346404,WBGene00195142,WBGene00195142,History: N.A.
WBGene00011712,-3.78829562674121,-1.83558666791119,WBGene00011712,WBGene00011712,History: N.A.
WBGene00012549,-3.77943088186266,-3.79854877485706,WBGene00012549,WBGene00012549,History: N.A.
WBGene00012786,-3.77914735266058,-2.49383233982121,WBGene00012786,WBGene00012786,History: N.A.
WBGene00219399,-3.770267067463,-1.64425272781237,WBGene00219399,WBGene00219399,History: N.A.
WBGene00015247,-3.76352116592577,-2.86862424169289,WBGene00015247,WBGene00015247,History: N.A.
WBGene00044637,-3.7604096151557,-3.38356881167821,WBGene00044637,WBGene00044637,History: N.A.
WBGene00022377,-3.74149579591686,-2.39360325712562,WBGene00022377,WBGene00022377,History: N.A.
WBGene00009142,-3.74090421100376,-2.98811257246384,WBGene00009142,WBGene00009142,History: N.A.
WBGene00016070,-3.72539910353199,-3.838621413239,WBGene00016070,WBGene00016070,History: N.A.
WBGene00020912,-3.71840423112328,-3.43535730014636,WBGene00020912,WBGene00020912,History: N.A.
WBGene00021971,-3.71648029968947,-2.99084301542223,WBGene00021971,WBGene00021971,History: N.A.
WBGene00195070,-3.71571815367746,-3.06563761171932,WBGene00195070,WBGene00195070,History: N.A.
WBGene00009846,-3.71224431811649,-2.5978471768268,WBGene00009846,WBGene00009846,History: N.A.
WBGene00011829,-3.70722235491408,-3.58030560247869,WBGene00011829,WBGene00011829,History: N.A.
WBGene00016076,-3.70656650579026,-4.03746433731673,WBGene00016076,WBGene00016076,History: N.A.
WBGene00044220,-3.69836399896306,-2.21309384812359,WBGene00044220,WBGene00044220,History: N.A.
WBGene00021353,-3.68951650983785,-4.2736865631152,WBGene00021353,WBGene00021353,History: N.A.
WBGene00018807,-3.6693286447474,-2.38182432729217,WBGene00018807,WBGene00018807,History: N.A.
WBGene00020313,-3.66794096931678,-3.72521771077693,WBGene00020313,WBGene00020313,History: N.A.
WBGene00013698,-3.66532501760394,-2.62242214485193,WBGene00013698,WBGene00013698,History: N.A.
WBGene00002248,-3.65863804032636,-2.91797546454844,WBGene00002248,WBGene00002248,History: N.A.
WBGene00022063,-3.65073818919243,-2.97017355558889,WBGene00022063,WBGene00022063,History: N.A.
WBGene00022334,-3.64748527755984,-1.3672427779059,WBGene00022334,WBGene00022334,History: N.A.
WBGene00010242,-3.6474033886824,-3.14892268276184,WBGene00010242,WBGene00010242,History: N.A.
WBGene00007672,-3.64350213492458,-4.33740595990333,WBGene00007672,WBGene00007672,History: N.A.
WBGene00008932,-3.64204063657359,-3.17949953203105,WBGene00008932,WBGene00008932,History: N.A.
WBGene00018228,-3.636723985908,-3.17664941177456,WBGene00018228,WBGene00018228,History: N.A.
WBGene00011365,-3.62646908562051,-4.64454134625309,WBGene00011365,WBGene00011365,History: N.A.
WBGene00012911,-3.62135340692411,-3.20389224369443,WBGene00012911,WBGene00012911,History: N.A.
WBGene00022441,-3.61841437425425,-3.53160639807693,WBGene00022441,WBGene00022441,History: N.A.
WBGene00194678,-3.61374940017518,-2.97602613277208,WBGene00194678,WBGene00194678,History: N.A.
WBGene00019266,-3.61333699096139,-4.22213709875952,WBGene00019266,WBGene00019266,History: N.A.
WBGene00008051,-3.61022926910978,-4.27765314625011,WBGene00008051,WBGene00008051,History: N.A.
WBGene00009380,-3.60678561133453,-4.27849107789421,WBGene00009380,WBGene00009380,History: N.A.
WBGene00009310,-3.59510589137146,-4.77128730877169,WBGene00009310,WBGene00009310,History: N.A.
WBGene00006962,-3.58890239909104,-3.26692626346279,WBGene00006962,WBGene00006962,History: N.A.
WBGene00219206,-3.57473913358549,-2.62740728838935,WBGene00219206,WBGene00219206,History: N.A.
WBGene00012745,-3.56622625659314,-2.49869575364256,WBGene00012745,WBGene00012745,History: N.A.
WBGene00015111,-3.56161160548084,-2.50823914084383,WBGene00015111,WBGene00015111,History: N.A.
WBGene00009730,-3.56113016462201,-3.1262850123551,WBGene00009730,WBGene00009730,History: N.A.
WBGene00201351,-3.55671648801,-3.56692421212188,WBGene00201351,WBGene00201351,History: N.A.
WBGene00000056,-3.53948264581486,-5.4650838899089,WBGene00000056,WBGene00000056,History: N.A.
WBGene00009453,-3.52558735453075,-3.40150057231186,WBGene00009453,WBGene00009453,History: N.A.
WBGene00006750,-3.52301855767414,-2.93698901518787,WBGene00006750,WBGene00006750,History: N.A.
WBGene00018671,-3.51463217730172,-2.77109428249846,WBGene00018671,WBGene00018671,History: N.A.
WBGene00007213,-3.51455836099877,-1.98862431458846,WBGene00007213,WBGene00007213,History: N.A.
WBGene00017737,-3.51118343926725,-3.94283011382075,WBGene00017737,WBGene00017737,History: N.A.
WBGene00219725,-3.50828740902921,-4.04297017548424,WBGene00219725,WBGene00219725,History: N.A.
WBGene00015320,-3.50499679689894,-2.84203829377353,WBGene00015320,WBGene00015320,History: N.A.
WBGene00020952,-3.50412354240688,-3.02462347336855,WBGene00020952,WBGene00020952,History: N.A.
WBGene00021193,-3.50367417730383,-1.57473770520822,WBGene00021193,WBGene00021193,"History: Split into Y16E11A.4(WBGene00305158). History of WBGene00021193: Split into ""WBGene00305158"" on 2019-11-21"
WBGene00008819,-3.48608557161049,-4.02818601181838,WBGene00008819,WBGene00008819,History: N.A.
WBGene00010934,-3.48501932049856,-2.11378542892213,WBGene00010934,WBGene00010934,History: Split into fbxa-194(WBGene00044655). History of WBGene00010934: N.A.
WBGene00022951,-3.48439691586525,-4.33505860260756,WBGene00022951,WBGene00022951,History: N.A.
WBGene00021055,-3.48066930644805,-1.33395836451998,WBGene00021055,WBGene00021055,History: N.A.
WBGene00017082,-3.47878837103129,-3.48456144465411,WBGene00017082,WBGene00017082,History: N.A.
WBGene00012096,-3.47430564735882,-4.03989150844634,WBGene00012096,WBGene00012096,History: N.A.
WBGene00206419,-3.46550026325489,-5.2043738032424,WBGene00206419,,History: Killed on 2017-06-29. Remark: Duplicate
WBGene00014041,-3.46510487729199,-4.68276049576293,WBGene00014041,WBGene00014041,History: N.A.
WBGene00021469,-3.46362826527843,-2.98879374201735,WBGene00021469,WBGene00021469,History: N.A.
WBGene00021966,-3.46151902679457,-4.05092762540227,WBGene00021966,WBGene00021966,History: N.A.
WBGene00016551,-3.45126622227391,-1.53551378388747,WBGene00016551,WBGene00016551,History: N.A.
WBGene00001663,-3.44953516261904,-4.01433814356514,WBGene00001663,WBGene00001663,History: N.A.
WBGene00016558,-3.44519346568726,-3.04665617250489,WBGene00016558,WBGene00016558,History: N.A.
WBGene00003075,-3.44373195839313,-3.34327865254607,WBGene00003075,WBGene00003075,History: N.A.
WBGene00001188,-3.43998181560663,-3.15298378824647,WBGene00001188,WBGene00001188,History: N.A.
WBGene00022726,-3.43378435735513,-3.18800196155017,WBGene00022726,WBGene00022726,History: N.A.
WBGene00021487,-3.43361716361545,-3.34560401070345,WBGene00021487,WBGene00021487,History: N.A.
WBGene00004321,-3.43345727120938,-2.87968852330798,WBGene00004321,WBGene00004321,History: Renamed on 2015-09-03
WBGene00011850,-3.43126070946104,-4.96170506801249,WBGene00011850,WBGene00011850,History: N.A.
WBGene00014121,-3.42245688577025,-3.36336055055249,WBGene00014121,WBGene00014121,History: N.A.
WBGene00022712,-3.41825144628196,-3.59046829108505,WBGene00022712,WBGene00022712,History: N.A.
WBGene00007309,-3.4166864842968,-1.38870364168282,WBGene00007309,WBGene00007309,History: N.A.
WBGene00020730,-3.41661154732436,-4.13892170175719,WBGene00020730,WBGene00020730,History: N.A.
WBGene00014920,-3.41531958670428,-3.99051485284613,WBGene00014920,WBGene00014920,History: N.A.
WBGene00012967,-3.41110443163762,-4.24975729655775,WBGene00012967,WBGene00012967,History: N.A.
WBGene00012290,-3.40500458933823,-2.25531571533734,WBGene00012290,WBGene00012290,History: N.A.
WBGene00007454,-3.39174160433207,-2.26804933734553,WBGene00007454,WBGene00007454,History: N.A.
WBGene00013799,-3.36928977703047,-2.00483876967177,WBGene00013799,WBGene00013799,History: N.A.
WBGene00021547,-3.36911415397185,-4.37655131238832,WBGene00021547,WBGene00021547,History: N.A.
WBGene00017264,-3.36492032882797,-2.64581127445018,WBGene00017264,WBGene00017264,History: N.A.
WBGene00003480,-3.36030424761497,-4.94785367698723,WBGene00003480,WBGene00003480,History: N.A.
WBGene00004198,-3.35655208631255,-3.70762780300599,WBGene00004198,WBGene00004198,History: N.A.
WBGene00013859,-3.35236131831589,-4.39144509444136,WBGene00013859,WBGene00013859,History: N.A.
WBGene00018304,-3.34409207007004,-3.62366643311765,WBGene00018304,WBGene00018304,History: N.A.
WBGene00013999,-3.34206864590318,-2.99968887863437,WBGene00013999,WBGene00013999,History: N.A.
WBGene00012228,-3.34104244971417,-1.85356055659638,WBGene00012228,WBGene00012228,History: N.A.
WBGene00021148,-3.3390092193113,-3.30489015140559,WBGene00021148,WBGene00021148,History: N.A.
WBGene00021614,-3.33795559864728,-4.57465391379788,WBGene00021614,WBGene00021614,History: N.A.
WBGene00021027,-3.31871463595314,-3.73923372681469,WBGene00021027,WBGene00021027,History: N.A.
WBGene00196465,-3.31294366935195,-3.3881633087505,WBGene00196465,WBGene00196465,History: N.A.
WBGene00013638,-3.3036217217434,-1.32465349401726,WBGene00013638,WBGene00013638,"History: Split into Y105C5A.1268(WBGene00185102). History of WBGene00013638: Split into ""WBGene00185102"" on 2009-03-13"
WBGene00022177,-3.29948349032785,-2.78576225964532,WBGene00022177,WBGene00022177,History: N.A.
WBGene00021264,-3.29205632494849,-3.62899593956345,WBGene00021264,WBGene00021264,History: N.A.
WBGene00013429,-3.26092073162161,-3.62481211703345,WBGene00013429,WBGene00013429,History: N.A.
WBGene00044249,-3.25863258208881,-2.23742052690632,WBGene00044249,WBGene00044249,History: N.A.
WBGene00008226,-3.25441519050228,-4.10694212942933,WBGene00008226,WBGene00008226,History: N.A.
WBGene00008421,-3.25184224906139,-3.16538649835526,WBGene00008421,WBGene00008421,History: N.A.
WBGene00012758,-3.24679270247818,-2.56344014593308,WBGene00012758,WBGene00012758,History: N.A.
WBGene00003654,-3.24662162499787,-3.93833818643741,WBGene00003654,WBGene00003654,History: N.A.
WBGene00023314,-3.22750831253172,-3.25311929854806,WBGene00023314,WBGene00023314,History: N.A.
WBGene00006830,-3.22388410014043,-4.56908962636204,WBGene00006830,WBGene00006830,History: N.A.
WBGene00010779,-3.22026804825976,-2.05295938067387,WBGene00010779,WBGene00010779,History: N.A.
WBGene00020373,-3.21547740375008,-3.96159819856422,WBGene00020373,WBGene00020373,History: N.A.
WBGene00013153,-3.21303328880584,-2.47895121007503,WBGene00013153,WBGene00013153,History: N.A.
WBGene00022497,-3.21271463733773,-2.83898792622986,WBGene00022497,WBGene00022497,History: N.A.
WBGene00018223,-3.20937276046484,-1.28218602050421,WBGene00018223,WBGene00018223,History: N.A.
WBGene00022272,-3.20837762756814,-2.53332920588807,WBGene00022272,WBGene00022272,History: N.A.
WBGene00077558,-3.20815334057157,-3.67349825617706,WBGene00077558,WBGene00077558,History: N.A.
WBGene00011575,-3.19981983521423,-4.43283887099948,WBGene00011575,WBGene00011575,History: N.A.
WBGene00008270,-3.19808402224544,-2.39593247810449,WBGene00008270,WBGene00008270,History: N.A.
WBGene00235367,-3.19219035416559,-1.72871410037149,WBGene00235367,WBGene00235367,History: N.A.
WBGene00194747,-3.19115191528548,-5.18867046852844,WBGene00194747,WBGene00194747,History: N.A.
WBGene00011497,-3.17668677438453,-3.10760902617069,WBGene00011497,WBGene00011497,History: N.A.
WBGene00013244,-3.17550993373215,-3.85488699299716,WBGene00013244,WBGene00013244,History: N.A.
WBGene00016319,-3.17408818738344,-2.58396006605828,WBGene00016319,WBGene00016319,History: Renamed on 2005-03-17
WBGene00012898,-3.15646884313881,-1.17766182235118,WBGene00012898,WBGene00012898,"History: Split into Y46G5A.42(WBGene00077635), Y46G5A.43(WBGene00077636). History of WBGene00012898: Renamed on 2005-03-17; Split into ""WBGene00077636"" on 2008-02-22"
WBGene00000393,-3.14757944582995,-3.3102100452601,WBGene00000393,WBGene00000393,History: N.A.
WBGene00044209,-3.14617289224506,-1.89085173671094,WBGene00044209,WBGene00044209,History: N.A.
WBGene00000219,-3.13894220129413,-2.12420151390991,WBGene00000219,WBGene00000219,History: N.A.
WBGene00019030,-3.13787823482093,-4.46534946992437,WBGene00019030,WBGene00019030,History: Renamed on 2006-06-29; Renamed on 2013-07-04
WBGene00008782,-3.12944053212104,-1.49663950989422,WBGene00008782,WBGene00008782,History: N.A.
WBGene00017949,-3.1291795104797,-2.98194622965091,WBGene00017949,WBGene00017949,"History: Split into F31D5.7(WBGene00206414). History of WBGene00017949: Split into ""WBGene00206414"" on 2011-02-28"
WBGene00001859,-3.1216217736953,-2.28634361768225,WBGene00001859,WBGene00001859,History: N.A.
WBGene00235300,-3.11773323997951,-3.67860424283961,WBGene00235300,WBGene00235300,History: N.A.
WBGene00018204,-3.11675571034535,-3.05719697634066,WBGene00018204,WBGene00018204,History: N.A.
WBGene00197474,-3.11226653758483,-3.09797711387763,WBGene00197474,WBGene00197474,History: N.A.
WBGene00021244,-3.10655787953313,-5.17199442296911,WBGene00021244,WBGene00021244,History: N.A.
WBGene00008178,-3.10452618667042,-2.39191723130082,WBGene00008178,WBGene00008178,History: N.A.
WBGene00008622,-3.10418200905851,-2.14324597117734,WBGene00008622,WBGene00008622,History: N.A.
WBGene00018929,-3.09970414308066,-1.0063223640624,WBGene00018929,WBGene00018929,History: N.A.
WBGene00022017,-3.09921744416019,-2.48120465529757,WBGene00022017,WBGene00022017,History: N.A.
WBGene00021637,-3.09243334162157,-3.16729153058197,WBGene00021637,WBGene00021637,History: N.A.
WBGene00020930,-3.08775270033668,-1.18083260612336,WBGene00020930,WBGene00020930,History: N.A.
WBGene00013321,-3.08754698439958,-3.58106741983095,WBGene00013321,WBGene00013321,History: N.A.
WBGene00009889,-3.08367560061003,-4.37032766459594,WBGene00009889,WBGene00009889,History: N.A.
WBGene00013563,-3.07102842628433,-3.40017818385268,WBGene00013563,WBGene00013563,History: N.A.
WBGene00007242,-3.06734715390714,-3.57087921945385,WBGene00007242,WBGene00007242,History: N.A.
WBGene00044639,-3.06700376708377,-2.74107162882891,WBGene00044639,WBGene00044639,History: N.A.
WBGene00013776,-3.05505306718608,-3.13689703827945,WBGene00013776,WBGene00013776,History: N.A.
WBGene00015576,-3.05261968298776,-2.34748971935045,WBGene00015576,WBGene00015576,"History: Split into C07G3.15(WBGene00269378). History of WBGene00015576: Split into ""WBGene00269378"" on 2016-02-18"
WBGene00007331,-3.05170492274368,-4.33646295919952,WBGene00007331,WBGene00007331,History: N.A.
WBGene00018202,-3.05169639181121,-2.83474564981587,WBGene00018202,WBGene00018202,History: N.A.
WBGene00219758,-3.05027640357859,-1.92146032785111,WBGene00219758,WBGene00219758,History: N.A.
WBGene00008930,-3.04662175863682,-2.5355737883288,WBGene00008930,WBGene00008930,History: N.A.
WBGene00045238,-3.04483873205585,-2.35337644733389,WBGene00045238,WBGene00045238,History: N.A.
WBGene00008949,-3.03868658098272,-1.73233152170005,WBGene00008949,WBGene00008949,History: N.A.
WBGene00021968,-3.03800719407041,-4.03046898813084,WBGene00021968,WBGene00021968,History: N.A.
WBGene00013409,-3.03759149240972,-2.66952414560509,WBGene00013409,WBGene00013409,History: N.A.
WBGene00003585,-3.00897806705868,-3.17417195161059,WBGene00003585,WBGene00003585,History: N.A.
WBGene00013692,-3.00770255487946,-5.15745908228056,WBGene00013692,WBGene00013692,History: N.A.
WBGene00014914,-3.00382865526784,-1.73639245044952,WBGene00014914,WBGene00014914,History: N.A.
WBGene00021271,-3.00253085171086,-2.88875280330754,WBGene00021271,WBGene00021271,History: N.A.
WBGene00019302,-3.00111057593879,-2.14283842938556,WBGene00019302,WBGene00019302,History: N.A.
WBGene00006594,-2.99588534757375,-2.27929819340888,WBGene00006594,WBGene00006594,History: Renamed on 2006-02-01
WBGene00011433,-2.98761164854593,-3.13524277332276,WBGene00011433,WBGene00011433,History: N.A.
WBGene00017630,-2.98731361689939,-3.85827652451859,WBGene00017630,WBGene00017630,History: N.A.
WBGene00003182,-2.98399456201063,-4.22252190453999,WBGene00003182,WBGene00003182,History: N.A.
WBGene00007133,-2.97960888420826,-2.91590031162259,WBGene00007133,WBGene00007133,History: N.A.
WBGene00021531,-2.97750282371568,-3.23835849732677,WBGene00021531,WBGene00021531,History: N.A.
WBGene00019814,-2.97601217413638,-2.91971374343543,WBGene00019814,WBGene00019814,History: N.A.
WBGene00077636,-2.97425796055602,-3.15268083068918,WBGene00077636,WBGene00077636,History: N.A.
WBGene00021656,-2.96844812572146,-3.45077940792539,WBGene00021656,WBGene00021656,History: N.A.
WBGene00269431,-2.9664566060888,-1.09644649841673,WBGene00269431,WBGene00269431,History: N.A.
WBGene00015492,-2.96385412417871,-2.50881517201477,WBGene00015492,WBGene00015492,History: N.A.
WBGene00007982,-2.95637635479896,-2.4578979328803,WBGene00007982,WBGene00007982,History: N.A.
WBGene00007899,-2.95572094163139,-3.93705879554047,WBGene00007899,WBGene00007899,History: N.A.
WBGene00004347,-2.94257203834548,-3.8895895289606,WBGene00004347,WBGene00004347,History: N.A.
WBGene00022270,-2.94194921338398,-3.01586725110783,WBGene00022270,WBGene00022270,History: N.A.
WBGene00012373,-2.93276331556351,-2.36418273413596,WBGene00012373,WBGene00012373,History: N.A.
WBGene00044038,-2.92843728091971,-2.43816775435573,WBGene00044038,WBGene00044038,History: N.A.
WBGene00012003,-2.9189531519704,-2.06228212927577,WBGene00012003,WBGene00012003,History: N.A.
WBGene00077761,-2.90044766789714,-3.28131300673562,WBGene00077761,WBGene00077761,"History: Split into F17C11.26(WBGene00303011). History of WBGene00077761: Split into ""WBGene00303011"" on 2018-03-06"
WBGene00020164,-2.89723991103238,-1.13261325783094,WBGene00020164,WBGene00020164,History: N.A.
WBGene00020100,-2.89672258679452,-2.314223081784,WBGene00020100,WBGene00020100,"History: Split into R148.8(WBGene00305998). History of WBGene00020100: Split into ""WBGene00305998"" on 2020-01-20"
WBGene00005147,-2.89628689503837,-2.93505537839748,WBGene00005147,WBGene00005147,History: N.A.
WBGene00017890,-2.88239502134818,-3.07975004929351,WBGene00017890,WBGene00017890,History: N.A.
WBGene00015569,-2.87680027367255,-2.38704185278691,WBGene00015569,WBGene00015569,History: N.A.
WBGene00010587,-2.87326656915193,-3.62602511258773,WBGene00010587,WBGene00010587,History: N.A.
WBGene00044502,-2.87133236754008,-3.87868597727706,WBGene00044502,WBGene00044502,History: N.A.
WBGene00044517,-2.86572518620194,-2.28265130615491,WBGene00044517,WBGene00044517,History: N.A.
WBGene00010550,-2.86321360849836,-2.63462598291902,WBGene00010550,WBGene00010550,History: N.A.
WBGene00008086,-2.86280770446532,-3.16574178812647,WBGene00008086,WBGene00008086,History: N.A.
WBGene00000214,-2.85939956022395,-2.18641692084688,WBGene00000214,WBGene00000214,History: N.A.
WBGene00012374,-2.85789743894141,-2.29823785984894,WBGene00012374,WBGene00012374,History: N.A.
WBGene00011200,-2.85786349764945,-4.36234227060601,WBGene00011200,WBGene00011200,History: N.A.
WBGene00044261,-2.85322787337472,-4.27412981224541,WBGene00044261,WBGene00044261,History: N.A.
WBGene00004045,-2.84697709223432,-1.02441220367907,WBGene00004045,WBGene00004045,History: N.A.
WBGene00015158,-2.84264481865276,-4.58958781094353,WBGene00015158,WBGene00015158,History: N.A.
WBGene00016029,-2.8423135170489,-1.41053021345025,WBGene00016029,WBGene00016029,History: N.A.
WBGene00194675,-2.83493713568609,-3.25882848604759,WBGene00194675,WBGene00194675,History: N.A.
WBGene00021542,-2.82863020151594,-2.41428810951772,WBGene00021542,WBGene00021542,History: N.A.
WBGene00020778,-2.8125866853541,-4.39838982154841,WBGene00020778,WBGene00020778,History: N.A.
WBGene00044281,-2.80246512844829,-2.29108790652585,WBGene00044281,WBGene00044281,History: N.A.
WBGene00003655,-2.79105801592723,-3.21927943603515,WBGene00003655,WBGene00003655,History: N.A.
WBGene00023491,-2.78170133584193,-3.48540209330861,WBGene00023491,WBGene00023491,History: N.A.
WBGene00045468,-2.78071198661582,-2.82210593943272,WBGene00045468,WBGene00045468,History: N.A.
WBGene00010726,-2.77761932938441,-1.07745541415599,WBGene00010726,WBGene00010726,History: N.A.
WBGene00016512,-2.77141832282635,-1.70024897162617,WBGene00016512,WBGene00016512,"History: Split into C38C3.10(WBGene00045390). History of WBGene00016512: Split into ""WBGene00045390"" on 2007-04-20"
WBGene00022508,-2.75618001498395,-3.89405331165952,WBGene00022508,WBGene00022508,History: N.A.
WBGene00016346,-2.7542068635288,-1.32807640576333,WBGene00016346,WBGene00016346,History: N.A.
WBGene00021372,-2.74371167979127,-3.12116553395421,WBGene00021372,WBGene00021372,History: N.A.
WBGene00008726,-2.73609205755227,-2.48095006942447,WBGene00008726,WBGene00008726,History: N.A.
WBGene00019816,-2.7219535423069,-3.33107428309597,WBGene00019816,WBGene00019816,History: N.A.
WBGene00017627,-2.72156896655041,-1.3267192129583,WBGene00017627,WBGene00017627,History: N.A.
WBGene00004056,-2.71544419523367,-3.50963412528996,WBGene00004056,WBGene00004056,History: N.A.
WBGene00194680,-2.71141804654866,-1.42250069635674,WBGene00194680,WBGene00194680,History: N.A.
WBGene00016264,-2.70705381072871,-4.10314026195863,WBGene00016264,WBGene00016264,History: N.A.
WBGene00019170,-2.7000889193638,-5.56600456642716,WBGene00019170,WBGene00019170,History: N.A.
WBGene00019200,-2.69249623282591,-3.91891166259831,WBGene00019200,WBGene00019200,History: N.A.
WBGene00007717,-2.69073033547689,-3.37042294699479,WBGene00007717,WBGene00007717,History: N.A.
WBGene00018664,-2.68612932697023,-2.19286975169143,WBGene00018664,WBGene00018664,History: N.A.
WBGene00014871,-2.68052578161097,-1.3251143610424,WBGene00014871,WBGene00014871,History: N.A.
WBGene00006985,-2.67865733350069,-2.30369155763367,WBGene00006985,WBGene00006985,History: N.A.
WBGene00022030,-2.66802609014804,-2.54770502131099,WBGene00022030,WBGene00022030,History: N.A.
WBGene00015647,-2.65689417014268,-3.89013642321249,WBGene00015647,WBGene00015647,History: N.A.
WBGene00010003,-2.65653849126195,-1.52370731207703,WBGene00010003,WBGene00010003,History: N.A.
WBGene00015518,-2.63701670523204,-3.77143163568707,WBGene00015518,WBGene00015518,History: N.A.
WBGene00000545,-2.63268820532922,-2.00346778226942,WBGene00000545,WBGene00000545,History: N.A.
WBGene00003602,-2.63084147644616,-2.36618067661106,WBGene00003602,WBGene00003602,History: N.A.
WBGene00012851,-2.62354059007425,-3.25550837302812,WBGene00012851,WBGene00012851,History: N.A.
WBGene00018990,-2.6210645739936,-1.52876798032946,WBGene00018990,WBGene00018990,History: N.A.
WBGene00017069,-2.61659226445886,-1.88524321625034,WBGene00017069,WBGene00017069,History: N.A.
WBGene00010067,-2.61440628915443,-1.20937207831822,WBGene00010067,WBGene00010067,History: N.A.
WBGene00010868,-2.6118333922224,-4.05973825664405,WBGene00010868,WBGene00010868,History: N.A.
WBGene00017071,-2.59898383844763,-2.17312528281999,WBGene00017071,WBGene00017071,History: N.A.
WBGene00004509,-2.59625361872695,-1.70800171377654,WBGene00004509,WBGene00004509,History: N.A.
WBGene00021863,-2.59563047316706,-1.65100847156228,WBGene00021863,WBGene00021863,History: N.A.
WBGene00219609,-2.5916905231362,-2.78868620620782,WBGene00219609,WBGene00219609,History: N.A.
WBGene00009962,-2.58082116180378,-2.12424543465202,WBGene00009962,WBGene00009962,History: N.A.
WBGene00018634,-2.57739754424058,-1.95878388595393,WBGene00018634,WBGene00018634,History: N.A.
WBGene00019131,-2.5752786228676,-1.70862637904398,WBGene00019131,WBGene00019131,History: N.A.
WBGene00022039,-2.57337580538609,-3.38588376439957,WBGene00022039,WBGene00022039,History: N.A.
WBGene00009788,-2.56626232731029,-2.95003973746267,WBGene00009788,WBGene00009788,History: N.A.
WBGene00010043,-2.56306804473722,-3.97316316732641,WBGene00010043,WBGene00010043,History: N.A.
WBGene00010449,-2.55830335655273,-5.27485142034807,WBGene00010449,WBGene00010449,History: N.A.
WBGene00019872,-2.55571807335113,-2.02198121408871,WBGene00019872,WBGene00019872,History: N.A.
WBGene00021402,-2.55471346946105,-2.79477890547909,WBGene00021402,WBGene00021402,History: N.A.
WBGene00022110,-2.54438652657028,-3.14880743932421,WBGene00022110,WBGene00022110,History: N.A.
WBGene00220078,-2.53340674566814,-1.26820498115436,WBGene00220078,WBGene00220078,History: N.A.
WBGene00021387,-2.52681206088599,-2.07416196459758,WBGene00021387,WBGene00021387,History: N.A.
WBGene00012755,-2.52619288385313,-5.47942983085531,WBGene00012755,WBGene00012755,History: N.A.
WBGene00011398,-2.52581334447704,-2.52179791135046,WBGene00011398,WBGene00011398,History: N.A.
WBGene00021673,-2.51529524053911,-1.64214870421981,WBGene00021673,WBGene00021673,History: N.A.
WBGene00006527,-2.51026272532378,-1.81587716936114,WBGene00006527,WBGene00006527,History: N.A.
WBGene00003750,-2.50799347112021,-2.85397098494004,WBGene00003750,WBGene00003750,History: N.A.
WBGene00016703,-2.49837187381596,-3.61004448518051,WBGene00016703,WBGene00016703,History: N.A.
WBGene00020902,-2.49021179212045,-1.91629125431687,WBGene00020902,WBGene00020902,History: N.A.
WBGene00012970,-2.48783341695274,-3.65136607134314,WBGene00012970,WBGene00012970,History: N.A.
WBGene00012831,-2.48158960990411,-1.42983673148883,WBGene00012831,WBGene00012831,History: N.A.
WBGene00007419,-2.47830502222801,-3.9043450793921,WBGene00007419,WBGene00007419,History: N.A.
WBGene00007771,-2.47580794275685,-1.04339761196144,WBGene00007771,WBGene00007771,History: N.A.
WBGene00006753,-2.4658134447682,-1.73100066239331,WBGene00006753,WBGene00006753,History: N.A.
WBGene00020207,-2.46286464001413,-1.84965369416926,WBGene00020207,WBGene00020207,History: N.A.
WBGene00003552,-2.46249982807119,-2.33912892589304,WBGene00003552,WBGene00003552,History: N.A.
WBGene00022131,-2.45940808298163,-3.66116250727699,WBGene00022131,WBGene00022131,History: N.A.
WBGene00008090,-2.44675625292551,-2.65917101355959,WBGene00008090,WBGene00008090,History: N.A.
WBGene00007485,-2.43749383384758,-3.18615941973633,WBGene00007485,WBGene00007485,History: N.A.
WBGene00013603,-2.43185382755739,-2.20144201085589,WBGene00013603,WBGene00013603,History: N.A.
WBGene00012909,-2.42997275306873,-4.49581971092212,WBGene00012909,WBGene00012909,History: N.A.
WBGene00009043,-2.42669647924916,-3.07419498824486,WBGene00009043,WBGene00009043,History: N.A.
WBGene00019735,-2.42534355922205,-3.16413382789193,WBGene00019735,WBGene00019735,History: N.A.
WBGene00014947,-2.4194689762666,-1.61168341868866,WBGene00014947,WBGene00014947,History: N.A.
WBGene00021483,-2.41598131287506,-3.30070879921169,WBGene00021483,WBGene00021483,History: N.A.
WBGene00009702,-2.39437500775311,-2.09676130884677,WBGene00009702,WBGene00009702,History: N.A.
WBGene00007126,-2.36999519479282,-2.04581595823446,WBGene00007126,WBGene00007126,History: N.A.
WBGene00016639,-2.36680572088526,-2.07159361229851,WBGene00016639,WBGene00016639,History: N.A.
WBGene00014027,-2.36352852741172,-3.07932245267681,WBGene00014027,WBGene00014027,History: N.A.
WBGene00010734,-2.36231541837034,-2.03391179624155,WBGene00010734,WBGene00010734,History: N.A.
