,C55C3.3,timm-17B.2,Y20F4.4,C08F11.7,E01G4.5,ZK402.3,C09G5.7,hrde-1,C18D4.6,R06C1.4,C38D9.2,F15D4.5,Y57G11C.51,pan-1,hil-4,cdk-1,T16G12.4,fbxb-97,F39F10.4,K09H9.7,tbb-2,saeg-1,W04B5.1,spe-41,csr-1,mif-2,ZK973.8,scrm-4,F39E9.7,K02E2.6,mcm-7,sea-2,W04B5.2,klp-7,rnh-1.3,fbxa-192,bath-45,ZK795.2,par-5,hsp-90,gly-13,klp-15,cey-2,C46G7.5,bath-13,citk-1,T03D3.5,E02H9.3,ZK909.3,H09G03.1,Y47H10A.5,C38C3.3,F58H7.5,F40D4.13,elf-1,vet-6,pyk-1,lin-15B,clp-6,T02G5.4,hsp-1,rme-2,ceh-20,T11F9.10,lido-18,Y17D7B.4,C04G6.6,C30G12.1,wago-1,cpg-1,T16G12.8,pgl-3,Y57G7A.5,K05C4.9,F09C8.2,wago-4,Y48G1BM.6,fkb-8,tba-2,dyf-3,Y105C5A.14,F55B11.6,Y37E11B.2,T20F7.1,gpx-8,his-24,qdpr-1,W05F2.4,R03H10.6,W09B7.2,R03D7.2,saeg-2,pdfr-1,glit-1,W05H12.2,F41G4.7,Y53F4B.5,F55C9.3,spch-1,W09B7.1
Y48G1BM.6,0.9767729427054139,0.8611727268741982,0.9078869505654471,0.8242604878450235,0.9521711773280342,0.9858629524681869,0.9657700063915725,0.9858629524681869,0.8891833616306464,0.9097228334117881,0.6989887593808117,0.6423803720603696,0.9607133865802935,0.9001567004907062,0.9995753129444933,0.9913213204122643,0.8646755189718893,0.760450033679193,0.9734205970729357,0.7864414709108315,0.996810866924198,0.7864414709108315,0.9813728886467838,0.8646755189718893,0.9984289507337474,0.9788074769315281,0.9236367718428312,0.890356650288555,0.9984716814095642,0.9988375962761722,0.9998625369150893,0.9631489003717483,0.9849741363257446,0.9988025889337471,0.787350035231114,0.8781805071144769,0.6989802876410283,0.9729611430953073,0.9929001819664218,0.9977953373642302,0.8910077183199218,0.9991369660345274,0.9981390831254257,0.9227837178550335,0.7463775432283496,0.9150425844331224,0.9290847237204606,0.9439852047229854,0.9614592767123147,0.998933047524772,0.9501257048034695,0.9582152620679065,0.7642973341923583,0.8391518949273564,0.9290847237204606,0.8908742061896021,0.9776273232793894,0.9095724770860197,0.9290847237204606,0.793550717002339,0.9970470847894445,0.9995074756211528,0.8972315578728671,0.7815101642123882,0.8177893518600535,0.9999756384504299,0.8425713991859602,0.9236367718428312,0.9992755009201553,0.999651667469286,0.8332610073029225,0.9980890233888658,0.9631524049447566,0.9004404415594165,0.9265425199647183,0.9995074756211528,0.0,0.806413039187496,0.999952061702695,0.982914110121497,0.9890682867984502,0.8634750847950041,0.9986945268593475,0.9412441711136716,0.7467535512209362,0.7527642801687726,0.9417958120233819,0.9571889836222371,0.9290847237204606,0.8942778031499081,0.974685263854778,0.764230957106679,0.9290847237204606,0.8602985846387207,0.9701665598540224,0.7496477164257408,0.7557279963238595,0.9945869926803277,0.9913972024596693,0.7392248549298567
fkb-8,0.9421103072432886,0.9226294529932612,0.9203278847011885,0.9294508277732566,0.984739452909789,0.9735060361618426,0.9167130612706811,0.9947499528497931,0.9400008816282727,0.9044777202827372,0.7539883102641194,0.7920378833156435,0.9657362306553109,0.896327541722718,0.9979265777915397,0.9856307917859509,0.9070634812639294,0.8610209240042535,0.9568190338605486,0.8827222978838835,0.9997091237671885,0.8725208306609623,0.9722502080725972,0.9644468660285479,0.9989304635802893,0.8942859724656879,0.9224709035903497,0.9357351280593941,0.9987627956147712,0.9941642018526229,0.9999912446187171,0.9503919551212581,0.977033515089259,0.9915815024500044,0.8610209240042535,0.9435383717792567,0.8149078998829737,0.9352679547817453,0.9999613040221073,0.9999440122778772,0.9144013621535491,0.9971396445933883,0.9998296474390346,0.9362589099537876,0.8318803059029818,0.9374320103490206,0.9363384914208913,0.98374398501134,0.9417660313479503,0.9854459496742167,0.9189911260371574,0.944747645818984,0.8311884138231351,0.8435469476832508,0.9438697265012796,0.9172770074380218,0.9273501643470278,0.9417660313479503,0.9110216946618773,0.900092994675416,0.9999941736144758,0.9998347718427528,0.8836003702988945,0.72668658989262,0.8479636015402163,0.9979265777915397,0.9262682611020082,0.8849133672488402,0.9999821805739895,0.9981587841665258,0.8633926139555298,0.9984702794804566,0.9509467156835564,0.7466949738475865,0.9172770074380218,0.9937208911958928,0.806413039187496,0.0,0.9997366375815153,0.9747367106951026,0.9865138505942551,0.9283535852843611,0.9845467134001605,0.9546254373076694,0.8479931554543383,0.72668658989262,0.9172770074380218,0.9363384914208913,0.9363384914208913,0.9734841317750653,0.9903801363529819,0.8594730598727331,0.957568182848618,0.9074364932234752,0.9708354851809192,0.8235395090785427,0.6792678815188942,0.9901607937622059,0.9999991481302356,0.903159899797943
tba-2,0.9805384140398066,0.9996434445618109,0.9998362835764079,0.9921509954374821,0.9890424030091738,0.9985740117734999,0.9954941580370589,0.7570875708438425,0.9995792773626857,0.999043867845251,0.9970543499966626,0.9943600084876607,0.9815144849108222,0.995593422891005,0.6186931305620358,0.6717771481545429,0.998005324199646,0.9959120764715658,0.9955599085995922,0.9999599524953946,0.47869997672733244,0.9993555417955489,0.9998362835764079,0.9999886399387842,0.7796279438027914,0.9962493256802128,0.9668518462732556,0.9999924070060381,0.9997472325166715,0.9992242003406617,0.7886863525317629,0.9991157066596827,0.9993555417955489,0.6646822573283144,0.997737300334816,0.9987638313469407,0.992041678555551,0.9794830029269852,0.7544089491396515,0.607015339443012,0.9989256405857122,0.8439312280342541,0.7405445797245089,0.9959712116963105,0.9913972024596693,0.9999861319047428,0.9916012647896472,0.9942981133643289,0.9998359759724001,0.982607687882717,0.9997413697718289,0.9999861319047428,0.994381394030112,0.9975544685461284,0.9942981133643289,0.9837587505195841,0.9040389881653619,0.9794637491412844,0.9993128699032726,0.9998981789525903,0.5592310283821526,0.8148780950590714,0.9818342203927257,0.9960132114897198,0.9934919885977422,0.9993362333299683,0.99928885951965,0.999216038487686,0.6933285615923308,0.8320929727018478,0.999882482532546,0.6756445188566611,0.9942981133643289,0.9984669531803422,0.9991197350322777,0.8635264355646664,0.999952061702695,0.9997366375815153,0.0,0.9970209937735335,0.9988246010443816,0.9906362804043943,0.9945869926803277,0.9998019490269231,0.9963877369872467,0.999882482532546,0.9746949369671545,0.9993846571129429,0.9758496891513935,0.999701716636719,0.9989256405857122,0.992425791276466,0.9906362804043943,0.999992279976234,0.9999629909196548,0.992425791276466,0.9984669531803422,0.9908999265816683,0.9575957011216454,0.9999009506944263
dyf-3,0.8537835821484853,0.9899766218063686,0.9288367326057825,0.950757782106098,0.9999923418353025,0.9958597490736402,0.9822018795701182,0.9965939959073893,0.919462230245814,0.9066781778081441,0.9793637309010094,0.9750803654621881,0.9250645795118926,0.9733658068386858,0.9999309122257832,0.9996566766364939,0.9164379590378056,0.9866233453786201,0.9976881409632589,0.9660649672118521,0.997151610808615,0.9605965718121544,0.9973517231255802,0.9636519885093588,0.9923745325609008,0.8178707309591586,0.9738682653935269,0.9132427401117631,0.9906775590581087,0.9956436721789519,0.9896262305897607,0.9119127588149417,0.998448267803667,0.9998893471440199,0.9924717219401857,0.9426589449441911,0.987457847688846,0.9913403348016098,0.9933878927523959,0.993874398051761,0.9630809474801584,0.9997091237671885,0.994636332699923,0.9119127588149417,0.9742809579124638,0.9362651208181366,0.9184843698845881,0.8598690160289153,0.9846294990927111,0.9999752156498039,0.9808123200641928,0.9920211830824465,0.9848988381116768,0.9919448480585078,0.9890725146750963,0.9913813494444457,0.9847595530412235,0.9656943604873761,0.9890725146750963,0.997340940035996,0.9952484373809447,0.9983480463873292,0.9848478628295908,0.9738682653935269,0.9939608986896599,0.9999309122257832,0.9474304837640652,0.9738682653935269,0.991363073220155,0.9998893471440199,0.9827538137746632,0.9966626540135162,0.9856041917126983,0.988236777962589,0.9805663076763712,0.9994346443491333,0.982914110121497,0.9747367106951026,0.9970209937735335,0.0,0.9954919557718857,0.9615825135223427,0.9918483931073108,0.9796945404306803,0.9856041917126983,0.9898673734273712,0.988236777962589,0.9419602498198324,0.981683646653934,0.8493100245472223,0.9857553027686663,0.9913403348016098,0.9856041917126983,0.9933702098273333,0.99807493766952,0.9882708895973276,0.9940552742570845,0.9970209937735335,0.997952814219373,0.9651914371775436
Y105C5A.14,0.9993649163190031,0.9705486441318977,0.9829672338517252,0.9893991279776423,0.7149021378044504,0.780498138796496,0.956801321730194,0.9904563902364357,0.9810639504923049,0.9790891718388325,0.9938886503637473,0.9916375862538567,0.9302189773092427,0.9279415120250764,0.999981988523573,0.9898884865861745,0.9881687071411039,0.9686793316738659,0.745926691756083,0.9789297883256598,0.9990418407406578,0.9789297883256598,0.7240956622765524,0.9958121348357473,0.9939608986896599,0.9990418407406578,0.9725673778697295,0.9999968052686311,0.6700429459995234,0.6723794701821624,0.9998067134779107,0.9706700102274514,0.6324516386610475,0.9967066748244117,0.973515705563472,0.9955141961532485,0.9745090584656563,0.9751944673622973,0.9980678793518533,0.998280487831497,0.9492306037042624,0.9999912446187171,0.984981446426597,0.97548145333769,0.9564556456027803,0.9939608986896599,0.9940866873329907,0.9962735606993577,0.8846168110870166,0.783361452414845,0.9462240676034336,0.9482065909090803,0.9953589225841588,0.9766736540579559,0.9243181305770163,0.9697308428038907,0.9797105459277062,0.983681172556243,0.9536953681747381,0.9383972586514318,0.9996155663993973,0.9995754142797666,0.9706700102274514,0.9673287292139541,0.970248465628444,0.7783274130544319,0.9926496185580187,0.9420586925060667,0.9998412795420119,0.9994286325385459,0.9420586925060667,0.9998412795420119,0.9323101548052399,0.9581985731147812,0.8945494928026229,0.9998412795420119,0.9890682867984502,0.9865138505942551,0.9988246010443816,0.9954919557718857,0.0,0.9882835622862155,0.6328882780692401,0.9927616359429334,0.9536953681747381,0.9673287292139541,0.8742377667933083,0.9599583579358293,0.9711763086226315,0.9974796958353261,0.9976704637880905,0.9874352389385491,0.965786168636224,0.9441756455023969,0.5590085960247122,0.9956637908400443,0.9906929956051134,0.6786522915643454,0.9989458958611181,0.9850345052472402
F55B11.6,0.9690812034653972,0.7770613709885626,0.9180000629032345,0.7433785954386198,0.975104740419747,0.9988436344482562,0.9060715703295996,0.9979635660104479,0.8801734525890152,0.8934652926982892,0.7532325600239932,0.8157388195791488,0.937798770666135,0.8838219512621651,0.9980890233888658,0.9999996108621211,0.886090308524759,0.7586673213174538,0.9604602755790717,0.8247796092228337,0.991363073220155,0.8367065760927219,0.9999591345538131,0.886090308524759,0.991363073220155,0.9489298370359955,0.9275875571537661,0.8283377206852269,0.9987815303473504,0.9972722299587111,0.9947828517978902,0.9409190654112862,0.9999027211520989,0.9956138633288155,0.7995507447187723,0.900002584112757,0.7862840311747309,0.9398704231162615,0.9888854705576315,0.9929095696392447,0.8407452271436362,0.9995363074917435,0.9870396640021121,0.8596535374891022,0.761649767947164,0.926737764192308,0.9610314348253923,0.933185461560443,0.9138519820747447,0.9998171510136793,0.9914202748243826,0.909801593201109,0.718167968223636,0.7905489466355635,0.8982167138705079,0.9308091232645445,0.9882835622862155,0.9225553398824708,0.9251117459953322,0.8669797600488596,0.982446408508665,0.9960081587145966,0.8905578862677451,0.7695256570058436,0.8326623418803693,0.9963069811879313,0.7521993560153719,0.8915794653862088,0.9900636937529209,0.9990238857153099,0.8915794653862088,0.9960081587145966,0.9547389575189078,0.9459697217425714,0.8850289946954715,0.9934005218765243,0.8634750847950041,0.9283535852843611,0.9906362804043943,0.9615825135223427,0.9882835622862155,0.0,0.9980890233888658,0.8947072363158864,0.748874140393358,0.9104692753297753,0.9308091232645445,0.933185461560443,0.8982167138705079,0.8778386086588175,0.9429119550449716,0.8446391185314492,0.8063992919638457,0.8744204459869136,0.9865910879327637,0.7353742029649308,0.8745087326136086,0.9964908755333272,0.9963877369872467,0.810408840966379
Y37E11B.2,0.9901984022654757,0.9969366625008613,0.9957783935018707,0.9996579107340068,0.7431163372920472,0.7356257932480694,0.9657700063915725,0.982235885386365,0.9946094459899739,0.9911290141717659,0.999819129788331,0.9983565084853184,0.9029994427365331,0.9698841819540275,0.9932859900391263,0.9763993264783306,0.9967302986790271,0.9953235275383099,0.835120980495132,0.997578325878086,0.9898493399780701,0.9883200782893676,0.5646806090836819,0.9996842051623058,0.9926666545436078,0.9898493399780701,0.9589784442921729,0.999921815166883,0.576915534955623,0.47543292162349515,0.9998625369150893,0.9779524591650851,0.5730876443582786,0.9837367437399598,0.9841407995823005,0.9996964767216675,0.998827471124708,0.9623727295593258,0.999036184148384,0.9837367437399598,0.9949447820992686,0.9962127869723001,0.9964499176409998,0.9944239528277184,0.9955397393541137,0.9926666545436078,0.9898250532751396,0.9980890233888658,0.9614592767123147,0.6555532308550505,0.9286666506125675,0.9788074769315281,0.9997485015260613,0.9968496800012387,0.9784630440161061,0.9890167748438318,0.9776273232793894,0.9945869926803277,0.9571889836222371,0.9767749050621517,0.9913227313380831,0.9992755009201553,0.9890919953165394,0.9933455910643244,0.9856856349586685,0.629948196849277,0.9997989936232831,0.9647845741150703,0.995129896571085,0.9974605527708689,0.9837367437399598,0.9970771565080958,0.9737924325413095,0.9724095865570443,0.981607376423624,0.9985404806650894,0.9986945268593475,0.9845467134001605,0.9945869926803277,0.9918483931073108,0.6328882780692401,0.9980890233888658,0.0,0.9999992568542063,0.9927094332481473,0.9837367437399598,0.9265425199647183,0.9686877678024908,0.9927094332481473,0.999981988523573,0.9898492888510007,0.9818702651747229,0.9970771565080958,0.9882481467454709,0.7058283511439924,0.999981988523573,0.9945869926803277,0.6186931305620358,0.9920356238653898,0.9978937505865625
T20F7.1,0.9676962785320301,0.8021336390409538,0.8798802245608314,0.8743637998538114,0.9976184502940938,0.996756024697528,0.920323834515039,0.999981981962637,0.868440852507607,0.8723340612878008,0.938027853771318,0.9564609877089851,0.988165160584386,0.870812222873858,0.9974840657234058,0.9946534109144349,0.8736835488318365,0.8099748373670863,0.9787106372329166,0.8098018971900818,0.9990787305893063,0.8340352971793012,0.9999967701880401,0.9189513481048206,0.9958976574133926,0.9702280071046224,0.9470609474629106,0.8596023611391247,0.9998903177566586,0.9997333916014052,0.9971083572291051,0.9308485550617975,0.9979588915598478,0.9918771147171739,0.9132011177969526,0.8566656761682137,0.9299695321134419,0.8847139459313944,0.9966444330012248,0.9918771147171739,0.7146135148493937,0.9998853440809833,0.9974840657234058,0.867405863310171,0.8376055813908487,0.7818066929036336,0.8947072363158864,0.9450045916717638,0.8707731767582048,0.999859441656324,0.9865599470744142,0.8674757943177284,0.939371707687966,0.8492767286522785,0.7889816282702932,0.901146234679133,0.982782925129508,0.7230242480391382,0.8847866997160763,0.8529720863885079,0.9900933227736541,0.9999996108621211,0.7963918848338816,0.8978438946370847,0.9441756455023969,0.9997697305348597,0.8048371983960477,0.8881203990584183,0.9988159975091409,0.9998435538715897,0.856293084309119,0.9973292417318614,0.8744204459869136,0.9103762428122142,0.8362983734242831,0.9973292417318614,0.9412441711136716,0.9546254373076694,0.9998019490269231,0.9796945404306803,0.9927616359429334,0.8947072363158864,0.9999992568542063,0.0,0.8947072363158864,0.9159809185012842,0.8707731767582048,0.8947072363158864,0.8284141462994155,0.9573466414385149,0.9905044215136326,0.9212438586530058,0.8523352301228939,0.7713481750929304,0.9806616435989227,0.9573466414385149,0.9564840871109314,0.999992279976234,0.9956243211845592,0.9319725568626859
gpx-8,0.9736894238859538,0.7351472773678853,0.8619593392412117,0.6973742298473176,0.9793971637186929,0.991018201316916,0.8972398717597174,0.9958254267046944,0.8801734525890152,0.9109455721183495,0.7532325600239932,0.7633245976066922,0.9448456884549901,0.8288790372757106,0.9980890233888658,0.9997457804267624,0.8659531639735917,0.6633648421381378,0.9258070893087683,0.7125352075085503,0.9966626540135162,0.848192703551609,0.9834513334383483,0.8552545946573881,0.9966626540135162,0.9615825135223427,0.901246796143539,0.8511781408082253,0.9992390549754714,0.9994256108082243,0.998590539543468,0.917625090792965,0.9903461067805926,0.9976392615904583,0.7586673213174538,0.8806872056354605,0.6061741124201869,0.9469990049380843,0.9924061187435461,0.9997994826796256,0.8037882846995786,0.9998347718427528,0.9824878754207511,0.870387093654498,0.62726644340852,0.8811575274565182,0.9165931995035062,0.9610314348253923,0.9225553398824708,0.999643231581139,0.9711763086226315,0.8811575274565182,0.7772655469452525,0.7327541799687892,0.8883547948160274,0.8850289946954715,0.9761255562400012,0.904697816582845,0.8780400829669582,0.7213544718286644,0.9984702794804566,0.9960081587145966,0.8248031562158225,0.7392333081189331,0.8073077725548277,0.9992755009201553,0.65314156420669,0.8111454738512229,0.9979331242512613,0.9996264357736122,0.7838979759807114,0.9934005218765243,0.9251117459953322,0.8148780950590714,0.8745087326136086,0.9998815212349543,0.7467535512209362,0.8479931554543383,0.9963877369872467,0.9856041917126983,0.9536953681747381,0.748874140393358,0.9927094332481473,0.8947072363158864,0.0,0.8364533673152839,0.8635264355646664,0.933185461560443,0.8780400829669582,0.8561572539459537,0.949694365515921,0.7507759514404254,0.8063992919638457,0.7602334545008798,0.962672751321329,0.8446391185314492,0.7876328977743909,0.9916012647896472,0.993878610414243,0.7300688822350292
his-24,0.9493676364626725,0.900465924891305,0.8859000464395633,0.9229165043145745,0.9500119298828217,0.9679925365333419,0.9465616369700481,0.9817337856916192,0.9105050626933557,0.8473062814925771,0.7867700535388813,0.796071008472099,0.9469889650930982,0.8773799895550609,0.9974605527708689,0.988306903713174,0.8988436267442971,0.8520242206127437,0.9359570365554518,0.8632600842059569,0.99807493766952,0.791737710302671,0.9614645103220278,0.9459005496428076,0.9951575648460237,0.9572941480629601,0.9218644490954081,0.9494871545755341,0.9952305253011671,0.9815856575721476,0.9921093619533154,0.9359570365554518,0.9610884108639417,0.9976489022063073,0.7919523974393896,0.8412480963938749,0.7782420557052006,0.9555526330695473,0.9969948175641393,0.9999995533750121,0.8773799895550609,0.996478832539737,0.9998113859455161,0.9203679965327928,0.8332610073029225,0.8943866159136631,0.9354858042303719,0.9429440776399182,0.9165488620891294,0.9912832047901948,0.8913001933910596,0.9211620724209244,0.7962225841720751,0.8562755816233615,0.901246796143539,0.8882988245368317,0.9725673778697295,0.8559679434632291,0.8598781378694503,0.8252773154518074,0.9993889554809852,0.9996264357736122,0.8044011620151668,0.7749647138866556,0.8600666491059278,0.9905927430328026,0.9092945909975977,0.8524052758640158,0.9996264357736122,0.9997472416207959,0.8027009418472438,0.9999927729362735,0.9429440776399182,0.8063076538931101,0.9075807281732863,0.9899909322165806,0.7527642801687726,0.72668658989262,0.999882482532546,0.9898673734273712,0.9673287292139541,0.9104692753297753,0.9837367437399598,0.9159809185012842,0.8364533673152839,0.0,0.87797982097172,0.8814645651455953,0.9275875571537661,0.9346703276718532,0.9827444419114526,0.8121300593248674,0.9192490216722387,0.8447846547342845,0.9300242293680571,0.6756794355631223,0.8063076538931101,0.9922661925569383,0.9979368877883683,0.8286561132509767
qdpr-1,0.9721052874439562,0.7965743527155308,0.8976067068212552,0.9247721917633871,0.9077670621315659,0.9700331197829326,0.9196802713042371,0.9647387405895251,0.9424497695117682,0.8803329677433321,0.956635518256798,0.9675510531900109,0.9277698411165638,0.7416283225811395,0.9945869926803277,0.9564840871109314,0.9186010040527111,0.8651670044708519,0.9147913208833182,0.876352937860873,0.9913813494444457,0.8959007019808345,0.9782320400616654,0.9804001917582876,0.9760529713603974,0.9157189510538859,0.8882988245368317,0.9634877643311207,0.981384848445052,0.9700603157720605,0.9641855574211889,0.9231592995089228,0.9512023059074716,0.9948333616986804,0.9432945200349734,0.896781585950706,0.9220798976027363,0.8846168110870166,0.9972793366749303,0.9816604490947223,0.7566107869221856,0.9931256463839555,0.9920356238653898,0.9147913208833182,0.824157066332839,0.8669684211354346,0.904697816582845,0.9459697217425714,0.8101724465570344,0.968559625836961,0.9697308428038907,0.8877910287223908,0.9749141318930258,0.9254978146578505,0.7269522832173835,0.8816572341358632,0.9449083739608464,0.8232925948793848,0.9138519820747447,0.8403555407919077,0.9901607937622059,0.9993846571129429,0.8441931278980321,0.9165488620891294,0.9298712178408673,0.9772294709472025,0.873788780838348,0.87797982097172,0.9942981133643289,0.9922661925569383,0.8882988245368317,0.9981672308623715,0.8635264355646664,0.9199585234890624,0.7206474310664996,0.988410933936541,0.9417958120233819,0.9172770074380218,0.9746949369671545,0.988236777962589,0.8742377667933083,0.9308091232645445,0.9265425199647183,0.8707731767582048,0.8635264355646664,0.87797982097172,0.0,0.9308091232645445,0.9308091232645445,0.9641855574211889,0.9938052475023926,0.951772280473029,0.9138519820747447,0.8362983734242831,0.87797982097172,0.9748312990765711,0.9575957011216454,0.9694577982962035,0.9978525013997587,0.9504549051271819
W05F2.4,0.919199719667267,0.9545581633442081,0.8037503073654435,0.941716901895789,0.9598999438255515,0.960850799994706,0.9225471824355116,0.9988436344482562,0.8268876865743853,0.7946014652502952,0.925561714659221,0.9247326172318354,0.8963964564678307,0.8631508253042097,0.995129896571085,0.9976441740353039,0.9132041526822423,0.9455461936316552,0.9604602755790717,0.8991968452606609,0.9994346443491333,0.869865528446162,0.9652094260190334,0.9214294142920738,0.9999137128045401,0.8707349564372535,0.962672751321329,0.9596508325973124,0.9638015837006199,0.9666766963035903,0.9991642093406295,0.7574923936057033,0.9532171704597557,0.9987198459210934,0.8792894025291502,0.9762238915683706,0.9532171704597557,0.9243181305770163,0.9973292417318614,0.9999927729362735,0.9560632013550128,0.9998347718427528,0.9963069811879313,0.8122836005494031,0.9631524049447566,0.8707349564372535,0.9668747816279545,0.8672690444076361,0.8520776832973844,0.9700639083803355,0.9243181305770163,0.8911406781941704,0.9417848412120557,0.9116466677741255,0.8672690444076361,0.904697816582845,0.9846845026901928,0.9386139322990066,0.8443406401873808,0.9150932827744657,0.9995363074917435,0.9999635446376943,0.900002584112757,0.901246796143539,0.9070356152443189,0.9686877678024908,0.9234382074836731,0.9429440776399182,0.9999635446376943,0.9990238857153099,0.901246796143539,0.9998815212349543,0.9165931995035062,0.9459697217425714,0.8950909831028958,0.9994824222309001,0.9571889836222371,0.9363384914208913,0.9993846571129429,0.9419602498198324,0.9599583579358293,0.933185461560443,0.9686877678024908,0.8947072363158864,0.933185461560443,0.8814645651455953,0.9308091232645445,0.0,0.9165931995035062,0.8977420880458868,0.949694365515921,0.9398704231162615,0.9165931995035062,0.937713173547502,0.9783904331537346,0.9323101548052399,0.9459697217425714,0.9759636544425414,0.988410933936541,0.9445480263115001
R03H10.6,0.9818184306301475,0.8879551732774,0.9259308059834966,0.8450705540077699,0.9832977526354331,0.9879634373812356,0.9145065252208662,0.9999918104633279,0.8986593175377154,0.9478378207032471,0.8417613008671201,0.8812882896283216,0.98964207606983,0.9281075067135598,0.9963069811879313,0.9996972312020889,0.8955371678654036,0.8476988944390293,0.9762238915683706,0.8898381369680042,0.9831959986947997,0.8991968452606609,0.9869996529305262,0.9214294142920738,0.9876650556607616,0.9725082949815662,0.9192490216722387,0.9180000629032345,0.9894426455742428,0.9931633060181217,0.9947828517978902,0.9335714924385052,0.9649840711182255,0.989479992153474,0.9386656702096448,0.9335714924385052,0.8800622242007734,0.8977420880458868,0.9888854705576315,0.989479992153474,0.8737009082137691,0.9943434469397714,0.9908241046087243,0.870387093654498,0.8523598895861544,0.8811575274565182,0.9547389575189078,0.9772013529738283,0.9225553398824708,0.9974365000352519,0.9158936947650202,0.900687770610852,0.91070733102045,0.8521672732384121,0.8672690444076361,0.904697816582845,0.9962735606993577,0.8520776832973844,0.933185461560443,0.9150932827744657,0.9766729650918616,0.9979331242512613,0.870387093654498,0.8598781378694503,0.9536953681747381,0.9826954773815136,0.8328803369280422,0.8814645651455953,0.9900636937529209,0.9976392615904583,0.8483980845687763,0.9934005218765243,0.8780400829669582,0.9308091232645445,0.9528757824512898,0.9934005218765243,0.9290847237204606,0.9363384914208913,0.9758496891513935,0.981683646653934,0.9711763086226315,0.8982167138705079,0.9927094332481473,0.8284141462994155,0.8780400829669582,0.9275875571537661,0.9308091232645445,0.9165931995035062,0.0,0.9914202748243826,0.9854937924686309,0.9398704231162615,0.9251117459953322,0.8744204459869136,0.9683615015361715,0.9711763086226315,0.9225553398824708,0.9847362273858082,0.9999111508414167,0.9445480263115001
W09B7.2,0.8788266643899104,0.9494578697326391,0.830773297333298,0.878255902613153,0.9979817808989155,0.9953589225841588,0.9769733839192075,0.9994712096961333,0.8520554933114858,0.845306288422361,0.9188312008704327,0.8920779009093096,0.8968470672972805,0.9492306037042624,0.9992422337847326,0.9999669352935412,0.8346581905052621,0.907764984775123,0.9905535194135704,0.899689980419523,0.9997053299392369,0.9168548661724191,0.9999968052686311,0.887027236832987,0.9988718507374095,0.9005846495958609,0.9725673778697295,0.9017612841266984,0.9999981867311369,0.9982585081716249,0.9998067134779107,0.8605722720935935,0.9925252854226126,0.9994286325385459,0.907764984775123,0.9404977545357379,0.9248406909201987,0.9988153505884264,0.9998875388050689,0.9983381063627386,0.9614189050504005,0.9996155663993973,0.9995840234412253,0.871106310284052,0.8745771254129547,0.909564092730227,0.9323101548052399,0.8202208303567837,0.9581985731147812,0.9984216903023566,0.9797105459277062,0.9716297316669098,0.9024554163632037,0.9425348620014488,0.9536953681747381,0.9581985731147812,0.9996583376463112,0.9874200882022512,0.9243181305770163,0.9231799354416542,0.9998068388427074,0.9999847917409178,0.9598186936642501,0.9186111492923612,0.8879976063480034,0.999981988523573,0.8779460766701348,0.9773689254789746,0.9995754142797666,0.9994286325385459,0.9673287292139541,0.998590539543468,0.9882835622862155,0.9748312990765711,0.9298712178408673,0.9991642093406295,0.8942778031499081,0.9734841317750653,0.999701716636719,0.8493100245472223,0.9974796958353261,0.8778386086588175,0.999981988523573,0.9573466414385149,0.8561572539459537,0.9346703276718532,0.9641855574211889,0.8977420880458868,0.9914202748243826,0.0,0.9492306037042624,0.8779836029676275,0.9243181305770163,0.9573466414385149,0.9921093619533154,0.8975831158789201,0.9641855574211889,0.999701716636719,0.999701716636719,0.728808064993669
R03D7.2,0.972714696090042,0.959746548463647,0.9768404953436778,0.9848131904416254,0.9953174689620612,0.9993909269511425,0.9862835971663372,0.9995885064835667,0.9708343092821917,0.9461039742114942,0.9674154986128118,0.961757878946122,0.975218631863133,0.999775723759704,0.9968496800012387,0.9973024617665823,0.9536414485904406,0.9493696264457543,0.9959305261197812,0.9500286262428224,0.999700687235893,0.98433071703867,0.9999812140074472,0.9536414485904406,0.999700687235893,0.9630809474801584,0.9925640360064689,0.9511745748676986,0.9981699965764972,0.9957673607306076,0.998915492962317,0.9813122366572704,0.9999234412507013,0.9999220185917048,0.9291801228073056,0.9850491542611555,0.9368297252369988,0.9959707549864806,0.9964903491692025,0.9984408327304215,0.9823597406421432,0.9903801363529819,0.9983153529880713,0.9144303148131576,0.9646852308494026,0.9779038389232234,0.9980748137563187,0.9675556711161519,0.9911488846992529,0.9984240206408361,0.9976704637880905,0.9980077528976781,0.94559283239681,0.9249244889359047,0.9854937924686309,0.9989844223876797,0.9999965862328533,0.9844915840293236,0.9816485310819558,0.9549418465873243,0.9978730867746104,0.9964699361570373,0.999642856413751,0.963708399615357,0.9719951191029822,0.9993323260970225,0.9549418465873243,0.963708399615357,0.9998466973700786,0.9897253378763872,0.9380654769894702,0.9980748137563187,0.999204534772436,0.9760827819644232,0.9960030658617123,0.9998466973700786,0.974685263854778,0.9903801363529819,0.9989256405857122,0.9857553027686663,0.9976704637880905,0.9429119550449716,0.9898492888510007,0.9905044215136326,0.949694365515921,0.9827444419114526,0.9938052475023926,0.949694365515921,0.9854937924686309,0.9492306037042624,0.0,0.9719951191029822,0.9889050593719124,0.970571256206328,0.9969026662448207,0.9809419108564023,0.9541464225112944,0.9911488846992529,0.9844915840293236,0.9757424739491122
