,timm-17B.2,C55C3.3,ceh-20,C38D9.2,C09G5.7,C38C3.3,E01G4.5,C18D4.6,C08F11.7,K02E2.6,spe-41,T02G5.4,F15D4.5,R03H10.6,his-24,F39E9.7,rnh-1.3,F40D4.13,C04G6.6,fbxa-192,K09H9.7,W04B5.1,gly-13,bath-45,F39F10.4,R06C1.4,pyk-1,Y48G1BM.6,fbxb-97,F58H7.5,clp-6,F41G4.7,saeg-1,Y17D7B.4,glit-1,pan-1,saeg-2,scrm-4,T16G12.4,W04B5.2,Y47H10A.5,H09G03.1,ZK402.3,pdfr-1,T20F7.1,Y20F4.4,lin-15B,hsp-4,W05H12.2,par-5,fkb-8,hrde-1,pgl-3,tba-2,tbb-2,W06A11.4,qdpr-1,F34D10.4,Y37E11B.2,W09B7.2,vig-1,hil-4,csr-1,citk-1,R03D7.2,deps-1,cdk-1,klp-7,hsp-90,mrp-4,cdc-48.1,W09B7.1,elf-1,idh-1,hsp-1,ani-2,eel-1,sea-2,mcm-7,ima-3,daf-18,mex-5,rpn-9,cey-2,cpg-1,wago-1,rme-2,simr-1,set-2,mut-16,top-2,spd-5,wago-4,egg-6,puf-3,gfat-2,ani-1,pod-1,klp-15,hmg-12
eel-1,0.993828751843946,0.9997470625246184,0.9934822779475886,0.9999680590828824,0.9860725446481541,0.9970545663818515,0.9988319004972618,0.9715334157382232,0.9667313553311465,0.9847719184565767,0.9896111424684034,0.9985532322428482,0.9924987646399692,0.9961646574903215,0.9987634389899763,0.9930773490396463,0.9981583997956635,0.9715334157382232,0.9516080588673971,0.9883685467097693,0.9957488916813684,0.9699107065977407,0.9953197233977278,0.9988319004972618,0.972872319450373,0.999645976843457,0.8769745841175975,0.9957488916813684,0.9948778625363878,0.9929955260790719,0.9966016118362712,0.9858070578740374,0.9948778625363878,0.9892139326948837,0.9776245064990039,0.9976767768075689,0.9934822779475886,0.9934822779475886,0.9997848113474311,0.980378042067076,0.9936228231320213,0.9998720915926508,0.9965662382632784,0.9994958045279674,0.9754893750555481,0.9996811925005853,0.9971463128604022,0.9493284723324845,0.9839279977594552,0.9515125835314977,0.9835271310292233,0.8420655901477787,0.8945683677583466,0.9060043389450413,0.9552694811738169,0.9550049305369221,0.9895474399924954,0.8973024250065844,0.9706650770256869,0.9809766660043964,0.9604984967260464,0.9253495584631998,0.899125336470833,0.9610743389967249,0.9999501295617362,0.8964128270460745,0.7768192409121016,0.8008400490422173,0.9426844582466951,0.885581922082457,0.8468330513424138,0.9628544355433732,0.9967678197443434,0.9617116351255189,0.9804810110874882,0.8974098950922367,0.0,0.9998212921363526,0.9493284723324845,0.9321027771478045,0.9369388788523733,0.9090932343492796,0.789037136653182,0.9391065724334765,0.9391065724334765,0.9060043389450413,0.9103973803044281,0.9731076674221825,0.8468330513424138,0.9893320812464047,0.6137627850344332,0.8512743076093363,0.8488650310609158,0.859141671590889,0.9143588888774163,0.9492035277042534,0.8713398975406574,0.8834827343838422,0.8974098950922367,0.9034231898906562
sea-2,0.998802277217976,0.9744822454336046,0.9696132670571052,0.9854918989756495,0.9919917173343061,0.9902515875865091,0.9829239177929187,0.923032734363554,0.9786952990993443,0.9865095783311948,0.9902515875865091,0.9734703426969663,0.9927564885840106,0.9454590903080572,0.9775960916241248,0.9637855981704466,0.9781224587176253,0.9956115991216712,0.9738125902933115,0.9861669067448252,0.9787627397550938,0.9874617408946507,0.9873020618139283,0.9943648238272546,0.9719600349780746,0.9550025104828194,0.9969570915060414,0.9991221584335781,0.9936625491728093,0.9919917173343061,0.9674214772083424,0.9950135491587789,0.9639740602399309,0.9883664274796038,0.9680141858671121,0.9180690885319487,0.959829778836441,0.9956115991216712,0.9321519347153611,0.9717480749318285,0.9920846384198557,0.9977161218815856,0.9902515875865091,0.9849566058064829,0.9787627397550938,0.9091188678255109,0.9449551755701218,0.9990847820906184,0.9892291746845989,0.9865674076677011,0.9992713865382277,0.9993750671135622,0.9873860709430259,0.9498028407556327,0.9508944365877131,0.9539990537336764,0.9649473253328276,0.9872826668093977,0.980230498568128,0.9407787652731375,0.9999054005052843,0.9961694116607945,0.9954193159501769,0.9594571604519884,0.9993590105751157,0.9962835970702068,0.9942523596663141,0.989786909200778,0.988996571219474,0.9980586315911038,0.9823063073242555,0.966405204817419,0.9255783762893125,0.998720653560009,0.989786909200778,0.9823063073242555,0.9998212921363526,0.0,0.9913331520753449,0.9999361661239033,0.999949337812625,0.9903208045564049,0.9853181354323562,0.9939110652626831,0.9999814500264737,0.9975014194531353,0.9956348760272066,0.9956348760272066,0.963567578594196,0.9996328807551145,0.9998319370750897,0.9956098882025074,0.9946750311326825,0.9964334490875375,0.9991427467697602,0.9996328807551145,0.9610432340304131,0.9974114580798625,0.9999396202113965,0.9955972000370007
mcm-7,0.9951342175690604,0.977944821885821,0.9803091927558026,0.9973793393409148,0.9795260100891424,0.9856417878538216,0.9994298571166308,0.9803091927558026,0.9859122098922495,0.9924403333890475,0.9721108486321512,0.9969883127979495,0.9787378612597166,0.998045480552836,0.999375742068512,0.9885246925658119,0.9957737030703346,0.9897784204268189,0.9863799150981509,0.9977121874160579,0.9977121874160579,0.9948874803477484,0.9997161600373192,0.9994298571166308,0.9948870570007661,0.9938389162063446,0.9713745123870963,0.9998398174131856,0.9969883127979495,0.9795260100891424,0.9980123664203959,0.9810873157392936,0.982627907747139,0.9969883127979495,0.9966855212024757,0.9999424901188314,0.9803091927558026,0.9957737030703346,0.9932941466485002,0.997359448250203,0.9927365950611822,0.998916595638787,0.9999768527067331,0.9848972551259662,0.9977121874160579,0.9999879610291635,0.9990847820906184,0.7635405793155242,0.9943701608624614,0.8622325398561254,0.9999361661239033,0.8035626202501458,0.7803396168768362,0.8434535665506491,0.9539195431730839,0.976598958263394,0.9781608387811468,0.9545190901224133,0.9921669318597707,0.976598958263394,0.9714679476303186,0.8434535665506491,0.8393654044465694,0.999004053937099,0.9997288710255642,0.9176908788374873,0.8675111441012692,0.9389045714463238,0.8434535665506491,0.7530103349176969,0.6940179900360328,0.9846339918777877,0.9968437938268002,0.9271209719650155,0.810502202975127,0.8745290227425746,0.9493284723324845,0.9913331520753449,0.0,0.8211076131585099,0.9111916118497593,0.8330746491206084,0.8237354716257264,0.6758172300808272,0.7689152663126719,0.8183443982047409,0.7419235014890067,0.8726354799068619,0.8972177796792752,0.7725486870668854,0.8136280210381085,0.922470431931365,0.8983467828560194,0.7725486870668854,0.6794893991855273,0.8330746491206084,0.8947396228323506,0.880126598621492,0.7629655167977879,0.8776473191770833
ima-3,0.9547338574431603,0.9982909698200018,0.9803091927558026,0.9755368813052183,0.9988080951642276,0.9721108486321512,0.9965997391709147,0.9387352157477697,0.9755368813052183,0.985238714713342,0.9983581764317044,0.982627907747139,0.963967643399288,0.9712109001731652,0.9885523406833276,0.9787378612597166,0.9387352157477697,0.9387352157477697,0.9463514134350395,0.9841466035151412,0.9434920297436727,0.9787378612597166,0.9833900823781278,0.9406383123367635,0.9948870570007661,0.9983581764317044,0.9353133365309414,0.9841466035151412,0.9415894044515024,0.9377826943048315,0.9801781645887752,0.9666946477773576,0.982627907747139,0.982627907747139,0.9848972551259662,0.999159400932304,0.9387352157477697,0.9803091927558026,0.9712109001731652,0.9833900823781278,0.9703099883311824,0.9871113085404318,0.9721108486321512,0.944444131624865,0.9703099883311824,0.9540718543997175,0.9955512513219653,0.8211076131585099,0.9943701608624614,0.9029559212790674,0.9913331520753449,0.8035626202501458,0.7803396168768362,0.6642600035396009,0.810502202975127,0.976598958263394,0.9983860667380757,0.9818288011326133,0.9921669318597707,0.9501874588969731,0.8257451133359905,0.6642600035396009,0.7304597904419472,0.9570335487169885,0.9694080148769226,0.8021766313158789,0.8911662545105823,0.752934259175039,0.7318671665017651,0.887190104614946,0.7629655167977879,0.9590387938170066,0.9580327071775607,0.7838766869346834,0.6873777694770259,0.7940461089367895,0.9321027771478045,0.9999361661239033,0.8211076131585099,0.0,0.9665508411884477,0.9071651640967952,0.7251927429553026,0.9073221765262827,0.9665723278051622,0.762605256436162,0.9456082582625162,0.9714679476303186,0.7629655167977879,0.7725486870668854,0.9170606169261343,0.7933110545660221,0.8327412334208512,0.9071651640967952,0.9321027771478045,0.9746856695659275,0.9170606169261343,0.8230992891909639,0.9528383857949433,0.8237354716257264
daf-18,0.9919240770718479,0.9999043734127009,0.9966700139277052,0.994460937558792,0.9995610753512414,0.9999645970838479,0.9992843109241363,0.9996832288824344,0.9987053367999861,0.9859405178669495,0.9999645970838479,0.9913357776453858,0.9887082691025626,0.9999944514394374,0.995164760352757,0.9959748959518656,0.9966700139277052,0.9897774002970118,0.9937929543056794,0.9981935453830434,0.9999986405704564,0.9887082691025626,0.9988444374506646,0.9973186642771033,0.9915847534783163,0.9933172611439849,0.9421584114657996,0.9981935453830434,0.999935932200515,0.9892457094808662,0.9999904395750006,0.9779852703497822,0.9976240706297382,0.999935932200515,0.986776932644379,0.9947173112189055,0.9897774002970118,0.9966700139277052,0.9984560076413113,0.9800097850946992,0.9548321758043102,0.9942598287600629,0.9562961675452933,0.992833261973123,0.9999986405704564,0.9728159404294061,0.999949337812625,0.9321831640115987,0.9989317598889407,0.96559657834198,0.9873135214767789,0.9017478939607424,0.8887732821004776,0.9842037846221311,0.9918954704504295,0.999366728435371,0.9999989077553534,0.9908136820360177,0.991842131682904,0.9956014582360443,0.9935799464165902,0.9423618405176948,0.96559657834198,0.9968019720360338,0.9988444374506646,0.935786648430879,0.9846648613527664,0.9562734942956271,0.9588219241285852,0.7942559784529694,0.8963261643354572,0.9988756964940336,0.9779572049493791,0.9779572049493791,0.9562734942956271,0.9198669752058126,0.9369388788523733,0.999949337812625,0.9111916118497593,0.9665508411884477,0.0,0.7913954535611835,0.9492385696505985,0.9369913922857653,0.8747378598012345,0.9235260535181149,0.8020249796323942,0.9453664156274638,0.9588434735877367,0.9694882169453521,0.9979949062083576,0.9919755952012421,0.9634725025483641,0.8252639752939788,0.8634807475693322,0.9101428633213804,0.8988930189889834,0.8857452808607457,0.8963261643354572,0.981273856235487
mex-5,0.9984992320659672,0.9998788664625042,0.9986343517222691,0.9914811277091562,0.9991067288254379,0.9971657213781864,0.9952069821578913,0.9943364248552419,0.9969299745717829,0.9818234605634841,0.9998323374504319,0.9956248931824766,0.9850703270433774,0.9995580694282453,0.9999944596085507,0.9981256821429921,0.9986343517222691,0.9863331671531103,0.9911450673847443,0.9995947477734007,0.9924109470779664,0.9981256821429921,0.9994421638941079,0.9990756237655298,0.99171492070256,0.990567324489647,0.967656225620437,0.9997045139583541,0.9999049314218339,0.993884840462758,0.9996010976457387,0.9869563736055692,0.9881854442391713,0.9881854442391713,0.9967631117893503,0.998160965480923,0.9986343517222691,0.9863331671531103,0.9968016204543448,0.9887908636130275,0.9893898587034459,0.9999701349437503,0.9783023164444964,0.9968016204543448,0.9997045139583541,0.9994410974286151,0.9994226319824487,0.8846601356094071,0.9911450673847443,0.9312634978240346,0.9994226319824487,0.8327344049318441,0.8650153781386833,0.9000047168421145,0.9517228389805527,0.9933719391601253,0.9858057245095491,0.9992136727097151,0.9887908636130275,0.9820701563225598,0.9416940935185287,0.8533185920120252,0.9620018628706648,0.9999492990701077,0.9994421638941079,0.8900834885656393,0.9304025749060089,0.9161577724957678,0.9384539657463831,0.7953430637819616,0.8386324946761314,0.997678405812418,0.9840487375150032,0.9726188197654886,0.8951896444199929,0.8386324946761314,0.9090932343492796,0.9903208045564049,0.8330746491206084,0.9071651640967952,0.7913954535611835,0.0,0.871926038691613,0.8755255102474636,0.826541187449478,0.9000047168421145,0.7439762519096662,0.9571738332475043,0.8913499592093507,0.925901214217326,0.9374450460936685,0.9416739261812164,0.9724617513429409,0.8218179598189487,0.7994425999679781,0.925901214217326,0.8644330224819022,0.8149769692191206,0.8386324946761314,0.9210513612729321
rpn-9,0.9895532126594668,0.996035156364466,0.9479981904938837,0.9975837493382961,0.989408610591192,0.9977248531045817,0.9998372988674121,0.9479981904938837,0.9699611598891485,0.9997292700888378,0.9999527087860184,0.98925483746758,0.9862999607722845,0.9973990471512341,0.993631472893601,0.9955551110926661,0.987499105073212,0.974417537885321,0.954294683142981,0.9519298650795006,0.9780849720630855,0.9988821698032736,0.9898277422587766,0.9886755983478368,0.9983274859432709,0.9999527087860184,0.9367117760452494,0.9903940257526167,0.98925483746758,0.9736793948847914,0.9991215808507008,0.9487846858166653,0.9766223941797626,0.9997323707040718,0.9998899097421874,0.9986021469153047,0.974417537885321,0.987499105073212,0.9527171471234572,0.9995986781932723,0.9998029900765935,0.9941056645279291,0.9990072050333599,0.9973990471512341,0.9780849720630855,0.960688343253679,0.9993668393039978,0.6872794002567864,0.9999898520243273,0.836949182863795,0.9996542191715986,0.7945035207853721,0.7392134501690082,0.754839476160577,0.8380764257269614,0.9574696287571655,0.9942013734487737,0.9105997940434775,0.9968787995513119,0.9574696287571655,0.8755956030538098,0.816961670938147,0.7798647808327679,0.9631458253860194,0.9967031365411287,0.7698757955107125,0.6757432839660119,0.7787127778380922,0.7870531607141934,0.8716803604961255,0.6023563897205572,0.9648117262690984,0.9977381690537276,0.8158857913832767,0.8380764257269614,0.7648545921606222,0.789037136653182,0.9853181354323562,0.8237354716257264,0.7251927429553026,0.9492385696505985,0.871926038691613,0.0,0.8902586771252279,0.9734609946126005,0.7870531607141934,0.8755956030538098,0.9795045665403844,0.9300644831678473,0.871926038691613,0.7558134334907599,0.7677389549031306,0.9225947053895708,0.871926038691613,0.8786016538309143,0.9210513612729321,0.8851824390740842,0.7288035247236148,0.8585357981989343,0.8027945442997024
cey-2,0.971854987751016,0.9940032467768284,0.9715204254421711,0.9923238773178777,0.9950416829539231,0.9783156326732729,0.9916063165288201,0.9715204254421711,0.9923238773178777,0.9917340228680697,0.9783156326732729,0.985003836176199,0.9695353147379101,0.9873999242885557,0.9911630022113538,0.9945310227736532,0.998663762065442,0.9715204254421711,0.9645725118685267,0.9612887060907058,0.9976986580026495,0.998058274502871,0.9928639964040776,0.9916063165288201,0.989696145106555,0.9881771807374478,0.9696211552373546,0.9866116126784141,0.9744623860471268,0.9705302324889423,0.9945524967021193,0.9833573538525404,0.9744623860471268,0.9968969685082166,0.9940573514851465,0.9811487457576593,0.9557944592137504,0.9902902226992467,0.9623840451912472,0.9973092274453151,0.9997230723673108,0.9999995190913111,0.9984037715578972,0.9873999242885557,0.9612887060907058,0.9733169858434757,0.9999814500264737,0.7689152663126719,0.9792657433546552,0.7471485895513175,0.9999814500264737,0.8143338769512259,0.7904494083422893,0.8454816702771539,0.9475885616139446,0.9689446984180479,0.9983633809560924,0.970667075505396,0.9858127628116822,0.9971715251078253,0.8922011412482878,0.8454816702771539,0.8845030730750794,0.9892610641848459,0.9995687377637459,0.8942819960021706,0.882846331138622,0.9603725989744182,0.7981424764537668,0.8127948040990458,0.7927907114843828,0.9787880190496266,0.9968866677581548,0.9638072980527254,0.7620216351010087,0.9272251936106377,0.9391065724334765,0.9939110652626831,0.6758172300808272,0.9073221765262827,0.9369913922857653,0.8755255102474636,0.8902586771252279,0.0,0.7824904632445433,0.7981424764537668,0.7815421732217122,0.9098662096102641,0.943330847422349,0.8755255102474636,0.9045621369573635,0.929599798016669,0.7904494083422893,0.799056743347213,0.6841852231079454,0.7694860980226625,0.9573328781476679,0.8394080414844516,0.763861714088075,0.8676071912000859
cpg-1,0.9885805356827647,0.9940032467768284,0.9902902226992467,0.9655082829486721,0.9983727425549846,0.9994952035097485,0.996463055355997,0.9902902226992467,0.9773248670728502,0.9988485201416734,0.9362638154017875,0.9968969685082166,0.953585389736955,0.9940573514851465,0.9967082912430999,0.9998403353602513,0.9902902226992467,0.9715204254421711,0.9792657433546552,0.9976986580026495,0.998171674939953,0.9984135443510161,0.9995687377637459,0.9991707430406981,0.9999995190913111,0.994627721291958,0.9696211552373546,0.9866116126784141,0.9922428009061623,0.9546909110544414,0.9987447298471372,0.9833573538525404,0.9590950187934653,0.9922428009061623,0.9942109835967807,0.9904364814752417,0.9715204254421711,0.9902902226992467,0.998063975234464,0.9999156732954257,0.9934691303681681,0.9957106583742316,0.9999335954175452,0.9873999242885557,0.9934691303681681,0.9945524967021193,0.9857406441004747,0.9246185865581164,0.998716503333853,0.9338452175426404,0.9983976519968195,0.9267845073601841,0.8376560772908057,0.9371160149597589,0.9603725989744182,0.9918748002033436,0.9983633809560924,0.9964942604099947,0.9985399350553862,0.9918748002033436,0.9758186561661824,0.9049865148574309,0.979543509468402,0.9892610641848459,0.9955794817644625,0.9440551336693983,0.9873473676649648,0.9887043797281153,0.9371160149597589,0.8376176219439376,0.8448859469329589,0.9787880190496266,0.9842001618702974,0.9966688195304984,0.880777989317198,0.957609513950725,0.9391065724334765,0.9999814500264737,0.7689152663126719,0.9665723278051622,0.8747378598012345,0.826541187449478,0.9734609946126005,0.7824904632445433,0.0,0.8668306313723684,0.6962059612292872,0.8922011412482878,0.9804670744614954,0.9345423190047442,0.9573328781476679,0.9972530384532021,0.944223076803627,0.8755255102474636,0.7189079391969266,0.826541187449478,0.9817434433371924,0.8900872323288173,0.6998174433865796,0.9109212507499588
wago-1,0.9775955557955711,0.9992858493808957,0.9342181234505934,0.971273154936238,0.9998867211263018,0.9969464577223511,0.9984083523098969,0.9614967403748511,0.971273154936238,0.9983469608880232,0.9995738289601541,0.9791710114490068,0.9595094253554729,0.9674227642655157,0.9939772296753487,0.9924915137341189,0.9867661362648797,0.9614967403748511,0.942487303519455,0.9664380168844636,0.9902193799059328,0.9994659744279132,0.9654522796570594,0.9881775900008056,0.9927793402359824,0.9915246277284593,0.9341941938618884,0.9808712413386999,0.9791710114490068,0.9331835959379924,0.9996174227865762,0.9774500387417852,0.9644654213007576,0.9986907210845986,0.9908779780565743,0.9850214815603912,0.9614967403748511,0.9614967403748511,0.9404170361285393,0.998949817440315,0.9902193799059328,0.9998461246963577,0.9969464577223511,0.9674227642655157,0.9808712413386999,0.9508621514150553,0.9994968849612988,0.8883189705352199,0.9973524965630233,0.8154263623054345,0.9762589500041886,0.7533854931504939,0.7248141567736778,0.8415713274871445,0.8993537452158045,0.9733169858434757,0.9971418159478243,0.9754602543379851,0.998949817440315,0.9733169858434757,0.7998553465224508,0.8173237868388372,0.6724299716084643,0.9540718543997175,0.995610230123706,0.6043274536059768,0.861351454653525,0.9176821787908571,0.7913777844456859,0.9385438070519728,0.6163011084862084,0.9562437663063419,0.9927234662030283,0.8822491544655694,0.7537482697452202,0.7598218005889303,0.9060043389450413,0.9975014194531353,0.8183443982047409,0.762605256436162,0.9235260535181149,0.9000047168421145,0.7870531607141934,0.7981424764537668,0.8668306313723684,0.0,0.8702626051026174,0.9553290465040657,0.8183137216519587,0.8533185920120252,0.886518342493798,0.844644455741851,0.7818856724540696,0.9000047168421145,0.861351454653525,0.9000047168421145,0.9088257782194589,0.8138569878465074,0.8911554655223761,0.844644455741851
rme-2,0.9850905660523588,0.9910318373888385,0.9753255977165822,0.9810920279608103,0.9993822931952208,0.9964087404908242,0.9998196836736026,0.9928023316712148,0.9810920279608103,0.9985794331848084,0.9815016566927194,0.987925774450283,0.9735160075615421,0.9991204651882692,0.9980482923613327,0.9991855385904537,0.9972719810099395,0.9857268370637093,0.9681846147817403,0.9988717645016211,0.9991221584335781,0.9999988691747866,0.999970061616911,0.9979781670706164,0.9972738350341411,0.9815016566927194,0.980230498568128,0.9988717645016211,0.9944466024330423,0.9744231983133765,0.9994968849612988,0.9864692939622542,0.9631214499626534,0.9999100142822197,0.9988422186792486,0.970204854306101,0.9753255977165822,0.9928023316712148,0.9900331316794067,0.9993590105751157,0.9991221584335781,0.9997496023961077,0.9999503816665013,0.9999922192197472,0.9988717645016211,0.9961694116607945,0.9999054005052843,0.8500648892292842,0.9995351953964162,0.9221804709215905,0.9992713865382277,0.8369848373317189,0.7640830953979956,0.9091188678255109,0.9219078751978219,0.9939110652626831,0.989786909200778,0.9771898816827865,0.9985975766919223,0.9939110652626831,0.9137282707615075,0.8484275236001404,0.951161597644888,0.9913331520753449,0.9993590105751157,0.8990195120822437,0.9103973803044281,0.9219078751978219,0.9261455274180352,0.6244636196057058,0.7372958355824891,0.998456798789591,0.988318151174125,0.9947268218735149,0.8849019101404018,0.8960798702463795,0.9103973803044281,0.9956348760272066,0.7419235014890067,0.9456082582625162,0.8020249796323942,0.7439762519096662,0.8755956030538098,0.7815421732217122,0.6962059612292872,0.8702626051026174,0.0,0.8762216791472767,0.963567578594196,0.9416940935185287,0.8914020410102572,0.9187939394640633,0.8818472506078084,0.70955806250499,0.47075309537780974,0.70955806250499,0.932424761576917,0.8998450784999774,0.6293851758050165,0.8982390009307968
simr-1,0.9996352766396446,0.993470399441205,0.9972719810099395,0.9891495653677268,0.9993822931952208,0.9907129261714984,0.9943648238272546,0.9972719810099395,0.9981738785111278,0.9802916425868492,0.9815016566927194,0.9995552098016365,0.9916350532478246,0.9988422186792486,0.9999231820372739,0.9991855385904537,0.9928023316712148,0.9985615640976607,0.9995351953964162,0.9920846384198557,0.9920846384198557,0.9916350532478246,0.992903612630564,0.997848710990782,0.9881299753932536,0.9907129261714984,0.9873020618139283,0.9999980926320641,0.9982992879911159,0.9849753605968808,0.9929448788409894,0.9762231568784038,0.987925774450283,0.9999100142822197,0.9772076172373085,0.970204854306101,0.9753255977165822,0.9999214017711068,0.9959455470349784,0.9949635025744349,0.9988717645016211,0.9972738350341411,0.9993421623908545,0.9999922192197472,0.9991221584335781,0.9997854655454881,0.987668043158609,0.9815647405081277,0.9945478542071793,0.9954193159501769,0.9956348760272066,0.8969742857959468,0.9007260273772031,0.9674214772083424,0.9969314089187136,0.9991150429975556,0.9758271396186224,0.9496424936345675,0.9985975766919223,0.9983976519968195,0.9999054005052843,0.9777783142265708,0.9633386390565923,0.9976281281641146,0.9382238921078448,0.9490659528442452,0.9604984967260464,0.9848621634937297,0.9777783142265708,0.8171651553263464,0.9336740348179383,0.981299636645556,0.9690324779526188,0.998720653560009,0.9848621634937297,0.8960798702463795,0.9731076674221825,0.9956348760272066,0.8726354799068619,0.9714679476303186,0.9453664156274638,0.9571738332475043,0.9795045665403844,0.9098662096102641,0.8922011412482878,0.9553290465040657,0.8762216791472767,0.0,0.9496044012922354,0.9416940935185287,0.9496424936345675,0.9535658554929566,0.9481515303951937,0.8829481767070726,0.842625059820376,0.8336692716035663,0.9771898816827865,0.9835112659827477,0.8960798702463795,0.9372481271910086
set-2,0.9928550966573134,0.9910034259322983,0.9998171904577612,0.9999989131713665,0.9832665585429312,0.9959304893231036,0.9999585258964864,0.9925964861848295,0.9893285061989456,0.9887533971073325,0.9994000846466263,0.9985031977655132,0.9969656515181942,0.987988777073067,0.9999171178343192,0.9825699535807031,0.9976296480399701,0.983957984774437,0.9892819966427832,0.9950400466674061,0.9989935286335607,0.9995852618020223,0.9987582428709785,0.9999585258964864,0.9899177349251851,0.9998447800922001,0.9898349586830121,0.9989935286335607,0.9985031977655132,0.997305292216519,0.9941160946900139,0.9931076209631867,0.9985031977655132,0.9725573983495283,0.9940396226522644,0.999828975070486,0.9976296480399701,0.9925964861848295,0.9999272724234368,0.994574881591634,0.9873320278341975,0.9774499980586973,0.9494083547498289,0.987988777073067,0.9873320278341975,0.999083101330442,0.9754919149330177,0.9528383857949433,0.996354183755099,0.9679941458546062,0.9935481247099074,0.7718320157195399,0.9658491495780829,0.9300680006993368,0.9823899711764514,0.9537877508664185,0.9908437623801148,0.9251714634647611,0.994574881591634,0.9537877508664185,0.963567578594196,0.9115765527826665,0.6897028415859032,0.9996984561090749,0.994574881591634,0.8804072751352281,0.9192601135145958,0.8859398045926342,0.9466040668988427,0.8918090016759161,0.9030519701003363,0.9618892012917734,0.9962451814335754,0.9496833949822974,0.9434149239947985,0.9030519701003363,0.8468330513424138,0.963567578594196,0.8972177796792752,0.7629655167977879,0.9588434735877367,0.8913499592093507,0.9300644831678473,0.943330847422349,0.9804670744614954,0.8183137216519587,0.963567578594196,0.9496044012922354,0.0,0.8087100162107586,0.8202645401519166,0.6894088381143202,0.8057336043011263,0.8913499592093507,0.9559185204866378,0.9905552300693348,0.9621574529337837,0.9141002041962931,0.9590261246423785,0.948936291589858
mut-16,0.9947579349844664,0.9978480477952185,0.9863331671531103,0.9969299745717829,0.9722076184389269,0.9783023164444964,0.9875738687002693,0.9729746397506589,0.9914811277091562,0.9909736697177222,0.990567324489647,0.9992687444477211,0.9850703270433774,0.9775452010944613,0.9984567023978356,0.9850703270433774,0.9863331671531103,0.9729746397506589,0.9911450673847443,0.9767868500441915,0.996422918248168,0.9934230145999445,0.9994421638941079,0.9745038743667123,0.99171492070256,0.9971657213781864,0.9931328977251617,0.9995947477734007,0.9881854442391713,0.9722076184389269,0.9850617309057872,0.9869563736055692,0.9881854442391713,0.9881854442391713,0.9995580694282453,0.9805665460648518,0.9729746397506589,0.9943364248552419,0.9899821263742853,0.9887908636130275,0.9893898587034459,0.9999701349437503,0.9998323374504319,0.9899821263742853,0.9893898587034459,0.9954330976365885,0.9816100380952966,0.8599667136475786,0.9911450673847443,0.9476368005350141,0.9949362138212987,0.8803895678252504,0.9088520782802983,0.8776903128068552,0.9517228389805527,0.956231938648629,0.9992020579892011,0.9721464886072619,0.9760272169004192,0.956231938648629,0.9416940935185287,0.9000047168421145,0.7917896757267199,0.9968341544868422,0.9887908636130275,0.8402252859675698,0.9090932343492796,0.966215989991013,0.9202649228303464,0.9421340535222901,0.9141652171883726,0.9638283573804349,0.9972664386687198,0.9585982599169962,0.9161577724957678,0.934589402355001,0.9893320812464047,0.9996328807551145,0.7725486870668854,0.7725486870668854,0.9694882169453521,0.925901214217326,0.871926038691613,0.8755255102474636,0.9345423190047442,0.8533185920120252,0.9416940935185287,0.9416940935185287,0.8087100162107586,0.0,0.9562696655313014,0.7787801776878167,0.9088520782802983,0.9768061285729558,0.9090932343492796,0.9625993184525128,0.9721464886072619,0.9278725546764063,0.9141652171883726,0.9416739261812164
top-2,0.999380902955594,0.9999932759504354,0.9959348083863446,0.9992612272348951,0.9999148652077402,0.9982389116167416,0.9918944496093672,0.9758618568688198,0.9715800344865498,0.9967869527150229,0.9924229744246963,0.997002745421275,0.9951654533138913,0.9919046563372828,0.9997856334304805,0.9999653992304464,0.9994039325041526,0.9886479884296691,0.9814788924360535,0.9976501628898176,0.9976501628898176,0.994443374302473,0.9998749144980245,0.9969236160720774,0.9987615441582499,0.9985307260412274,0.9825047943150436,0.9999403906955563,0.997002745421275,0.9955555159429301,0.9987137824009025,0.9963028234547081,0.997002745421275,0.9994610826903157,0.9949172008585357,0.9843221673393214,0.9959348083863446,0.9959348083863446,0.9999824570124566,0.9903472986175458,0.9954825933801915,0.99784803081023,0.9985307260412274,0.9979523030344358,0.9793833712213021,0.9966553139989105,0.9946634176380332,0.9170606169261343,0.9936424173618614,0.9549144746207566,0.9872826668093977,0.8642287918928193,0.8729658098333095,0.8619987504180218,0.9598790909051859,0.9587189169694271,0.9252004952766135,0.878413788187833,0.9903472986175458,0.9587189169694271,0.9496424936345675,0.9088257782194589,0.8535302853944693,0.9978268321752561,0.9973333754796775,0.8758767736806218,0.7018127148153919,0.8284532255730596,0.9289178572376801,0.912595505571,0.8502921395688168,0.9658053608843712,0.9999295556398121,0.889445259806688,0.9437110648172229,0.8777819881850188,0.6137627850344332,0.9998319370750897,0.8136280210381085,0.9170606169261343,0.9979949062083576,0.9374450460936685,0.7558134334907599,0.9045621369573635,0.9573328781476679,0.886518342493798,0.8914020410102572,0.9496424936345675,0.8202645401519166,0.9562696655313014,0.0,0.7558134334907599,0.8477571670101058,0.8347351660571316,0.8973024250065844,0.915813784567345,0.9049756069496154,0.941282620407717,0.8777819881850188,0.8260835960173067
